gene,n_a,n_b,log2_mean_a,log2_mean_b,log2_fc,U,p,p_bh
RANBP9,11,15,15.781410543149773,15.558339500720594,0.2230710424291793,120.0,0.05482034516421085,0.6216964771326329
BLTP2,5,10,11.940291437389849,11.234563467439294,0.705727969950555,41.0,0.05527805527805527,0.6216964771326329
CYP7B1,7,10,16.28331234579238,15.932207546524054,0.35110479926832383,55.0,0.055327025915261216,0.6216964771326329
PPIL1,10,14,15.390391776651597,15.170652934658753,0.21973884199284477,103.0,0.057039874249055496,0.6216964771326329
ADGRE5,10,14,14.566623840635575,14.89540093877787,-0.32877709814229483,37.0,0.057039874249055496,0.6216964771326329
INCENP,10,14,13.770559894299376,13.453799798527829,0.3167600957715475,103.0,0.057039874249055496,0.6216964771326329
THAP11,10,14,14.816405259937799,14.45631367305059,0.36009158688720966,103.0,0.057039874249055496,0.6216964771326329
RHOC,9,11,13.626529508191473,12.97587696058376,0.650652547607713,75.0,0.057519400395638395,0.6216964771326329
TRAPPC12,6,13,12.3097069458578,12.554871810229246,-0.24516486437144636,17.0,0.05771782397169394,0.6216964771326329
SEC62,10,13,15.024148890862133,14.573410178645132,0.45073871221700124,96.0,0.05855366987130325,0.6216964771326329
COQ6,10,13,13.411070829622549,13.08637089856684,0.3246999310557097,96.0,0.05855366987130325,0.6216964771326329
METTL26,10,13,12.474398074999595,12.767616992327202,-0.2932189173276072,34.0,0.05855366987130325,0.6216964771326329
WDFY4,11,14,18.082261871931653,18.365857087627752,-0.28359521569609925,42.0,0.058932211586345255,0.6216964771326329
TRIP11,11,14,14.250038231153969,14.068558765286793,0.18147946586717545,112.0,0.058932211586345255,0.6216964771326329
TRIP10,11,14,16.165934663049633,15.973748674498268,0.19218598855136548,112.0,0.058932211586345255,0.6216964771326329
STK3,11,14,17.574727578326375,17.42075165273652,0.1539759255898545,112.0,0.058932211586345255,0.6216964771326329
PTER,11,14,14.876782622925283,14.366434471823629,0.5103481511016543,112.0,0.058932211586345255,0.6216964771326329
FAF2,11,14,15.925258801526507,15.691964791143105,0.23329401038340158,112.0,0.058932211586345255,0.6216964771326329
CEBPZ,11,14,15.067043250468517,14.885905846765594,0.1811374037029232,112.0,0.058932211586345255,0.6216964771326329
GIMAP5,11,14,18.557367092826286,18.912770876688548,-0.35540378386226124,42.0,0.058932211586345255,0.6216964771326329
SUDS3,11,14,12.023657528829757,11.66411255893145,0.3595449698983071,112.0,0.058932211586345255,0.6216964771326329
MIX23,11,14,13.765166852094621,13.49952083292547,0.26564601916915187,112.0,0.058932211586345255,0.6216964771326329
EIF2S1,13,15,19.890780117876034,19.764500687159916,0.12627943071611725,139.0,0.05893484040214102,0.6216964771326329
MGST3,13,15,16.281266488631367,15.551684239240709,0.7295822493906581,139.0,0.05893484040214102,0.6216964771326329
RPL35A,13,15,20.64485473572121,20.286305332565647,0.35854940315556405,139.0,0.05893484040214102,0.6216964771326329
EIF3I,13,15,19.652317916542412,19.47792664327896,0.17439127326345272,139.0,0.05893484040214102,0.6216964771326329
HBB,13,15,26.19709452819199,27.000682455580588,-0.8035879273885982,56.0,0.05893484040214102,0.6216964771326329
PYCR2,13,15,18.25637502616194,17.901433078232625,0.35494194792931566,139.0,0.05893484040214102,0.6216964771326329
PITHD1,13,15,15.473030454200805,15.039473426578175,0.43355702762262993,139.0,0.05893484040214102,0.6216964771326329
NIPSNAP2,13,15,20.461469505062425,20.210191896563636,0.2512776084987891,139.0,0.05893484040214102,0.6216964771326329
RBM12B,13,15,17.14050106631837,16.887681551990166,0.2528195143282055,139.0,0.05893484040214102,0.6216964771326329
RBBP4,13,15,19.446992839366036,19.270398308487454,0.17659453087858168,139.0,0.05893484040214102,0.6216964771326329
NAP1L4,13,15,19.418324117445692,19.269773258319717,0.14855085912597588,139.0,0.05893484040214102,0.6216964771326329
PGRMC1,13,15,19.77513711287925,19.57527170159434,0.19986541128491098,139.0,0.05893484040214102,0.6216964771326329
TBC1D4,13,15,16.817481257954533,16.43407595667397,0.3834053012805647,139.0,0.05893484040214102,0.6216964771326329
SCFD1,13,15,19.16585157286336,18.960395847611913,0.20545572525144706,139.0,0.05893484040214102,0.6216964771326329
CPNE1,13,15,21.294253607288365,21.0590027536281,0.23525085366026488,139.0,0.05893484040214102,0.6216964771326329
DNAJB12,9,12,12.8860386260868,12.619344809068506,0.2666938170182931,81.0,0.059663381250402686,0.6216964771326329
NFATC1,5,9,11.497376805397767,11.889954851538683,-0.3925780461409154,8.0,0.05994005994005994,0.6216964771326329
ZFYVE26,5,9,11.273099037971573,10.542029262395335,0.7310697755762376,37.0,0.05994005994005994,0.6216964771326329
PDP1,12,15,16.54626984241074,16.35768892641839,0.18858091599235038,129.0,0.06029808713337021,0.6216964771326329
GRB2,12,15,20.14619138905454,20.34444908481806,-0.1982576957635196,51.0,0.06029808713337021,0.6216964771326329
ELOB,12,15,16.835765870633292,16.99203101696318,-0.1562651463298863,51.0,0.06029808713337021,0.6216964771326329
PRPSAP2,12,15,16.2765554709715,16.562878078781107,-0.28632260780960905,51.0,0.06029808713337021,0.6216964771326329
NMT1,12,15,17.393556166393665,17.17041550227956,0.22314066411410494,129.0,0.06029808713337021,0.6216964771326329
EIF2A,12,15,16.982097884328418,16.74293327653803,0.23916460779038928,129.0,0.06029808713337021,0.6216964771326329
HDAC1,12,15,17.852635709074917,17.720687642361046,0.13194806671387127,129.0,0.06029808713337021,0.6216964771326329
EIF4A2,12,15,17.462451540878156,17.18273171832357,0.2797198225545863,129.0,0.06029808713337021,0.6216964771326329
NANS,12,15,19.26468983968676,19.058560724219255,0.20612911546750468,129.0,0.06029808713337021,0.6216964771326329
KRT34,12,15,19.156400820058906,17.677110979496273,1.4792898405626325,129.0,0.06029808713337021,0.6216964771326329
GOSR1,12,15,14.940989060609775,14.648668222140854,0.2923208384689211,129.0,0.06029808713337021,0.6216964771326329
DBT,12,15,15.621629928385033,15.392815535322026,0.22881439306300777,129.0,0.06029808713337021,0.6216964771326329
RNF213,12,15,18.83472996923061,19.061713225672314,-0.22698325644170225,51.0,0.06029808713337021,0.6216964771326329
FKBP15,12,15,15.271253093782043,15.49881069946014,-0.22755760567809702,51.0,0.06029808713337021,0.6216964771326329
OGA,12,15,14.99728864273122,15.245438446607317,-0.2481498038760961,51.0,0.06029808713337021,0.6216964771326329
PLEK,12,15,17.4018748099285,17.686427112327177,-0.28455230239867646,51.0,0.06029808713337021,0.6216964771326329
TRAPPC3,12,15,17.613598248363783,17.416131093152423,0.19746715521135982,129.0,0.06029808713337021,0.6216964771326329
LRWD1,12,14,13.008284902164748,13.22280300216787,-0.21451810000312221,47.0,0.06046912263398003,0.6216964771326329
TOMM6,12,14,15.148078904904375,15.401918017410171,-0.25383911250579594,47.0,0.06046912263398003,0.6216964771326329
PTPMT1,12,14,15.080571907605686,14.849307915131194,0.23126399247449214,121.0,0.06046912263398003,0.6216964771326329
CPVL,12,14,16.08258708751394,16.38973130419136,-0.30714421667742187,47.0,0.06046912263398003,0.6216964771326329
MCMBP,12,14,15.213844762059168,15.432312764138743,-0.21846800207957529,47.0,0.06046912263398003,0.6216964771326329
ARHGAP18,12,14,14.818134033692168,15.062269866022955,-0.2441358323307874,47.0,0.06046912263398003,0.6216964771326329
RPP25,12,14,14.228158427518707,13.918384680944031,0.3097737465746757,121.0,0.06046912263398003,0.6216964771326329
M6PR,12,14,16.901765986484723,17.11332761493592,-0.21156162845119653,47.0,0.06046912263398003,0.6216964771326329
IRF3,12,13,16.036384364513168,16.381021725882768,-0.34463736136959966,43.0,0.060579437479428296,0.6216964771326329
MKRN2,12,13,13.214784317952512,12.731280016501781,0.483504301450731,113.0,0.060579437479428296,0.6216964771326329
HS2ST1,9,13,15.925201526816416,15.546066565729914,0.3791349610865016,87.0,0.061513599996043326,0.6225093984436969
PLD4,9,13,11.624540361000435,12.11633554458417,-0.49179518358373464,30.0,0.061513599996043326,0.6225093984436969
KCTD15,9,13,11.413093510694424,10.924888861599072,0.48820464909535133,87.0,0.061513599996043326,0.6225093984436969
VASN,9,13,16.08670271218222,15.560785957237217,0.525916754945003,87.0,0.061513599996043326,0.6225093984436969
TRIM24,6,11,11.382983214939573,10.998610019380274,0.3843731955592986,52.0,0.061570782159017456,0.6225093984436969
PDPR,11,15,16.464041894774997,16.29834665895098,0.16569523582401757,119.0,0.06170669002831265,0.6225093984436969
CARD19,11,15,13.781176566805698,14.040449805846702,-0.2592732390410042,46.0,0.06170669002831265,0.6225093984436969
ELMO1,11,15,16.984495235027566,17.284228707742294,-0.2997334727147276,46.0,0.06170669002831265,0.6225093984436969
PTP4A2,8,11,12.191931568433956,11.542536390837371,0.6493951775965847,67.0,0.06202534995104655,0.6225093984436969
SF3B5,9,14,15.521236217119647,15.192618663168044,0.3286175539516023,93.0,0.06312282949439048,0.6225093984436969
GSDME,10,15,14.654489278743085,15.030569692123958,-0.3760804133808726,41.0,0.06313413701002621,0.6225093984436969
OSTC,11,13,16.20890488171314,15.8276997468544,0.38120513485873886,104.0,0.06374352786342442,0.6225093984436969
SPC25,8,13,12.237538563410338,12.472719921373464,-0.23518135796312656,26.0,0.06381640375448426,0.6225093984436969
NCF2,10,14,14.847073873115116,15.198472350983971,-0.35139847786885525,38.0,0.06511742054768742,0.6225093984436969
KRT4,13,15,20.442554679748998,19.606555782545772,0.8359988972032255,138.0,0.06538542362105745,0.6225093984436969
UCHL3,13,15,17.895644160665224,17.628147328044985,0.26749683262023893,138.0,0.06538542362105745,0.6225093984436969
RPRD1B,13,15,21.12405154135686,20.94798949168733,0.17606204966952888,138.0,0.06538542362105745,0.6225093984436969
RTCB,13,15,18.001988914651207,17.869218896846753,0.13277001780445374,138.0,0.06538542362105745,0.6225093984436969
TSNAX,13,15,17.817893388579314,17.58194570224458,0.2359476863347325,138.0,0.06538542362105745,0.6225093984436969
AP2S1,13,15,16.597783020727938,16.797426077275734,-0.1996430565477958,57.0,0.06538542362105745,0.6225093984436969
NUP35,13,15,15.44484628203769,15.214780849258762,0.2300654327789271,138.0,0.06538542362105745,0.6225093984436969
SRM,13,15,19.64317788361184,19.49033298233173,0.15284490128011186,138.0,0.06538542362105745,0.6225093984436969
ALDH7A1,13,15,19.533260610531848,19.26654928211729,0.2667113284145586,138.0,0.06538542362105745,0.6225093984436969
HLA-DQB1,13,15,19.043572847765965,19.326205478815236,-0.28263263104927105,57.0,0.06538542362105745,0.6225093984436969
TACSTD2,13,15,17.403182723280942,17.017768636983593,0.38541408629734875,138.0,0.06538542362105745,0.6225093984436969
CDV3,13,15,17.821403092139082,17.491805527310476,0.3295975648286067,138.0,0.06538542362105745,0.6225093984436969
HSPA1L,13,15,22.86335377207695,22.59623626948218,0.26711750259477185,138.0,0.06538542362105745,0.6225093984436969
RCC1,13,15,20.233746161788837,20.03471720611606,0.19902895567277668,138.0,0.06538542362105745,0.6225093984436969
GNAI2,13,15,19.552639955768417,19.767972893552543,-0.215332937784126,57.0,0.06538542362105745,0.6225093984436969
BSG,13,15,19.107765336868894,18.868248792464478,0.23951654440441672,138.0,0.06538542362105745,0.6225093984436969
VCL,13,15,19.57214508600488,19.379972546772837,0.19217253923204325,138.0,0.06538542362105745,0.6225093984436969
HPRT1,13,15,19.229692531831876,19.00864748039672,0.22104505143515496,138.0,0.06538542362105745,0.6225093984436969
GALK2,11,14,14.367338549375681,14.062966738810426,0.30437181056525553,111.0,0.06666084945559739,0.6225093984436969
GLYR1,11,14,15.502453488295574,15.600737999723563,-0.09828451142798933,43.0,0.06666084945559739,0.6225093984436969
OAS2,11,14,14.8145026243924,15.153879353874617,-0.33937672948221653,43.0,0.06666084945559739,0.6225093984436969
MPP1,11,14,15.615153349760464,15.922027587857599,-0.30687423809713543,43.0,0.06666084945559739,0.6225093984436969
CMPK1,12,15,17.952868581845884,17.64812147823321,0.304747103612673,128.0,0.06727796053834897,0.6225093984436969
TMOD3,12,15,16.81459487416424,16.639116514578973,0.17547835958526647,128.0,0.06727796053834897,0.6225093984436969
PTMS,12,15,16.977766259172807,16.453451607803128,0.5243146513696786,128.0,0.06727796053834897,0.6225093984436969
DNAJA3,12,15,15.331690471017184,15.096565177062526,0.23512529395465798,128.0,0.06727796053834897,0.6225093984436969
HSD17B8,12,15,14.812800645362387,14.531637689316522,0.28116295604586483,128.0,0.06727796053834897,0.6225093984436969
MAP4,12,15,21.77011163170002,21.627924468122508,0.1421871635775105,128.0,0.06727796053834897,0.6225093984436969
IARS2,12,15,17.450990878686444,17.29496427170194,0.1560266069845042,128.0,0.06727796053834897,0.6225093984436969
COL1A2,12,15,21.999750940407427,22.678506711363447,-0.6787557709560197,52.0,0.06727796053834897,0.6225093984436969
SH3GLB2,12,15,15.68574960097885,15.858677300193369,-0.17292769921451878,52.0,0.06727796053834897,0.6225093984436969
SNAP29,12,15,15.99872173397918,15.759627715601884,0.23909401837729582,128.0,0.06727796053834897,0.6225093984436969
DUSP23,12,15,16.965765516429656,17.14120119182923,-0.17543567539957294,52.0,0.06727796053834897,0.6225093984436969
HTATSF1,12,15,14.977574629050565,14.820387935499111,0.15718669355145387,128.0,0.06727796053834897,0.6225093984436969
WDR77,12,15,16.540489548968456,16.305632277536937,0.2348572714315189,128.0,0.06727796053834897,0.6225093984436969
GNL3,12,15,17.085592766416813,16.90182554735002,0.1837672190667945,128.0,0.06727796053834897,0.6225093984436969
ATG3,12,15,16.796131112713255,17.017641448085463,-0.22151033537220854,52.0,0.06727796053834897,0.6225093984436969
P3H1,12,15,17.32932848465679,17.05968716960881,0.2696413150479806,128.0,0.06727796053834897,0.6225093984436969
COL15A1,12,15,14.614785184797796,15.137725776840124,-0.5229405920423282,52.0,0.06727796053834897,0.6225093984436969
HBD,12,15,19.47291485332092,20.358380724530797,-0.8854658712098775,52.0,0.06727796053834897,0.6225093984436969
HAT1,12,15,18.142630115830862,17.959423406154283,0.18320670967657904,128.0,0.06727796053834897,0.6225093984436969
CLINT1,12,15,16.757134409770153,16.55671600768948,0.20041840208067185,128.0,0.06727796053834897,0.6225093984436969
UBLCP1,12,15,17.418722658026265,17.192331445463523,0.22639121256274208,128.0,0.06727796053834897,0.6225093984436969
MYH14,12,15,17.45126384656645,16.902060089587035,0.5492037569794164,128.0,0.06727796053834897,0.6225093984436969
FUBP3,12,15,18.743680427528655,18.64802528206873,0.0956551454599257,128.0,0.06727796053834897,0.6225093984436969
UBE2K,12,15,16.17809153326878,16.411465881159184,-0.233374347890404,52.0,0.06727796053834897,0.6225093984436969
EIF2S3,12,15,18.91510474016898,18.791171536542837,0.12393320362614446,128.0,0.06727796053834897,0.6225093984436969
CDC42EP4,12,15,16.834630623155963,16.570503015748844,0.2641276074071186,128.0,0.06727796053834897,0.6225093984436969
NGDN,10,13,14.983746458355881,14.529296430292792,0.4544500280630892,95.0,0.06732289313487129,0.6225093984436969
PIK3CD,10,13,13.241243686721651,13.595852023559438,-0.3546083368377868,35.0,0.06732289313487129,0.6225093984436969
CWC22,10,13,13.75774562258331,13.419953344896856,0.3377922776864537,95.0,0.06732289313487129,0.6225093984436969
SMAP,7,13,12.56622558280254,12.049016307287056,0.5172092755154836,69.0,0.06749226006191951,0.6225093984436969
E2F4,7,13,14.359863059359563,13.934829287973123,0.42503377138644005,69.0,0.06749226006191951,0.6225093984436969
TCIRG1,12,14,15.962552398252713,16.3455023850226,-0.38294998676988534,48.0,0.06786186499477573,0.6225093984436969
ABHD16A,12,14,17.29445523477842,17.555698365329345,-0.2612431305509233,48.0,0.06786186499477573,0.6225093984436969
ABHD10,12,14,17.443575171023777,17.265047833501523,0.17852733752225447,120.0,0.06786186499477573,0.6225093984436969
GMFG,12,14,16.16847054900002,16.464060010382784,-0.29558946138276454,48.0,0.06786186499477573,0.6225093984436969
WIPF1,12,14,16.010871874794535,16.405938532080828,-0.39506665728629287,48.0,0.06786186499477573,0.6225093984436969
TMEM263,12,14,14.15254670503415,13.904271787728392,0.24827491730575701,120.0,0.06786186499477573,0.6225093984436969
SCIN,12,14,16.042992807201664,16.695210055025647,-0.6522172478239838,48.0,0.06786186499477573,0.6225093984436969
ISCA2,12,14,13.683438157660584,13.430605211775852,0.25283294588473204,120.0,0.06786186499477573,0.6225093984436969
PTPRE,12,14,15.081856905760764,15.3530004339253,-0.27114352816453646,48.0,0.06786186499477573,0.6225093984436969
NT5DC3,7,12,11.54625810698153,11.15740548111256,0.38885262586896907,64.0,0.06834960704929745,0.6252370739551332
MTHFR,7,12,11.37536205423474,11.974111993245002,-0.5987499390102613,20.0,0.06834960704929745,0.6252370739551332
AGR2,13,14,16.45646775794034,15.764498926522009,0.6919688314183325,129.0,0.06879998796556563,0.6284816703168777
TAF15,11,15,17.221202582320778,16.771760866179743,0.4494417161410347,118.0,0.06929408551155801,0.6286236928728081
STEAP3,11,15,14.520147079932332,14.117983637011566,0.40216344292076656,118.0,0.06929408551155801,0.6286236928728081
TMEM68,11,15,14.293582432234372,14.075947544160519,0.217634888073853,118.0,0.06929408551155801,0.6286236928728081
LCMT1,11,15,14.550300832518445,14.473641958656996,0.0766588738614491,118.0,0.06929408551155801,0.6286236928728081
DSTN,11,15,17.10808466878049,16.588567915053094,0.5195167537273946,118.0,0.06929408551155801,0.6286236928728081
ZDHHC13,10,12,13.229140546994909,12.704450217197383,0.5246903297975258,88.0,0.06978613338769903,0.6313434216121311
BLOC1S5,10,12,13.671761585759702,13.37458279486504,0.29717879089466237,88.0,0.06978613338769903,0.6313434216121311
CC2D1B,9,12,11.685308463416208,11.191769965434014,0.4935384979821933,80.0,0.06995435858001026,0.6319948103899689
PEX16,7,10,15.237628073861659,14.578386414373279,0.6592416594883801,54.0,0.0702385849444673,0.6328217090744325
AQP4,7,10,14.581966618447991,13.912423138902287,0.6695434795457036,54.0,0.0702385849444673,0.6328217090744325
SEMA3C,9,13,13.768001080398092,13.365376197580833,0.4026248828172587,86.0,0.07138703353443833,0.6374906020151334
DRAP1,10,15,14.570695701607553,14.293623302230229,0.27707239937732453,108.0,0.0714234577298521,0.6374906020151334
SURF6,6,13,12.092385320758487,11.678963089757472,0.4134222310010145,60.0,0.07150228512457615,0.6374906020151334
MSL1,7,8,10.31382335661001,10.13331609847425,0.1805072581357603,44.0,0.0721056721056721,0.6374906020151334
PLOD1,13,15,20.330179813034437,20.13419510977759,0.19598470325684758,137.0,0.07240734006074492,0.6374906020151334
SNRPA,13,15,18.69762958596285,18.550198252125856,0.14743133383699458,137.0,0.07240734006074492,0.6374906020151334
KRT6A,13,15,24.7847692836836,23.449668656591662,1.3351006270919399,137.0,0.07240734006074492,0.6374906020151334
TUBB6,13,15,20.229700586510685,20.07584945563325,0.15385113087743463,137.0,0.07240734006074492,0.6374906020151334
RPS12,13,15,26.650975174540868,26.348786895362544,0.30218827917832414,137.0,0.07240734006074492,0.6374906020151334
VPS35,13,15,18.8319405702485,18.916691210988372,-0.08475064073987326,58.0,0.07240734006074492,0.6374906020151334
LAMP1,13,15,20.25826236572166,19.54911312978851,0.7091492359331504,137.0,0.07240734006074492,0.6374906020151334
NUDT19,13,15,18.15150124371563,17.892572559580323,0.2589286841353058,137.0,0.07240734006074492,0.6374906020151334
EEF1D,13,15,22.036206854731553,21.87836737495277,0.157839479778783,137.0,0.07240734006074492,0.6374906020151334
CLTA,13,15,19.79903543222462,19.67827869003877,0.12075674218585064,137.0,0.07240734006074492,0.6374906020151334
BPNT1,13,15,17.68269913828039,17.416015577417973,0.2666835608624183,137.0,0.07240734006074492,0.6374906020151334
RPS3,13,15,21.923711817354672,21.810656822602773,0.11305499475189862,137.0,0.07240734006074492,0.6374906020151334
COX5B,13,15,19.00297409610834,19.204190493702693,-0.2012163975943544,58.0,0.07240734006074492,0.6374906020151334
SMG5,9,14,12.388365565625183,12.619511215928148,-0.23114565030296497,34.0,0.07260093944995734,0.6374906020151334
ARHGEF6,9,14,16.108810235628525,16.504071626808884,-0.39526139118035886,34.0,0.07260093944995734,0.6374906020151334
FOXO3B,4,7,15.21976910730978,14.48113015825505,0.7386389490547298,24.0,0.07272727272727272,0.6377472994295423
TMEM177,7,6,9.870845878145195,9.218012440574809,0.6528334375703864,34.0,0.07342657342657342,0.638140151491237
SLC9A6;SLC9A7,6,7,8.111649790349682,8.536080271013345,-0.42443048066366273,8.0,0.07342657342657342,0.638140151491237
OTX1,7,6,13.340138638569268,12.336397862219778,1.00374077634949,34.0,0.07342657342657342,0.638140151491237
MRPS18A,9,15,13.375642199683444,12.959321789161185,0.41632041052225865,98.0,0.0736382701203026,0.638140151491237
WDR46,9,15,14.778416631527689,14.557100261188948,0.22131637033874085,98.0,0.0736382701203026,0.638140151491237
DMXL2,10,14,13.06081886213263,13.368157437988247,-0.3073385758556171,39.0,0.07411591520350845,0.638140151491237
CST1,10,14,18.40203311953554,17.033785620350525,1.368247499185017,101.0,0.07411591520350845,0.638140151491237
MECP2,10,14,15.473959510498304,15.20705709636859,0.2669024141297136,101.0,0.07411591520350845,0.638140151491237
STRIP1,10,14,13.197724141799668,12.82607928003493,0.37164486176473766,101.0,0.07411591520350845,0.638140151491237
RDH13,8,9,10.430370985256925,9.86969552004905,0.5606754652078756,55.0,0.07445495680789799,0.638140151491237
CDA,8,9,16.231343040365708,15.049505239141688,1.1818378012240203,55.0,0.07445495680789799,0.638140151491237
TBL1XR1,12,15,17.250929431215187,17.414627821641446,-0.16369839042625856,53.0,0.07490957015830448,0.638140151491237
NAA15,12,15,18.174376121635813,18.075618014053227,0.09875810758258652,127.0,0.07490957015830448,0.638140151491237
EMILIN1,12,15,18.419288883693884,18.807137442761825,-0.38784855906794036,53.0,0.07490957015830448,0.638140151491237
GOLGB1,12,15,19.064240691097215,18.917826853545268,0.1464138375519468,127.0,0.07490957015830448,0.638140151491237
CPPED1,12,15,17.329454806428203,17.570328661437237,-0.2408738550090348,53.0,0.07490957015830448,0.638140151491237
ZNF207,12,15,16.260533916709242,16.179076118957063,0.08145779775217932,127.0,0.07490957015830448,0.638140151491237
IDH1,12,15,23.888861937977435,23.633365287101196,0.2554966508762391,127.0,0.07490957015830448,0.638140151491237
EIF2B4,12,15,16.275427501845794,16.132005384979333,0.14342211686646067,127.0,0.07490957015830448,0.638140151491237
ARFIP1,12,15,16.665663836147925,16.478250246020743,0.18741359012718206,127.0,0.07490957015830448,0.638140151491237
RDH14,12,15,16.072559540400313,15.796939681576214,0.2756198588240988,127.0,0.07490957015830448,0.638140151491237
PRPF40A,12,15,17.20045017917467,16.903342249589873,0.29710792958479715,127.0,0.07490957015830448,0.638140151491237
MRPS17,11,14,14.202012163609538,13.77885954149439,0.4231526221151487,110.0,0.07520551491893668,0.6394502435899589
CRADD,5,10,13.355778573721818,12.918826073613763,0.4369525001080543,40.0,0.07525807525807525,0.6394502435899589
RPS6KB2,10,10,18.863223105725744,18.370103754249957,0.4931193514757872,74.0,0.07566157214388704,0.6398105929421095
THOC5,6,14,12.114708402807763,11.805939096405876,0.3087693064018868,64.0,0.07574819401444788,0.6398105929421095
CASP3,12,14,16.943795616605794,17.22550057099988,-0.2817049543940868,49.0,0.07598237857716891,0.6398105929421095
RNASET2,12,14,15.549076757586223,14.895292818629555,0.6537839389566678,119.0,0.07598237857716891,0.6398105929421095
SETD3,12,14,13.35802226071317,13.611888602518505,-0.2538663418053346,49.0,0.07598237857716891,0.6398105929421095
DMAP1,12,14,14.300872533536479,14.056794195140748,0.244078338395731,119.0,0.07598237857716891,0.6398105929421095
FBXO7,12,14,15.445687929831942,15.621813389156253,-0.1761254593243109,49.0,0.07598237857716891,0.6398105929421095
KRT72,13,14,19.99055854759744,18.642191166372772,1.3483673812246693,128.0,0.07652665316808234,0.6435685761945772
MRPL28,12,13,13.480214254541016,13.733093768074289,-0.25287951353327287,45.0,0.0770998717435417,0.6456234061297353
INTS11,10,13,11.411651864245817,10.945879045498193,0.4657728187476238,94.0,0.07714537101088105,0.6456234061297353
DHX40,9,9,11.47726478298094,11.05155611602055,0.4257086669603911,61.0,0.07738861114200664,0.6456234061297353
MDC1,11,15,15.623791697596168,15.383774461284187,0.24001723631198146,117.0,0.07763141799316169,0.6456234061297353
NOB1,11,15,14.745775335480664,14.427867471177793,0.317907864302871,117.0,0.07763141799316169,0.6456234061297353
VPS51,11,15,15.625000115967588,15.441139198239211,0.1838609177283761,117.0,0.07763141799316169,0.6456234061297353
FN3K,11,15,16.779733584678915,16.50308842124475,0.27664516343416423,117.0,0.07763141799316169,0.6456234061297353
SCYL1,11,15,15.609468090219506,15.384496508846796,0.22497158137271,117.0,0.07763141799316169,0.6456234061297353
CCDC90B,4,11,10.856012125895365,10.37778461009023,0.4782275158051359,36.0,0.07765567765567766,0.6456234061297353
KRT36,10,9,17.41619541754988,16.4587870263885,0.9574083911613798,67.0,0.0791793495755705,0.6481748864788007
NDUFV3,9,10,14.298614561151416,14.004183705425172,0.29443085572624383,67.0,0.0791793495755705,0.6481748864788007
MCEE,9,10,10.110395826188103,9.639656792153382,0.4707390340347217,67.0,0.0791793495755705,0.6481748864788007
CPOX,13,15,16.30467657815727,16.03724901893366,0.2674275592236093,136.0,0.08003499283409066,0.6481748864788007
HNRNPD,13,15,21.722714961775573,21.550257285504365,0.17245767627120756,136.0,0.08003499283409066,0.6481748864788007
SPR,13,15,18.16843648006905,17.89953814281035,0.26889833725870105,136.0,0.08003499283409066,0.6481748864788007
NIT2,13,15,19.03390285096011,18.88445994824551,0.14944290271460048,136.0,0.08003499283409066,0.6481748864788007
GSDMA,13,15,20.47086412760613,19.56590460052704,0.9049595270790896,136.0,0.08003499283409066,0.6481748864788007
SRP9,13,15,18.772094127718983,18.5237757651455,0.24831836257348172,136.0,0.08003499283409066,0.6481748864788007
HSPA8,13,15,24.24906329970798,24.110990899224632,0.1380724004833489,136.0,0.08003499283409066,0.6481748864788007
PABPC4,13,15,19.946094611116045,19.808377165090963,0.13771744602508207,136.0,0.08003499283409066,0.6481748864788007
TMCO1,13,15,18.196007479363864,17.855836840643217,0.3401706387206467,136.0,0.08003499283409066,0.6481748864788007
JCHAIN,13,15,19.913619823025424,19.053124007471332,0.860495815554092,136.0,0.08003499283409066,0.6481748864788007
EPHX2,13,15,15.388168805340353,14.947960696702092,0.4402081086382612,136.0,0.08003499283409066,0.6481748864788007
PDIA6,13,15,22.174536928167832,21.99947551786856,0.17506141029927136,136.0,0.08003499283409066,0.6481748864788007
PSME2,13,15,21.818612170624323,21.958812395515924,-0.14020022489160056,59.0,0.08003499283409066,0.6481748864788007
LEMD2,13,15,17.842870857927448,17.656119051924247,0.18675180600320118,136.0,0.08003499283409066,0.6481748864788007
DHX15,13,15,18.86845247387313,18.786267884941758,0.08218458893137282,136.0,0.08003499283409066,0.6481748864788007
DYNC1I2,13,15,18.769627729403645,18.596876214821886,0.17275151458175841,136.0,0.08003499283409066,0.6481748864788007
PCYOX1,13,15,17.637382762267695,17.255566106527354,0.38181665574034085,136.0,0.08003499283409066,0.6481748864788007
SF3B6,13,15,18.582133661874426,18.309296692741686,0.27283696913274014,136.0,0.08003499283409066,0.6481748864788007
CHKA,7,13,11.566988218797906,11.004829767867442,0.5621584509304647,68.0,0.08111455108359134,0.6533123320453638
SORBS1,7,13,11.537340838719727,11.187557092984198,0.34978374573552884,68.0,0.08111455108359134,0.6533123320453638
PTRH1,9,12,12.32680996889049,12.653704718431486,-0.32689474954099573,29.0,0.08165918443678832,0.6533123320453638
SAAL1,9,12,11.638776519070865,11.167474778023406,0.4713017410474585,79.0,0.08165918443678832,0.6533123320453638
RNF149,9,12,11.905103203548984,11.65471342851445,0.2503897750345345,79.0,0.08165918443678832,0.6533123320453638
ERBIN,9,12,11.89409132567936,11.484927297888648,0.4091640277907125,79.0,0.08165918443678832,0.6533123320453638
MAP4K4,11,13,10.733135223922062,10.351705001150371,0.3814302227716908,102.0,0.08219383292753714,0.6533123320453638
