spot_id,X,Y,array_col,array_row
slide1_085_12_r104c380,76112,36138,380,104
slide1_085_12_r104c382,76512,36138,382,104
slide1_085_12_r104c384,76912,36138,384,104
slide1_085_12_r104c386,77312,36138,386,104
slide1_085_12_r104c388,77712,36138,388,104
slide1_085_12_r104c390,78112,36138,390,104
slide1_085_12_r104c392,78512,36138,392,104
slide1_085_12_r104c394,78912,36138,394,104
slide1_085_12_r104c396,79312,36138,396,104
slide1_085_12_r104c398,79712,36138,398,104
slide1_085_12_r104c400,80112,36138,400,104
slide1_085_12_r104c402,80512,36138,402,104
slide1_085_12_r104c404,80912,36138,404,104
slide1_085_12_r104c406,81312,36138,406,104
slide1_085_12_r104c408,81712,36138,408,104
slide1_085_12_r104c410,82112,36138,410,104
slide1_085_12_r104c412,82512,36138,412,104
slide1_085_12_r104c414,82912,36138,414,104
slide1_085_12_r104c416,83312,36138,416,104
slide1_085_12_r104c418,83712,36138,418,104
slide1_085_12_r104c420,84112,36138,420,104
slide1_085_12_r104c422,84512,36138,422,104
slide1_085_12_r104c424,84912,36138,424,104
slide1_085_12_r104c426,85312,36138,426,104
slide1_085_12_r104c428,85712,36138,428,104
slide1_085_12_r104c430,86112,36138,430,104
slide1_085_12_r104c432,86512,36138,432,104
slide1_085_12_r104c434,86912,36138,434,104
slide1_085_12_r104c436,87312,36138,436,104
slide1_085_12_r104c438,87712,36138,438,104
slide1_085_12_r104c440,88112,36138,440,104
slide1_085_12_r104c442,88512,36138,442,104
slide1_085_12_r104c444,88912,36138,444,104
slide1_085_12_r104c446,89312,36138,446,104
slide1_085_12_r104c448,89712,36138,448,104
slide1_085_12_r104c450,90112,36138,450,104
slide1_085_12_r104c452,90512,36138,452,104
slide1_085_12_r104c454,90912,36138,454,104
slide1_085_12_r104c456,91312,36138,456,104
slide1_085_12_r104c458,91712,36138,458,104
slide1_085_12_r104c460,92112,36138,460,104
slide1_085_12_r104c462,92512,36138,462,104
slide1_085_12_r104c464,92912,36138,464,104
slide1_085_12_r104c466,93312,36138,466,104
slide1_085_12_r104c468,93712,36138,468,104
slide1_085_12_r104c470,94112,36138,470,104
slide1_085_12_r104c472,94512,36138,472,104
slide1_085_12_r104c474,94912,36138,474,104
slide1_085_12_r104c476,95312,36138,476,104
slide1_085_12_r104c478,95712,36138,478,104
slide1_085_12_r104c480,96112,36138,480,104
slide1_085_12_r104c482,96512,36138,482,104
slide1_085_12_r104c484,96912,36138,484,104
slide1_085_12_r104c486,97312,36138,486,104
slide1_085_12_r104c488,97712,36138,488,104
slide1_085_12_r104c490,98112,36138,490,104
slide1_085_12_r104c492,98512,36138,492,104
slide1_085_12_r104c494,98912,36138,494,104
slide1_085_12_r104c496,99312,36138,496,104
slide1_085_12_r104c498,99712,36138,498,104
slide1_085_12_r104c500,100112,36138,500,104
slide1_085_12_r104c502,100512,36138,502,104
slide1_085_12_r104c504,100912,36138,504,104
slide1_085_12_r104c506,101312,36138,506,104
slide1_085_12_r104c508,101712,36138,508,104
slide1_085_12_r104c510,102112,36138,510,104
slide1_085_12_r104c512,102512,36138,512,104
slide1_085_12_r104c514,102912,36138,514,104
slide1_085_12_r104c516,103312,36138,516,104
slide1_085_12_r104c524,104912,36138,524,104
slide1_085_12_r104c526,105312,36138,526,104
slide1_085_12_r104c554,110912,36138,554,104
slide1_085_12_r104c564,112912,36138,564,104
slide1_085_12_r104c566,113312,36138,566,104
slide1_085_12_r104c568,113712,36138,568,104
slide1_085_12_r104c570,114112,36138,570,104
slide1_085_12_r104c572,114512,36138,572,104
slide1_085_12_r104c574,114912,36138,574,104
slide1_085_12_r104c576,115312,36138,576,104
slide1_085_12_r104c578,115712,36138,578,104
slide1_085_12_r104c580,116112,36138,580,104
slide1_085_12_r104c582,116512,36138,582,104
slide1_085_12_r104c584,116912,36138,584,104
slide1_085_12_r104c586,117312,36138,586,104
slide1_085_12_r104c588,117712,36138,588,104
slide1_085_12_r104c590,118112,36138,590,104
slide1_085_12_r104c592,118512,36138,592,104
slide1_085_12_r104c594,118912,36138,594,104
slide1_085_12_r104c596,119312,36138,596,104
slide1_085_12_r104c598,119712,36138,598,104
slide1_085_12_r104c600,120112,36138,600,104
slide1_085_12_r104c602,120512,36138,602,104
slide1_085_12_r104c604,120912,36138,604,104
slide1_085_12_r104c606,121312,36138,606,104
slide1_085_12_r104c608,121712,36138,608,104
slide1_085_12_r104c610,122112,36138,610,104
slide1_085_12_r104c612,122512,36138,612,104
slide1_085_12_r104c614,122912,36138,614,104
slide1_085_12_r104c616,123312,36138,616,104
slide1_085_12_r104c618,123712,36138,618,104
slide1_085_12_r104c620,124112,36138,620,104
slide1_085_12_r104c622,124512,36138,622,104
slide1_085_12_r104c624,124912,36138,624,104
slide1_085_12_r104c626,125312,36138,626,104
slide1_085_12_r104c628,125712,36138,628,104
slide1_085_12_r104c630,126112,36138,630,104
slide1_085_12_r104c632,126512,36138,632,104
slide1_085_12_r104c634,126912,36138,634,104
slide1_085_12_r104c636,127312,36138,636,104
slide1_085_12_r104c638,127712,36138,638,104
slide1_085_12_r104c640,128112,36138,640,104
slide1_085_12_r104c642,128512,36138,642,104
slide1_085_12_r104c644,128912,36138,644,104
slide1_085_12_r104c646,129312,36138,646,104
slide1_085_12_r104c648,129712,36138,648,104
slide1_085_12_r104c650,130112,36138,650,104
slide1_085_12_r104c654,130912,36138,654,104
slide1_085_12_r105c311,62312,36485,311,105
slide1_085_12_r105c313,62712,36485,313,105
slide1_085_12_r105c315,63112,36485,315,105
slide1_085_12_r105c317,63512,36485,317,105
slide1_085_12_r105c319,63912,36485,319,105
slide1_085_12_r105c321,64312,36485,321,105
slide1_085_12_r105c323,64712,36485,323,105
slide1_085_12_r105c325,65112,36485,325,105
slide1_085_12_r105c327,65512,36485,327,105
slide1_085_12_r105c329,65912,36485,329,105
slide1_085_12_r105c331,66312,36485,331,105
slide1_085_12_r105c333,66712,36485,333,105
slide1_085_12_r105c335,67112,36485,335,105
slide1_085_12_r105c337,67512,36485,337,105
slide1_085_12_r105c339,67912,36485,339,105
slide1_085_12_r105c341,68312,36485,341,105
slide1_085_12_r105c343,68712,36485,343,105
slide1_085_12_r105c345,69112,36485,345,105
slide1_085_12_r105c347,69512,36485,347,105
slide1_085_12_r105c349,69912,36485,349,105
slide1_085_12_r105c351,70312,36485,351,105
slide1_085_12_r105c353,70712,36485,353,105
slide1_085_12_r105c355,71112,36485,355,105
slide1_085_12_r105c357,71512,36485,357,105
slide1_085_12_r105c359,71912,36485,359,105
slide1_085_12_r105c361,72312,36485,361,105
slide1_085_12_r105c363,72712,36485,363,105
slide1_085_12_r105c365,73112,36485,365,105
slide1_085_12_r105c367,73512,36485,367,105
slide1_085_12_r105c369,73912,36485,369,105
slide1_085_12_r105c371,74312,36485,371,105
slide1_085_12_r105c373,74712,36485,373,105
slide1_085_12_r105c375,75112,36485,375,105
slide1_085_12_r105c377,75512,36485,377,105
slide1_085_12_r105c379,75912,36485,379,105
slide1_085_12_r105c381,76312,36485,381,105
slide1_085_12_r105c383,76712,36485,383,105
slide1_085_12_r105c385,77112,36485,385,105
slide1_085_12_r105c387,77512,36485,387,105
slide1_085_12_r105c389,77912,36485,389,105
slide1_085_12_r105c391,78312,36485,391,105
slide1_085_12_r105c393,78712,36485,393,105
slide1_085_12_r105c395,79112,36485,395,105
slide1_085_12_r105c397,79512,36485,397,105
slide1_085_12_r105c399,79912,36485,399,105
slide1_085_12_r105c401,80312,36485,401,105
slide1_085_12_r105c403,80712,36485,403,105
slide1_085_12_r105c405,81112,36485,405,105
slide1_085_12_r105c407,81512,36485,407,105
slide1_085_12_r105c409,81912,36485,409,105
slide1_085_12_r105c411,82312,36485,411,105
slide1_085_12_r105c413,82712,36485,413,105
slide1_085_12_r105c415,83112,36485,415,105
slide1_085_12_r105c417,83512,36485,417,105
slide1_085_12_r105c419,83912,36485,419,105
slide1_085_12_r105c421,84312,36485,421,105
slide1_085_12_r105c423,84712,36485,423,105
slide1_085_12_r105c425,85112,36485,425,105
slide1_085_12_r105c427,85512,36485,427,105
slide1_085_12_r105c429,85912,36485,429,105
slide1_085_12_r105c431,86312,36485,431,105
slide1_085_12_r105c433,86712,36485,433,105
slide1_085_12_r105c435,87112,36485,435,105
slide1_085_12_r105c437,87512,36485,437,105
slide1_085_12_r105c439,87912,36485,439,105
slide1_085_12_r105c441,88312,36485,441,105
slide1_085_12_r105c443,88712,36485,443,105
slide1_085_12_r105c445,89112,36485,445,105
slide1_085_12_r105c447,89512,36485,447,105
slide1_085_12_r105c449,89912,36485,449,105
slide1_085_12_r105c451,90312,36485,451,105
slide1_085_12_r105c453,90712,36485,453,105
slide1_085_12_r105c455,91112,36485,455,105
slide1_085_12_r105c457,91512,36485,457,105
slide1_085_12_r105c459,91912,36485,459,105
slide1_085_12_r105c461,92312,36485,461,105
slide1_085_12_r105c463,92712,36485,463,105
slide1_085_12_r105c465,93112,36485,465,105
slide1_085_12_r105c467,93512,36485,467,105
slide1_085_12_r105c469,93912,36485,469,105
slide1_085_12_r105c471,94312,36485,471,105
slide1_085_12_r105c473,94712,36485,473,105
slide1_085_12_r105c475,95112,36485,475,105
slide1_085_12_r105c477,95512,36485,477,105
slide1_085_12_r105c479,95912,36485,479,105
slide1_085_12_r105c481,96312,36485,481,105
slide1_085_12_r105c483,96712,36485,483,105
slide1_085_12_r105c485,97112,36485,485,105
slide1_085_12_r105c487,97512,36485,487,105
slide1_085_12_r105c489,97912,36485,489,105
slide1_085_12_r105c491,98312,36485,491,105
slide1_085_12_r105c493,98712,36485,493,105
slide1_085_12_r105c495,99112,36485,495,105
slide1_085_12_r105c497,99512,36485,497,105
slide1_085_12_r105c499,99912,36485,499,105
slide1_085_12_r105c501,100312,36485,501,105
slide1_085_12_r105c503,100712,36485,503,105
slide1_085_12_r105c505,101112,36485,505,105
slide1_085_12_r105c507,101512,36485,507,105
slide1_085_12_r105c509,101912,36485,509,105
slide1_085_12_r105c511,102312,36485,511,105
slide1_085_12_r105c513,102712,36485,513,105
slide1_085_12_r105c515,103112,36485,515,105
slide1_085_12_r105c517,103512,36485,517,105
slide1_085_12_r105c565,113112,36485,565,105
slide1_085_12_r105c567,113512,36485,567,105
slide1_085_12_r105c569,113912,36485,569,105
slide1_085_12_r105c571,114312,36485,571,105
slide1_085_12_r105c573,114712,36485,573,105
slide1_085_12_r105c575,115112,36485,575,105
slide1_085_12_r105c577,115512,36485,577,105
slide1_085_12_r105c579,115912,36485,579,105
slide1_085_12_r105c581,116312,36485,581,105
slide1_085_12_r105c583,116712,36485,583,105
slide1_085_12_r105c585,117112,36485,585,105
slide1_085_12_r105c587,117512,36485,587,105
slide1_085_12_r105c589,117912,36485,589,105
slide1_085_12_r105c591,118312,36485,591,105
slide1_085_12_r105c593,118712,36485,593,105
slide1_085_12_r105c595,119112,36485,595,105
slide1_085_12_r105c597,119512,36485,597,105
slide1_085_12_r105c599,119912,36485,599,105
slide1_085_12_r105c601,120312,36485,601,105
slide1_085_12_r105c603,120712,36485,603,105
slide1_085_12_r105c605,121112,36485,605,105
slide1_085_12_r105c607,121512,36485,607,105
slide1_085_12_r105c609,121912,36485,609,105
slide1_085_12_r105c611,122312,36485,611,105
slide1_085_12_r105c613,122712,36485,613,105
slide1_085_12_r105c615,123112,36485,615,105
slide1_085_12_r105c617,123512,36485,617,105
slide1_085_12_r105c619,123912,36485,619,105
slide1_085_12_r105c621,124312,36485,621,105
slide1_085_12_r105c623,124712,36485,623,105
slide1_085_12_r105c625,125112,36485,625,105
slide1_085_12_r105c627,125512,36485,627,105
slide1_085_12_r105c629,125912,36485,629,105
slide1_085_12_r105c631,126312,36485,631,105
slide1_085_12_r105c633,126712,36485,633,105
slide1_085_12_r105c635,127112,36485,635,105
slide1_085_12_r105c637,127512,36485,637,105
slide1_085_12_r105c639,127912,36485,639,105
slide1_085_12_r105c641,128312,36485,641,105
slide1_085_12_r105c643,128712,36485,643,105
slide1_085_12_r105c645,129112,36485,645,105
slide1_085_12_r105c647,129512,36485,647,105
slide1_085_12_r105c665,133112,36485,665,105
slide1_085_12_r106c310,62112,36831,310,106
slide1_085_12_r106c312,62512,36831,312,106
slide1_085_12_r106c314,62912,36831,314,106
slide1_085_12_r106c316,63312,36831,316,106
slide1_085_12_r106c318,63712,36831,318,106
slide1_085_12_r106c320,64112,36831,320,106
slide1_085_12_r106c322,64512,36831,322,106
slide1_085_12_r106c324,64912,36831,324,106
slide1_085_12_r106c326,65312,36831,326,106
slide1_085_12_r106c328,65712,36831,328,106
slide1_085_12_r106c330,66112,36831,330,106
slide1_085_12_r106c332,66512,36831,332,106
slide1_085_12_r106c334,66912,36831,334,106
slide1_085_12_r106c336,67312,36831,336,106
slide1_085_12_r106c338,67712,36831,338,106
slide1_085_12_r106c340,68112,36831,340,106
slide1_085_12_r106c342,68512,36831,342,106
slide1_085_12_r106c344,68912,36831,344,106
slide1_085_12_r106c346,69312,36831,346,106
slide1_085_12_r106c348,69712,36831,348,106
slide1_085_12_r106c350,70112,36831,350,106
slide1_085_12_r106c352,70512,36831,352,106
slide1_085_12_r106c354,70912,36831,354,106
slide1_085_12_r106c356,71312,36831,356,106
slide1_085_12_r106c358,71712,36831,358,106
slide1_085_12_r106c360,72112,36831,360,106
slide1_085_12_r106c362,72512,36831,362,106
slide1_085_12_r106c364,72912,36831,364,106
slide1_085_12_r106c366,73312,36831,366,106
slide1_085_12_r106c368,73712,36831,368,106
slide1_085_12_r106c370,74112,36831,370,106
slide1_085_12_r106c372,74512,36831,372,106
slide1_085_12_r106c374,74912,36831,374,106
slide1_085_12_r106c376,75312,36831,376,106
slide1_085_12_r106c378,75712,36831,378,106
slide1_085_12_r106c380,76112,36831,380,106
slide1_085_12_r106c382,76512,36831,382,106
slide1_085_12_r106c384,76912,36831,384,106
slide1_085_12_r106c386,77312,36831,386,106
slide1_085_12_r106c388,77712,36831,388,106
slide1_085_12_r106c390,78112,36831,390,106
slide1_085_12_r106c392,78512,36831,392,106
slide1_085_12_r106c394,78912,36831,394,106
slide1_085_12_r106c396,79312,36831,396,106
slide1_085_12_r106c398,79712,36831,398,106
slide1_085_12_r106c400,80112,36831,400,106
slide1_085_12_r106c402,80512,36831,402,106
slide1_085_12_r106c404,80912,36831,404,106
slide1_085_12_r106c406,81312,36831,406,106
slide1_085_12_r106c408,81712,36831,408,106
slide1_085_12_r106c410,82112,36831,410,106
slide1_085_12_r106c412,82512,36831,412,106
slide1_085_12_r106c414,82912,36831,414,106
slide1_085_12_r106c416,83312,36831,416,106
slide1_085_12_r106c418,83712,36831,418,106
slide1_085_12_r106c420,84112,36831,420,106
slide1_085_12_r106c422,84512,36831,422,106
slide1_085_12_r106c424,84912,36831,424,106
slide1_085_12_r106c426,85312,36831,426,106
slide1_085_12_r106c428,85712,36831,428,106
slide1_085_12_r106c430,86112,36831,430,106
slide1_085_12_r106c432,86512,36831,432,106
slide1_085_12_r106c434,86912,36831,434,106
slide1_085_12_r106c436,87312,36831,436,106
slide1_085_12_r106c438,87712,36831,438,106
slide1_085_12_r106c440,88112,36831,440,106
slide1_085_12_r106c442,88512,36831,442,106
slide1_085_12_r106c444,88912,36831,444,106
slide1_085_12_r106c446,89312,36831,446,106
slide1_085_12_r106c448,89712,36831,448,106
slide1_085_12_r106c450,90112,36831,450,106
slide1_085_12_r106c452,90512,36831,452,106
slide1_085_12_r106c454,90912,36831,454,106
slide1_085_12_r106c456,91312,36831,456,106
slide1_085_12_r106c458,91712,36831,458,106
slide1_085_12_r106c460,92112,36831,460,106
slide1_085_12_r106c462,92512,36831,462,106
slide1_085_12_r106c464,92912,36831,464,106
slide1_085_12_r106c466,93312,36831,466,106
slide1_085_12_r106c468,93712,36831,468,106
slide1_085_12_r106c470,94112,36831,470,106
slide1_085_12_r106c472,94512,36831,472,106
slide1_085_12_r106c474,94912,36831,474,106
slide1_085_12_r106c476,95312,36831,476,106
slide1_085_12_r106c478,95712,36831,478,106
slide1_085_12_r106c480,96112,36831,480,106
slide1_085_12_r106c482,96512,36831,482,106
slide1_085_12_r106c484,96912,36831,484,106
slide1_085_12_r106c486,97312,36831,486,106
slide1_085_12_r106c488,97712,36831,488,106
slide1_085_12_r106c490,98112,36831,490,106
slide1_085_12_r106c492,98512,36831,492,106
slide1_085_12_r106c494,98912,36831,494,106
slide1_085_12_r106c496,99312,36831,496,106
slide1_085_12_r106c498,99712,36831,498,106
slide1_085_12_r106c500,100112,36831,500,106
slide1_085_12_r106c502,100512,36831,502,106
slide1_085_12_r106c504,100912,36831,504,106
slide1_085_12_r106c506,101312,36831,506,106
slide1_085_12_r106c508,101712,36831,508,106
slide1_085_12_r106c510,102112,36831,510,106
slide1_085_12_r106c512,102512,36831,512,106
slide1_085_12_r106c514,102912,36831,514,106
slide1_085_12_r106c516,103312,36831,516,106
slide1_085_12_r106c518,103712,36831,518,106
slide1_085_12_r106c528,105712,36831,528,106
slide1_085_12_r106c534,106912,36831,534,106
slide1_085_12_r106c536,107312,36831,536,106
slide1_085_12_r106c538,107712,36831,538,106
slide1_085_12_r106c540,108112,36831,540,106
slide1_085_12_r106c560,112112,36831,560,106
slide1_085_12_r106c562,112512,36831,562,106
slide1_085_12_r106c564,112912,36831,564,106
slide1_085_12_r106c566,113312,36831,566,106
slide1_085_12_r106c568,113712,36831,568,106
slide1_085_12_r106c570,114112,36831,570,106
slide1_085_12_r106c572,114512,36831,572,106
slide1_085_12_r106c574,114912,36831,574,106
slide1_085_12_r106c576,115312,36831,576,106
slide1_085_12_r106c578,115712,36831,578,106
slide1_085_12_r106c580,116112,36831,580,106
slide1_085_12_r106c582,116512,36831,582,106
slide1_085_12_r106c584,116912,36831,584,106
slide1_085_12_r106c586,117312,36831,586,106
slide1_085_12_r106c588,117712,36831,588,106
slide1_085_12_r106c590,118112,36831,590,106
slide1_085_12_r106c592,118512,36831,592,106
slide1_085_12_r106c594,118912,36831,594,106
slide1_085_12_r106c596,119312,36831,596,106
slide1_085_12_r106c598,119712,36831,598,106
slide1_085_12_r106c600,120112,36831,600,106
slide1_085_12_r106c602,120512,36831,602,106
slide1_085_12_r106c604,120912,36831,604,106
slide1_085_12_r106c606,121312,36831,606,106
slide1_085_12_r106c608,121712,36831,608,106
slide1_085_12_r106c610,122112,36831,610,106
slide1_085_12_r106c612,122512,36831,612,106
slide1_085_12_r106c614,122912,36831,614,106
slide1_085_12_r106c616,123312,36831,616,106
slide1_085_12_r106c618,123712,36831,618,106
slide1_085_12_r106c620,124112,36831,620,106
slide1_085_12_r106c622,124512,36831,622,106
slide1_085_12_r106c624,124912,36831,624,106
slide1_085_12_r106c626,125312,36831,626,106
slide1_085_12_r106c628,125712,36831,628,106
slide1_085_12_r106c630,126112,36831,630,106
slide1_085_12_r106c632,126512,36831,632,106
slide1_085_12_r106c634,126912,36831,634,106
slide1_085_12_r106c636,127312,36831,636,106
slide1_085_12_r106c638,127712,36831,638,106
slide1_085_12_r106c640,128112,36831,640,106
slide1_085_12_r106c642,128512,36831,642,106
slide1_085_12_r106c644,128912,36831,644,106
slide1_085_12_r106c646,129312,36831,646,106
slide1_085_12_r106c648,129712,36831,648,106
slide1_085_12_r106c650,130112,36831,650,106
slide1_085_12_r106c654,130912,36831,654,106
slide1_085_12_r106c664,132912,36831,664,106
slide1_085_12_r106c666,133312,36831,666,106
slide1_085_12_r106c668,133712,36831,668,106
slide1_085_12_r107c311,62312,37177,311,107
slide1_085_12_r107c313,62712,37177,313,107
slide1_085_12_r107c315,63112,37177,315,107
slide1_085_12_r107c317,63512,37177,317,107
slide1_085_12_r107c319,63912,37177,319,107
slide1_085_12_r107c321,64312,37177,321,107
slide1_085_12_r107c323,64712,37177,323,107
slide1_085_12_r107c325,65112,37177,325,107
slide1_085_12_r107c327,65512,37177,327,107
slide1_085_12_r107c329,65912,37177,329,107
slide1_085_12_r107c331,66312,37177,331,107
slide1_085_12_r107c333,66712,37177,333,107
slide1_085_12_r107c335,67112,37177,335,107
slide1_085_12_r107c337,67512,37177,337,107
slide1_085_12_r107c339,67912,37177,339,107
slide1_085_12_r107c341,68312,37177,341,107
slide1_085_12_r107c343,68712,37177,343,107
slide1_085_12_r107c345,69112,37177,345,107
slide1_085_12_r107c347,69512,37177,347,107
slide1_085_12_r107c349,69912,37177,349,107
slide1_085_12_r107c351,70312,37177,351,107
slide1_085_12_r107c353,70712,37177,353,107
slide1_085_12_r107c355,71112,37177,355,107
slide1_085_12_r107c357,71512,37177,357,107
slide1_085_12_r107c359,71912,37177,359,107
slide1_085_12_r107c361,72312,37177,361,107
slide1_085_12_r107c363,72712,37177,363,107
slide1_085_12_r107c365,73112,37177,365,107
slide1_085_12_r107c367,73512,37177,367,107
slide1_085_12_r107c369,73912,37177,369,107
slide1_085_12_r107c371,74312,37177,371,107
slide1_085_12_r107c373,74712,37177,373,107
slide1_085_12_r107c375,75112,37177,375,107
slide1_085_12_r107c377,75512,37177,377,107
slide1_085_12_r107c379,75912,37177,379,107
slide1_085_12_r107c381,76312,37177,381,107
slide1_085_12_r107c383,76712,37177,383,107
slide1_085_12_r107c385,77112,37177,385,107
slide1_085_12_r107c387,77512,37177,387,107
slide1_085_12_r107c389,77912,37177,389,107
slide1_085_12_r107c391,78312,37177,391,107
slide1_085_12_r107c393,78712,37177,393,107
slide1_085_12_r107c395,79112,37177,395,107
slide1_085_12_r107c397,79512,37177,397,107
slide1_085_12_r107c399,79912,37177,399,107
slide1_085_12_r107c401,80312,37177,401,107
slide1_085_12_r107c403,80712,37177,403,107
slide1_085_12_r107c405,81112,37177,405,107
slide1_085_12_r107c407,81512,37177,407,107
slide1_085_12_r107c409,81912,37177,409,107
slide1_085_12_r107c411,82312,37177,411,107
slide1_085_12_r107c413,82712,37177,413,107
slide1_085_12_r107c415,83112,37177,415,107
slide1_085_12_r107c417,83512,37177,417,107
slide1_085_12_r107c419,83912,37177,419,107
slide1_085_12_r107c421,84312,37177,421,107
slide1_085_12_r107c423,84712,37177,423,107
slide1_085_12_r107c425,85112,37177,425,107
slide1_085_12_r107c427,85512,37177,427,107
slide1_085_12_r107c429,85912,37177,429,107
slide1_085_12_r107c431,86312,37177,431,107
slide1_085_12_r107c433,86712,37177,433,107
slide1_085_12_r107c435,87112,37177,435,107
slide1_085_12_r107c437,87512,37177,437,107
slide1_085_12_r107c439,87912,37177,439,107
slide1_085_12_r107c441,88312,37177,441,107
slide1_085_12_r107c443,88712,37177,443,107
slide1_085_12_r107c445,89112,37177,445,107
slide1_085_12_r107c447,89512,37177,447,107
slide1_085_12_r107c449,89912,37177,449,107
slide1_085_12_r107c451,90312,37177,451,107
slide1_085_12_r107c453,90712,37177,453,107
slide1_085_12_r107c455,91112,37177,455,107
slide1_085_12_r107c457,91512,37177,457,107
slide1_085_12_r107c459,91912,37177,459,107
slide1_085_12_r107c461,92312,37177,461,107
slide1_085_12_r107c463,92712,37177,463,107
slide1_085_12_r107c465,93112,37177,465,107
slide1_085_12_r107c467,93512,37177,467,107
slide1_085_12_r107c469,93912,37177,469,107
slide1_085_12_r107c471,94312,37177,471,107
slide1_085_12_r107c473,94712,37177,473,107
slide1_085_12_r107c475,95112,37177,475,107
slide1_085_12_r107c477,95512,37177,477,107
slide1_085_12_r107c479,95912,37177,479,107
slide1_085_12_r107c481,96312,37177,481,107
slide1_085_12_r107c483,96712,37177,483,107
slide1_085_12_r107c485,97112,37177,485,107
slide1_085_12_r107c487,97512,37177,487,107
slide1_085_12_r107c489,97912,37177,489,107
slide1_085_12_r107c491,98312,37177,491,107
slide1_085_12_r107c493,98712,37177,493,107
slide1_085_12_r107c495,99112,37177,495,107
slide1_085_12_r107c497,99512,37177,497,107
slide1_085_12_r107c499,99912,37177,499,107
slide1_085_12_r107c501,100312,37177,501,107
slide1_085_12_r107c503,100712,37177,503,107
slide1_085_12_r107c505,101112,37177,505,107
slide1_085_12_r107c507,101512,37177,507,107
slide1_085_12_r107c509,101912,37177,509,107
slide1_085_12_r107c511,102312,37177,511,107
slide1_085_12_r107c513,102712,37177,513,107
slide1_085_12_r107c515,103112,37177,515,107
slide1_085_12_r107c517,103512,37177,517,107
slide1_085_12_r107c519,103912,37177,519,107
slide1_085_12_r107c531,106312,37177,531,107
slide1_085_12_r107c533,106712,37177,533,107
slide1_085_12_r107c535,107112,37177,535,107
slide1_085_12_r107c537,107512,37177,537,107
slide1_085_12_r107c539,107912,37177,539,107
slide1_085_12_r107c541,108312,37177,541,107
slide1_085_12_r107c543,108712,37177,543,107
slide1_085_12_r107c545,109112,37177,545,107
slide1_085_12_r107c547,109512,37177,547,107
slide1_085_12_r107c549,109912,37177,549,107
slide1_085_12_r107c559,111912,37177,559,107
slide1_085_12_r107c561,112312,37177,561,107
slide1_085_12_r107c563,112712,37177,563,107
slide1_085_12_r107c565,113112,37177,565,107
slide1_085_12_r107c567,113512,37177,567,107
slide1_085_12_r107c569,113912,37177,569,107
slide1_085_12_r107c571,114312,37177,571,107
slide1_085_12_r107c573,114712,37177,573,107
slide1_085_12_r107c575,115112,37177,575,107
slide1_085_12_r107c577,115512,37177,577,107
slide1_085_12_r107c579,115912,37177,579,107
slide1_085_12_r107c581,116312,37177,581,107
slide1_085_12_r107c583,116712,37177,583,107
slide1_085_12_r107c585,117112,37177,585,107
slide1_085_12_r107c587,117512,37177,587,107
slide1_085_12_r107c589,117912,37177,589,107
slide1_085_12_r107c591,118312,37177,591,107
slide1_085_12_r107c593,118712,37177,593,107
slide1_085_12_r107c595,119112,37177,595,107
slide1_085_12_r107c597,119512,37177,597,107
slide1_085_12_r107c599,119912,37177,599,107
slide1_085_12_r107c601,120312,37177,601,107
slide1_085_12_r107c603,120712,37177,603,107
slide1_085_12_r107c605,121112,37177,605,107
slide1_085_12_r107c607,121512,37177,607,107
slide1_085_12_r107c609,121912,37177,609,107
slide1_085_12_r107c611,122312,37177,611,107
slide1_085_12_r107c613,122712,37177,613,107
slide1_085_12_r107c615,123112,37177,615,107
slide1_085_12_r107c617,123512,37177,617,107
slide1_085_12_r107c619,123912,37177,619,107
slide1_085_12_r107c621,124312,37177,621,107
slide1_085_12_r107c623,124712,37177,623,107
slide1_085_12_r107c625,125112,37177,625,107
slide1_085_12_r107c627,125512,37177,627,107
slide1_085_12_r107c629,125912,37177,629,107
slide1_085_12_r107c631,126312,37177,631,107
slide1_085_12_r107c633,126712,37177,633,107
slide1_085_12_r107c635,127112,37177,635,107
slide1_085_12_r107c637,127512,37177,637,107
slide1_085_12_r107c639,127912,37177,639,107
slide1_085_12_r107c641,128312,37177,641,107
slide1_085_12_r107c643,128712,37177,643,107
slide1_085_12_r107c645,129112,37177,645,107
slide1_085_12_r107c647,129512,37177,647,107
slide1_085_12_r107c649,129912,37177,649,107
slide1_085_12_r107c651,130312,37177,651,107
slide1_085_12_r107c653,130712,37177,653,107
slide1_085_12_r107c655,131112,37177,655,107
slide1_085_12_r107c657,131512,37177,657,107
slide1_085_12_r108c310,62112,37524,310,108
slide1_085_12_r108c312,62512,37524,312,108
slide1_085_12_r108c314,62912,37524,314,108
slide1_085_12_r108c316,63312,37524,316,108
slide1_085_12_r108c318,63712,37524,318,108
slide1_085_12_r108c320,64112,37524,320,108
slide1_085_12_r108c322,64512,37524,322,108
slide1_085_12_r108c324,64912,37524,324,108
slide1_085_12_r108c326,65312,37524,326,108
slide1_085_12_r108c328,65712,37524,328,108
slide1_085_12_r108c330,66112,37524,330,108
slide1_085_12_r108c332,66512,37524,332,108
slide1_085_12_r108c334,66912,37524,334,108
slide1_085_12_r108c336,67312,37524,336,108
slide1_085_12_r108c338,67712,37524,338,108
slide1_085_12_r108c340,68112,37524,340,108
slide1_085_12_r108c342,68512,37524,342,108
slide1_085_12_r108c344,68912,37524,344,108
