slide,cell_type,mean_abundance,std,frac_pos_over_0.1,rank_in_slide
4245-BS1,Mesothelia,0.03135569766163826,0.021827850490808487,0.00813953488372093,65
4245-BS1,Macrophage_intermediate,0.018786324188113213,0.01108361966907978,0.0,73
4245-BS1,Monocyte_CD14,0.04358060285449028,0.0346490703523159,0.07192691029900332,56
4245-BS1,Monocyte_CD16,0.029640624299645424,0.019267261028289795,0.0049833887043189366,67
4245-BS1,Muscle_airway,1.5025060176849365,0.9249732494354248,0.9933554817275747,3
4245-BS1,Muscle_pericyte_airway,0.06902217119932175,0.038331352174282074,0.18604651162790697,42
4245-BS1,Muscle_pericyte_parenchyma,0.04318265616893768,0.04110867530107498,0.08305647840531562,57
4245-BS1,Muscle_perivascular_immune_recruiting,0.07662121951580048,0.0444033183157444,0.29053156146179404,34
4245-BS1,Muscle_smooth_pulmonary,1.0441670417785645,0.7345997095108032,0.9828903654485049,6
4245-BS1,Muscle_smooth_syst_arterial,2.4586758613586426,1.6190247535705566,0.9991694352159468,1
4245-BS1,Myoepithelial,0.18143148720264435,0.1295202225446701,0.6679401993355482,19
4245-BS1,NAF_endoneurial,0.09728065133094788,0.05353318899869919,0.4433554817275748,28
4245-BS1,NAF_perineurial,0.18280518054962158,0.1075061783194542,0.7719269102990033,18
4245-BS1,NK_CD16hi,0.06962191313505173,0.046329084783792496,0.23255813953488372,40
4245-BS1,NKT,0.0627264603972435,0.03889164328575134,0.15548172757475084,45
4245-BS1,NK_CD11d,0.07800322026014328,0.05420859530568123,0.29651162790697677,32
4245-BS1,NK_CD56bright,0.07781669497489929,0.05861806496977806,0.28205980066445185,33
4245-BS1,Neuroendocrine,0.03695882111787796,0.02269483357667923,0.007475083056478406,61
4245-BS1,SMG_Basal,0.07643237709999084,0.053658001124858856,0.30033222591362124,35
4245-BS1,SMG_Duct,1.2395557165145874,0.921866774559021,0.9559800664451827,5
4245-BS1,SMG_Mucous,0.28717708587646484,0.2343265861272812,0.7599667774086378,11
4245-BS1,SMG_Serous,1.313665509223938,0.9240803122520447,0.9762458471760798,4
4245-BS1,Schwann_Myelinating,0.1019243597984314,0.07242187112569809,0.46445182724252493,27
4245-BS1,Schwann_nonmyelinating,0.1391870677471161,0.10175074636936188,0.6096345514950167,24
4245-BS1,Secretory_Club,0.01479811780154705,0.01863042265176773,0.006312292358803987,78
4245-BS1,Secretory_Goblet,0.3380526006221771,0.37511157989501953,0.7116279069767442,8
4245-BS1,Suprabasal,0.25331151485443115,0.22710050642490387,0.7330564784053156,12
4245-BS1,T_reg,0.06167861074209213,0.038954704999923706,0.1548172757475083,46
4245-BS1,gdT,0.06906300783157349,0.0398334264755249,0.20780730897009966,41
4245-TS1,AT1,0.16258656978607178,0.22558867931365967,0.4397463002114165,20
4245-TS1,AT2,0.28563982248306274,0.34261855483055115,0.6344843786704252,12
4245-TS1,B_memory,0.05849932134151459,0.02543596737086773,0.06812309137890533,53
4245-TS1,B_naive,0.06875457614660263,0.034239981323480606,0.17970401691331925,43
4245-TS1,B_plasma_IgA,0.4081830382347107,0.3184625208377838,0.8165374677002584,9
4245-TS1,B_plasma_IgG,0.04460660740733147,0.04843255877494812,0.09842612168193564,60
4245-TS1,B_plasmablast,0.1595454216003418,0.1336166262626648,0.6074700493305144,21
4245-TS1,Basal,0.24444255232810974,0.20678886771202087,0.7178764388066714,14
4245-TS1,CD4_EM_Effector,0.07678890973329544,0.03747433051466942,0.245712943387362,37
4245-TS1,CD4_TRM,0.0782928541302681,0.038236599415540695,0.2661498708010336,36
4245-TS1,CD4_naive_CM,0.10392793267965317,0.05740632861852646,0.4510218463706836,28
4245-TS1,CD8_EM,0.07620631158351898,0.0384514294564724,0.2459478505990134,38
4245-TS1,CD8_EM_EMRA,0.06313792616128922,0.037329062819480896,0.1428235846840498,48
4245-TS1,CD8_TRM_EM,0.07125581055879593,0.040873363614082336,0.21846370683579985,42
4245-TS1,CD8_TRM,0.09496527165174484,0.06079023331403732,0.38360347662673244,30
4245-TS1,Chondrocyte,0.21315675973892212,0.08052866905927658,0.9260042283298098,16
4245-TS1,Ciliated,2.4483652114868164,2.1786959171295166,0.9859055673009162,1
4245-TS1,DC_1,0.025790417566895485,0.015789879485964775,0.0007047216349541931,71
4245-TS1,DC_2,0.022835269570350647,0.020422419533133507,0.005872680291284942,73
4245-TS1,DC_activated,0.03269472345709801,0.02381131611764431,0.019027484143763214,69
4245-TS1,DC_plasmacytoid,0.03377411514520645,0.01806594617664814,0.002349072116513977,68
4245-TS1,Deuterosomal,0.1835280954837799,0.15838441252708435,0.6323702137655626,18
4245-TS1,Dividing_AT2,0.012260175310075283,0.011229000054299831,0.0002349072116513977,80
4245-TS1,Dividing_Basal,0.05068826675415039,0.04983585327863693,0.16795865633074936,55
4245-TS1,Endothelia_Lymphatic,0.03542977571487427,0.025310322642326355,0.01808785529715762,66
4245-TS1,Endothelia_vascular_Cap_a,0.17450842261314392,0.16101719439029694,0.6283767911674888,19
4245-TS1,Endothelia_vascular_Cap_g,0.14091970026493073,0.1205294132232666,0.5480385247827109,22
4245-TS1,Endothelia_vascular_arterial_pulmonary,0.062051527202129364,0.05732256546616554,0.17594550152689686,49
