A,B,R,z,p
AT1,Endothelia_vascular_venous_systemic,0.3204760253429413,209.3221893310547,0.0
AT1,Erythrocyte,0.6863656640052795,448.3067321777344,0.0
AT1,Fibro_adventitial,0.1921762228012085,125.52185821533203,0.0
AT1,Fibro_alveolar,0.6923334002494812,452.2046203613281,0.0
AT1,Fibro_immune_recruiting,0.3537546694278717,231.0584716796875,0.0
AT1,Fibro_myofibroblast,0.21357585489749908,139.49925231933594,0.0
AT1,Fibro_peribronchial,0.31313571333885193,204.5277862548828,0.0
AT1,Fibro_perichondrial,0.09121040254831314,59.57500457763672,0.0
AT1,ILC,0.6572061777114868,429.26092529296875,0.0
AT1,Ionocyte_n_Brush,-0.021440133452415466,-14.0038423538208,1.47666304664017e-44
AT1,MAIT,0.6907676458358765,451.18194580078125,0.0
AT1,Macro_CHIT1,0.45551589131355286,297.52484130859375,0.0
AT1,Macro_interstitial,0.670042872428894,437.6453552246094,0.0
AT1,Macro_AW_CX3CR1,0.5699488520622253,372.2679138183594,0.0
AT1,Macro_alveolar_metallothioneins,0.6303775906562805,411.737548828125,0.0
AT1,Macro_alv,0.42860302329063416,279.9464416503906,0.0
AT1,Macro_dividing,0.5258509516716003,343.46490478515625,0.0
AT1,Macro_int,0.6105554699897766,398.79052734375,0.0
AT1,Macro_CCL,0.677894651889801,442.7738037109375,0.0
AT1,Mast_cell,0.6231813430786133,407.0372619628906,0.0
AT1,Megakaryocyte,0.415880024433136,271.63629150390625,0.0
AT1,Mesothelia,0.3757016956806183,245.39340209960938,0.0
AT1,Macrophage_intermediate,0.6494272947311401,424.1800537109375,0.0
AT1,Monocyte_CD14,0.6706498265266418,438.0417785644531,0.0
AT1,Monocyte_CD16,0.6729304790496826,439.5314025878906,0.0
AT1,Muscle_airway,0.0813681036233902,53.14640808105469,0.0
AT1,Muscle_pericyte_airway,0.3273482918739319,213.81088256835938,0.0
AT1,Muscle_pericyte_parenchyma,0.6729976534843445,439.5752868652344,0.0
AT1,Muscle_perivascular_immune_recruiting,0.38970911502838135,254.54248046875,0.0
AT1,Muscle_smooth_pulmonary,0.08016310632228851,52.359352111816406,0.0
AT1,Muscle_smooth_syst_arterial,0.0787818431854248,51.4571647644043,0.0
AT1,Myoepithelial,0.3786921203136444,247.34661865234375,0.0
AT1,NAF_endoneurial,0.11546342074871063,75.4161148071289,0.0
AT1,NAF_perineurial,0.09737896174192429,63.604061126708984,0.0
AT1,NK_CD16hi,0.6635563969612122,433.40863037109375,0.0
AT1,NKT,0.6910263895988464,451.3509521484375,0.0
AT1,NK_CD11d,0.6070095896720886,396.4745178222656,0.0
AT1,NK_CD56bright,0.5690165758132935,371.65899658203125,0.0
AT1,Neuroendocrine,0.40913304686546326,267.22943115234375,0.0
AT1,SMG_Basal,0.3595082759857178,234.81649780273438,0.0
AT1,SMG_Duct,0.27189069986343384,177.5881805419922,0.0
AT1,SMG_Mucous,0.3478560149669647,227.20570373535156,0.0
AT1,SMG_Serous,0.3189108669757843,208.2998809814453,0.0
AT1,Schwann_Myelinating,0.24702943861484528,161.34979248046875,0.0
AT1,Schwann_nonmyelinating,-0.14513030648231506,-94.79334259033203,0.0
AT1,Secretory_Club,-0.028763268142938614,-18.78702163696289,9.644234303591436e-79
AT1,Secretory_Goblet,-0.30994197726249695,-202.4417724609375,0.0
AT1,Suprabasal,-0.07869575917720795,-51.40093994140625,0.0
AT1,T_reg,0.6674644947052002,435.96124267578125,0.0
AT1,gdT,0.674580454826355,440.6091003417969,0.0
AT2,AT2,0.6818448305130005,445.3539123535156,0.0
AT2,B_memory,0.6871195435523987,448.79913330078125,0.0
