spot_id,X,Y,tile_x_topleft,tile_y_topleft
slide1_085_12_x59000y3400,59000,3400,58800,3200
slide1_085_12_x59400y3400,59400,3400,59200,3200
slide1_085_12_x22200y8200,22200,8200,22000,8000
slide1_085_12_x45800y9400,45800,9400,45600,9200
slide1_085_12_x23800y10200,23800,10200,23600,10000
slide1_085_12_x92600y12200,92600,12200,92400,12000
slide1_085_12_x93000y12200,93000,12200,92800,12000
slide1_085_12_x39800y12600,39800,12600,39600,12400
slide1_085_12_x92600y12600,92600,12600,92400,12400
slide1_085_12_x14200y15000,14200,15000,14000,14800
slide1_085_12_x13000y15400,13000,15400,12800,15200
slide1_085_12_x13800y15400,13800,15400,13600,15200
slide1_085_12_x14200y15400,14200,15400,14000,15200
slide1_085_12_x131000y15400,131000,15400,130800,15200
slide1_085_12_x131400y15400,131400,15400,131200,15200
slide1_085_12_x131800y15400,131800,15400,131600,15200
slide1_085_12_x12600y15800,12600,15800,12400,15600
slide1_085_12_x13000y15800,13000,15800,12800,15600
slide1_085_12_x13400y15800,13400,15800,13200,15600
slide1_085_12_x13800y15800,13800,15800,13600,15600
slide1_085_12_x14200y15800,14200,15800,14000,15600
slide1_085_12_x63000y15800,63000,15800,62800,15600
slide1_085_12_x124200y15800,124200,15800,124000,15600
slide1_085_12_x124600y15800,124600,15800,124400,15600
slide1_085_12_x130600y15800,130600,15800,130400,15600
slide1_085_12_x131000y15800,131000,15800,130800,15600
slide1_085_12_x131400y15800,131400,15800,131200,15600
slide1_085_12_x131800y15800,131800,15800,131600,15600
slide1_085_12_x132200y15800,132200,15800,132000,15600
slide1_085_12_x12600y16200,12600,16200,12400,16000
slide1_085_12_x13000y16200,13000,16200,12800,16000
slide1_085_12_x63000y16200,63000,16200,62800,16000
slide1_085_12_x123800y16200,123800,16200,123600,16000
slide1_085_12_x124200y16200,124200,16200,124000,16000
slide1_085_12_x124600y16200,124600,16200,124400,16000
slide1_085_12_x125000y16200,125000,16200,124800,16000
slide1_085_12_x125400y16200,125400,16200,125200,16000
slide1_085_12_x130600y16200,130600,16200,130400,16000
slide1_085_12_x131000y16200,131000,16200,130800,16000
slide1_085_12_x131400y16200,131400,16200,131200,16000
slide1_085_12_x131800y16200,131800,16200,131600,16000
slide1_085_12_x132200y16200,132200,16200,132000,16000
slide1_085_12_x132600y16200,132600,16200,132400,16000
slide1_085_12_x12600y16600,12600,16600,12400,16400
slide1_085_12_x13000y16600,13000,16600,12800,16400
slide1_085_12_x67000y16600,67000,16600,66800,16400
slide1_085_12_x67400y16600,67400,16600,67200,16400
slide1_085_12_x67800y16600,67800,16600,67600,16400
slide1_085_12_x102600y16600,102600,16600,102400,16400
slide1_085_12_x103000y16600,103000,16600,102800,16400
slide1_085_12_x113000y16600,113000,16600,112800,16400
slide1_085_12_x113400y16600,113400,16600,113200,16400
slide1_085_12_x113800y16600,113800,16600,113600,16400
slide1_085_12_x114200y16600,114200,16600,114000,16400
slide1_085_12_x114600y16600,114600,16600,114400,16400
slide1_085_12_x123400y16600,123400,16600,123200,16400
slide1_085_12_x123800y16600,123800,16600,123600,16400
slide1_085_12_x124200y16600,124200,16600,124000,16400
slide1_085_12_x124600y16600,124600,16600,124400,16400
slide1_085_12_x125000y16600,125000,16600,124800,16400
slide1_085_12_x125400y16600,125400,16600,125200,16400
slide1_085_12_x130200y16600,130200,16600,130000,16400
slide1_085_12_x130600y16600,130600,16600,130400,16400
slide1_085_12_x131000y16600,131000,16600,130800,16400
slide1_085_12_x131400y16600,131400,16600,131200,16400
slide1_085_12_x131800y16600,131800,16600,131600,16400
slide1_085_12_x132200y16600,132200,16600,132000,16400
slide1_085_12_x132600y16600,132600,16600,132400,16400
slide1_085_12_x67400y17000,67400,17000,67200,16800
slide1_085_12_x67800y17000,67800,17000,67600,16800
slide1_085_12_x68200y17000,68200,17000,68000,16800
slide1_085_12_x102200y17000,102200,17000,102000,16800
slide1_085_12_x102600y17000,102600,17000,102400,16800
slide1_085_12_x103000y17000,103000,17000,102800,16800
slide1_085_12_x103400y17000,103400,17000,103200,16800
slide1_085_12_x103800y17000,103800,17000,103600,16800
slide1_085_12_x104200y17000,104200,17000,104000,16800
slide1_085_12_x112600y17000,112600,17000,112400,16800
slide1_085_12_x113000y17000,113000,17000,112800,16800
slide1_085_12_x113400y17000,113400,17000,113200,16800
slide1_085_12_x113800y17000,113800,17000,113600,16800
slide1_085_12_x114200y17000,114200,17000,114000,16800
slide1_085_12_x114600y17000,114600,17000,114400,16800
slide1_085_12_x115000y17000,115000,17000,114800,16800
slide1_085_12_x123400y17000,123400,17000,123200,16800
slide1_085_12_x123800y17000,123800,17000,123600,16800
slide1_085_12_x124200y17000,124200,17000,124000,16800
slide1_085_12_x124600y17000,124600,17000,124400,16800
slide1_085_12_x125000y17000,125000,17000,124800,16800
slide1_085_12_x125400y17000,125400,17000,125200,16800
slide1_085_12_x130200y17000,130200,17000,130000,16800
slide1_085_12_x130600y17000,130600,17000,130400,16800
slide1_085_12_x131000y17000,131000,17000,130800,16800
slide1_085_12_x131400y17000,131400,17000,131200,16800
slide1_085_12_x131800y17000,131800,17000,131600,16800
slide1_085_12_x132200y17000,132200,17000,132000,16800
slide1_085_12_x132600y17000,132600,17000,132400,16800
slide1_085_12_x64600y17400,64600,17400,64400,17200
slide1_085_12_x65000y17400,65000,17400,64800,17200
slide1_085_12_x66200y17400,66200,17400,66000,17200
slide1_085_12_x66600y17400,66600,17400,66400,17200
slide1_085_12_x67000y17400,67000,17400,66800,17200
slide1_085_12_x67400y17400,67400,17400,67200,17200
slide1_085_12_x67800y17400,67800,17400,67600,17200
slide1_085_12_x68200y17400,68200,17400,68000,17200
slide1_085_12_x68600y17400,68600,17400,68400,17200
slide1_085_12_x69400y17400,69400,17400,69200,17200
slide1_085_12_x69800y17400,69800,17400,69600,17200
slide1_085_12_x70200y17400,70200,17400,70000,17200
slide1_085_12_x70600y17400,70600,17400,70400,17200
slide1_085_12_x71000y17400,71000,17400,70800,17200
slide1_085_12_x71400y17400,71400,17400,71200,17200
slide1_085_12_x71800y17400,71800,17400,71600,17200
slide1_085_12_x72200y17400,72200,17400,72000,17200
slide1_085_12_x72600y17400,72600,17400,72400,17200
slide1_085_12_x73000y17400,73000,17400,72800,17200
slide1_085_12_x73400y17400,73400,17400,73200,17200
slide1_085_12_x73800y17400,73800,17400,73600,17200
slide1_085_12_x81400y17400,81400,17400,81200,17200
slide1_085_12_x91400y17400,91400,17400,91200,17200
slide1_085_12_x91800y17400,91800,17400,91600,17200
slide1_085_12_x92200y17400,92200,17400,92000,17200
slide1_085_12_x92600y17400,92600,17400,92400,17200
slide1_085_12_x93000y17400,93000,17400,92800,17200
slide1_085_12_x93400y17400,93400,17400,93200,17200
slide1_085_12_x101800y17400,101800,17400,101600,17200
slide1_085_12_x102200y17400,102200,17400,102000,17200
slide1_085_12_x102600y17400,102600,17400,102400,17200
slide1_085_12_x103000y17400,103000,17400,102800,17200
slide1_085_12_x103400y17400,103400,17400,103200,17200
slide1_085_12_x103800y17400,103800,17400,103600,17200
slide1_085_12_x104200y17400,104200,17400,104000,17200
slide1_085_12_x104600y17400,104600,17400,104400,17200
slide1_085_12_x112200y17400,112200,17400,112000,17200
slide1_085_12_x112600y17400,112600,17400,112400,17200
slide1_085_12_x113000y17400,113000,17400,112800,17200
slide1_085_12_x113400y17400,113400,17400,113200,17200
slide1_085_12_x113800y17400,113800,17400,113600,17200
slide1_085_12_x114200y17400,114200,17400,114000,17200
slide1_085_12_x114600y17400,114600,17400,114400,17200
slide1_085_12_x115000y17400,115000,17400,114800,17200
slide1_085_12_x123800y17400,123800,17400,123600,17200
slide1_085_12_x124200y17400,124200,17400,124000,17200
slide1_085_12_x124600y17400,124600,17400,124400,17200
slide1_085_12_x125000y17400,125000,17400,124800,17200
slide1_085_12_x130200y17400,130200,17400,130000,17200
slide1_085_12_x130600y17400,130600,17400,130400,17200
slide1_085_12_x131000y17400,131000,17400,130800,17200
slide1_085_12_x131400y17400,131400,17400,131200,17200
slide1_085_12_x131800y17400,131800,17400,131600,17200
slide1_085_12_x132200y17400,132200,17400,132000,17200
slide1_085_12_x63800y17800,63800,17800,63600,17600
slide1_085_12_x64200y17800,64200,17800,64000,17600
slide1_085_12_x64600y17800,64600,17800,64400,17600
slide1_085_12_x65000y17800,65000,17800,64800,17600
slide1_085_12_x65400y17800,65400,17800,65200,17600
slide1_085_12_x65800y17800,65800,17800,65600,17600
slide1_085_12_x66200y17800,66200,17800,66000,17600
slide1_085_12_x66600y17800,66600,17800,66400,17600
slide1_085_12_x67000y17800,67000,17800,66800,17600
slide1_085_12_x67400y17800,67400,17800,67200,17600
slide1_085_12_x67800y17800,67800,17800,67600,17600
slide1_085_12_x68200y17800,68200,17800,68000,17600
slide1_085_12_x68600y17800,68600,17800,68400,17600
slide1_085_12_x69000y17800,69000,17800,68800,17600
slide1_085_12_x69400y17800,69400,17800,69200,17600
slide1_085_12_x69800y17800,69800,17800,69600,17600
slide1_085_12_x70200y17800,70200,17800,70000,17600
slide1_085_12_x70600y17800,70600,17800,70400,17600
slide1_085_12_x71000y17800,71000,17800,70800,17600
slide1_085_12_x71400y17800,71400,17800,71200,17600
slide1_085_12_x71800y17800,71800,17800,71600,17600
slide1_085_12_x72200y17800,72200,17800,72000,17600
slide1_085_12_x72600y17800,72600,17800,72400,17600
slide1_085_12_x73000y17800,73000,17800,72800,17600
slide1_085_12_x73400y17800,73400,17800,73200,17600
slide1_085_12_x73800y17800,73800,17800,73600,17600
slide1_085_12_x74200y17800,74200,17800,74000,17600
slide1_085_12_x74600y17800,74600,17800,74400,17600
slide1_085_12_x78200y17800,78200,17800,78000,17600
slide1_085_12_x78600y17800,78600,17800,78400,17600
slide1_085_12_x79400y17800,79400,17800,79200,17600
slide1_085_12_x79800y17800,79800,17800,79600,17600
slide1_085_12_x80200y17800,80200,17800,80000,17600
slide1_085_12_x80600y17800,80600,17800,80400,17600
slide1_085_12_x81000y17800,81000,17800,80800,17600
slide1_085_12_x81400y17800,81400,17800,81200,17600
slide1_085_12_x91400y17800,91400,17800,91200,17600
slide1_085_12_x91800y17800,91800,17800,91600,17600
slide1_085_12_x92200y17800,92200,17800,92000,17600
slide1_085_12_x92600y17800,92600,17800,92400,17600
slide1_085_12_x93000y17800,93000,17800,92800,17600
slide1_085_12_x93400y17800,93400,17800,93200,17600
slide1_085_12_x93800y17800,93800,17800,93600,17600
slide1_085_12_x94200y17800,94200,17800,94000,17600
slide1_085_12_x101800y17800,101800,17800,101600,17600
slide1_085_12_x102200y17800,102200,17800,102000,17600
slide1_085_12_x102600y17800,102600,17800,102400,17600
slide1_085_12_x103000y17800,103000,17800,102800,17600
slide1_085_12_x103400y17800,103400,17800,103200,17600
slide1_085_12_x103800y17800,103800,17800,103600,17600
slide1_085_12_x104200y17800,104200,17800,104000,17600
slide1_085_12_x104600y17800,104600,17800,104400,17600
slide1_085_12_x105000y17800,105000,17800,104800,17600
slide1_085_12_x112200y17800,112200,17800,112000,17600
slide1_085_12_x112600y17800,112600,17800,112400,17600
slide1_085_12_x113000y17800,113000,17800,112800,17600
slide1_085_12_x113400y17800,113400,17800,113200,17600
slide1_085_12_x113800y17800,113800,17800,113600,17600
slide1_085_12_x114200y17800,114200,17800,114000,17600
slide1_085_12_x114600y17800,114600,17800,114400,17600
slide1_085_12_x115000y17800,115000,17800,114800,17600
slide1_085_12_x130600y17800,130600,17800,130400,17600
slide1_085_12_x131000y17800,131000,17800,130800,17600
slide1_085_12_x131400y17800,131400,17800,131200,17600
slide1_085_12_x131800y17800,131800,17800,131600,17600
slide1_085_12_x63800y18200,63800,18200,63600,18000
slide1_085_12_x64200y18200,64200,18200,64000,18000
slide1_085_12_x64600y18200,64600,18200,64400,18000
slide1_085_12_x65000y18200,65000,18200,64800,18000
slide1_085_12_x65400y18200,65400,18200,65200,18000
slide1_085_12_x65800y18200,65800,18200,65600,18000
slide1_085_12_x66200y18200,66200,18200,66000,18000
slide1_085_12_x66600y18200,66600,18200,66400,18000
slide1_085_12_x67000y18200,67000,18200,66800,18000
slide1_085_12_x67400y18200,67400,18200,67200,18000
slide1_085_12_x67800y18200,67800,18200,67600,18000
slide1_085_12_x68200y18200,68200,18200,68000,18000
slide1_085_12_x68600y18200,68600,18200,68400,18000
slide1_085_12_x69000y18200,69000,18200,68800,18000
slide1_085_12_x69400y18200,69400,18200,69200,18000
slide1_085_12_x69800y18200,69800,18200,69600,18000
slide1_085_12_x70200y18200,70200,18200,70000,18000
slide1_085_12_x70600y18200,70600,18200,70400,18000
slide1_085_12_x71000y18200,71000,18200,70800,18000
slide1_085_12_x71400y18200,71400,18200,71200,18000
slide1_085_12_x71800y18200,71800,18200,71600,18000
slide1_085_12_x72200y18200,72200,18200,72000,18000
slide1_085_12_x72600y18200,72600,18200,72400,18000
slide1_085_12_x73000y18200,73000,18200,72800,18000
slide1_085_12_x74200y18200,74200,18200,74000,18000
slide1_085_12_x74600y18200,74600,18200,74400,18000
slide1_085_12_x77000y18200,77000,18200,76800,18000
slide1_085_12_x77400y18200,77400,18200,77200,18000
slide1_085_12_x77800y18200,77800,18200,77600,18000
slide1_085_12_x78200y18200,78200,18200,78000,18000
slide1_085_12_x78600y18200,78600,18200,78400,18000
slide1_085_12_x79000y18200,79000,18200,78800,18000
slide1_085_12_x79400y18200,79400,18200,79200,18000
slide1_085_12_x79800y18200,79800,18200,79600,18000
slide1_085_12_x80200y18200,80200,18200,80000,18000
slide1_085_12_x80600y18200,80600,18200,80400,18000
slide1_085_12_x81000y18200,81000,18200,80800,18000
slide1_085_12_x81400y18200,81400,18200,81200,18000
slide1_085_12_x81800y18200,81800,18200,81600,18000
slide1_085_12_x82200y18200,82200,18200,82000,18000
slide1_085_12_x82600y18200,82600,18200,82400,18000
slide1_085_12_x91000y18200,91000,18200,90800,18000
slide1_085_12_x91400y18200,91400,18200,91200,18000
slide1_085_12_x91800y18200,91800,18200,91600,18000
slide1_085_12_x92200y18200,92200,18200,92000,18000
slide1_085_12_x92600y18200,92600,18200,92400,18000
slide1_085_12_x93000y18200,93000,18200,92800,18000
slide1_085_12_x93400y18200,93400,18200,93200,18000
slide1_085_12_x93800y18200,93800,18200,93600,18000
slide1_085_12_x94200y18200,94200,18200,94000,18000
slide1_085_12_x94600y18200,94600,18200,94400,18000
slide1_085_12_x101400y18200,101400,18200,101200,18000
slide1_085_12_x101800y18200,101800,18200,101600,18000
slide1_085_12_x102200y18200,102200,18200,102000,18000
slide1_085_12_x102600y18200,102600,18200,102400,18000
slide1_085_12_x103000y18200,103000,18200,102800,18000
slide1_085_12_x103400y18200,103400,18200,103200,18000
slide1_085_12_x103800y18200,103800,18200,103600,18000
slide1_085_12_x104200y18200,104200,18200,104000,18000
slide1_085_12_x104600y18200,104600,18200,104400,18000
slide1_085_12_x105000y18200,105000,18200,104800,18000
slide1_085_12_x112200y18200,112200,18200,112000,18000
slide1_085_12_x112600y18200,112600,18200,112400,18000
slide1_085_12_x113000y18200,113000,18200,112800,18000
slide1_085_12_x113400y18200,113400,18200,113200,18000
slide1_085_12_x113800y18200,113800,18200,113600,18000
slide1_085_12_x114200y18200,114200,18200,114000,18000
slide1_085_12_x114600y18200,114600,18200,114400,18000
slide1_085_12_x115000y18200,115000,18200,114800,18000
slide1_085_12_x64200y18600,64200,18600,64000,18400
slide1_085_12_x64600y18600,64600,18600,64400,18400
slide1_085_12_x65000y18600,65000,18600,64800,18400
slide1_085_12_x65400y18600,65400,18600,65200,18400
slide1_085_12_x65800y18600,65800,18600,65600,18400
slide1_085_12_x66200y18600,66200,18600,66000,18400
slide1_085_12_x66600y18600,66600,18600,66400,18400
slide1_085_12_x67000y18600,67000,18600,66800,18400
slide1_085_12_x67400y18600,67400,18600,67200,18400
slide1_085_12_x67800y18600,67800,18600,67600,18400
slide1_085_12_x68200y18600,68200,18600,68000,18400
slide1_085_12_x68600y18600,68600,18600,68400,18400
slide1_085_12_x69000y18600,69000,18600,68800,18400
slide1_085_12_x69400y18600,69400,18600,69200,18400
slide1_085_12_x69800y18600,69800,18600,69600,18400
slide1_085_12_x70200y18600,70200,18600,70000,18400
slide1_085_12_x70600y18600,70600,18600,70400,18400
slide1_085_12_x71000y18600,71000,18600,70800,18400
slide1_085_12_x71400y18600,71400,18600,71200,18400
slide1_085_12_x71800y18600,71800,18600,71600,18400
slide1_085_12_x72200y18600,72200,18600,72000,18400
slide1_085_12_x72600y18600,72600,18600,72400,18400
slide1_085_12_x73000y18600,73000,18600,72800,18400
slide1_085_12_x73400y18600,73400,18600,73200,18400
slide1_085_12_x73800y18600,73800,18600,73600,18400
slide1_085_12_x74200y18600,74200,18600,74000,18400
slide1_085_12_x74600y18600,74600,18600,74400,18400
slide1_085_12_x75400y18600,75400,18600,75200,18400
slide1_085_12_x75800y18600,75800,18600,75600,18400
slide1_085_12_x76200y18600,76200,18600,76000,18400
slide1_085_12_x76600y18600,76600,18600,76400,18400
slide1_085_12_x77000y18600,77000,18600,76800,18400
slide1_085_12_x77400y18600,77400,18600,77200,18400
slide1_085_12_x77800y18600,77800,18600,77600,18400
slide1_085_12_x78200y18600,78200,18600,78000,18400
slide1_085_12_x78600y18600,78600,18600,78400,18400
slide1_085_12_x79000y18600,79000,18600,78800,18400
slide1_085_12_x79400y18600,79400,18600,79200,18400
slide1_085_12_x79800y18600,79800,18600,79600,18400
slide1_085_12_x80200y18600,80200,18600,80000,18400
slide1_085_12_x80600y18600,80600,18600,80400,18400
slide1_085_12_x81000y18600,81000,18600,80800,18400
slide1_085_12_x81400y18600,81400,18600,81200,18400
slide1_085_12_x81800y18600,81800,18600,81600,18400
slide1_085_12_x82200y18600,82200,18600,82000,18400
slide1_085_12_x82600y18600,82600,18600,82400,18400
slide1_085_12_x83000y18600,83000,18600,82800,18400
slide1_085_12_x83400y18600,83400,18600,83200,18400
slide1_085_12_x83800y18600,83800,18600,83600,18400
slide1_085_12_x84200y18600,84200,18600,84000,18400
slide1_085_12_x84600y18600,84600,18600,84400,18400
slide1_085_12_x85000y18600,85000,18600,84800,18400
slide1_085_12_x90200y18600,90200,18600,90000,18400
slide1_085_12_x90600y18600,90600,18600,90400,18400
slide1_085_12_x91000y18600,91000,18600,90800,18400
slide1_085_12_x91400y18600,91400,18600,91200,18400
slide1_085_12_x91800y18600,91800,18600,91600,18400
slide1_085_12_x92200y18600,92200,18600,92000,18400
slide1_085_12_x92600y18600,92600,18600,92400,18400
slide1_085_12_x93000y18600,93000,18600,92800,18400
slide1_085_12_x93400y18600,93400,18600,93200,18400
slide1_085_12_x93800y18600,93800,18600,93600,18400
slide1_085_12_x94200y18600,94200,18600,94000,18400
slide1_085_12_x94600y18600,94600,18600,94400,18400
slide1_085_12_x101400y18600,101400,18600,101200,18400
slide1_085_12_x101800y18600,101800,18600,101600,18400
slide1_085_12_x102200y18600,102200,18600,102000,18400
slide1_085_12_x102600y18600,102600,18600,102400,18400
slide1_085_12_x103000y18600,103000,18600,102800,18400
slide1_085_12_x103400y18600,103400,18600,103200,18400
slide1_085_12_x103800y18600,103800,18600,103600,18400
slide1_085_12_x104200y18600,104200,18600,104000,18400
slide1_085_12_x104600y18600,104600,18600,104400,18400
slide1_085_12_x105000y18600,105000,18600,104800,18400
slide1_085_12_x112600y18600,112600,18600,112400,18400
slide1_085_12_x113000y18600,113000,18600,112800,18400
slide1_085_12_x113400y18600,113400,18600,113200,18400
slide1_085_12_x113800y18600,113800,18600,113600,18400
slide1_085_12_x114200y18600,114200,18600,114000,18400
slide1_085_12_x114600y18600,114600,18600,114400,18400
slide1_085_12_x115000y18600,115000,18600,114800,18400
slide1_085_12_x64200y19000,64200,19000,64000,18800
slide1_085_12_x64600y19000,64600,19000,64400,18800
slide1_085_12_x65000y19000,65000,19000,64800,18800
slide1_085_12_x65400y19000,65400,19000,65200,18800
slide1_085_12_x65800y19000,65800,19000,65600,18800
slide1_085_12_x66200y19000,66200,19000,66000,18800
slide1_085_12_x66600y19000,66600,19000,66400,18800
slide1_085_12_x67000y19000,67000,19000,66800,18800
slide1_085_12_x67400y19000,67400,19000,67200,18800
slide1_085_12_x67800y19000,67800,19000,67600,18800
slide1_085_12_x68200y19000,68200,19000,68000,18800
slide1_085_12_x68600y19000,68600,19000,68400,18800
slide1_085_12_x69000y19000,69000,19000,68800,18800
slide1_085_12_x69400y19000,69400,19000,69200,18800
slide1_085_12_x69800y19000,69800,19000,69600,18800
slide1_085_12_x70200y19000,70200,19000,70000,18800
slide1_085_12_x70600y19000,70600,19000,70400,18800
slide1_085_12_x71000y19000,71000,19000,70800,18800
slide1_085_12_x71400y19000,71400,19000,71200,18800
slide1_085_12_x71800y19000,71800,19000,71600,18800
slide1_085_12_x72200y19000,72200,19000,72000,18800
slide1_085_12_x72600y19000,72600,19000,72400,18800
slide1_085_12_x73000y19000,73000,19000,72800,18800
slide1_085_12_x73400y19000,73400,19000,73200,18800
slide1_085_12_x73800y19000,73800,19000,73600,18800
slide1_085_12_x74200y19000,74200,19000,74000,18800
slide1_085_12_x74600y19000,74600,19000,74400,18800
slide1_085_12_x75000y19000,75000,19000,74800,18800
slide1_085_12_x75400y19000,75400,19000,75200,18800
slide1_085_12_x75800y19000,75800,19000,75600,18800
slide1_085_12_x76200y19000,76200,19000,76000,18800
slide1_085_12_x76600y19000,76600,19000,76400,18800
slide1_085_12_x77000y19000,77000,19000,76800,18800
slide1_085_12_x77400y19000,77400,19000,77200,18800
slide1_085_12_x77800y19000,77800,19000,77600,18800
slide1_085_12_x78200y19000,78200,19000,78000,18800
slide1_085_12_x78600y19000,78600,19000,78400,18800
slide1_085_12_x79000y19000,79000,19000,78800,18800
slide1_085_12_x79400y19000,79400,19000,79200,18800
slide1_085_12_x79800y19000,79800,19000,79600,18800
slide1_085_12_x80200y19000,80200,19000,80000,18800
slide1_085_12_x80600y19000,80600,19000,80400,18800
slide1_085_12_x81000y19000,81000,19000,80800,18800
slide1_085_12_x81400y19000,81400,19000,81200,18800
slide1_085_12_x81800y19000,81800,19000,81600,18800
slide1_085_12_x82200y19000,82200,19000,82000,18800
slide1_085_12_x82600y19000,82600,19000,82400,18800
slide1_085_12_x83400y19000,83400,19000,83200,18800
slide1_085_12_x83800y19000,83800,19000,83600,18800
slide1_085_12_x85000y19000,85000,19000,84800,18800
slide1_085_12_x86200y19000,86200,19000,86000,18800
slide1_085_12_x89400y19000,89400,19000,89200,18800
slide1_085_12_x89800y19000,89800,19000,89600,18800
slide1_085_12_x90200y19000,90200,19000,90000,18800
slide1_085_12_x90600y19000,90600,19000,90400,18800
slide1_085_12_x91000y19000,91000,19000,90800,18800
slide1_085_12_x91400y19000,91400,19000,91200,18800
slide1_085_12_x91800y19000,91800,19000,91600,18800
slide1_085_12_x92200y19000,92200,19000,92000,18800
slide1_085_12_x92600y19000,92600,19000,92400,18800
slide1_085_12_x93000y19000,93000,19000,92800,18800
slide1_085_12_x93400y19000,93400,19000,93200,18800
slide1_085_12_x93800y19000,93800,19000,93600,18800
slide1_085_12_x94200y19000,94200,19000,94000,18800
slide1_085_12_x94600y19000,94600,19000,94400,18800
slide1_085_12_x101400y19000,101400,19000,101200,18800
slide1_085_12_x101800y19000,101800,19000,101600,18800
slide1_085_12_x102200y19000,102200,19000,102000,18800
slide1_085_12_x102600y19000,102600,19000,102400,18800
slide1_085_12_x103000y19000,103000,19000,102800,18800
slide1_085_12_x103400y19000,103400,19000,103200,18800
slide1_085_12_x103800y19000,103800,19000,103600,18800
slide1_085_12_x104200y19000,104200,19000,104000,18800
slide1_085_12_x104600y19000,104600,19000,104400,18800
slide1_085_12_x105000y19000,105000,19000,104800,18800
slide1_085_12_x113000y19000,113000,19000,112800,18800
slide1_085_12_x113400y19000,113400,19000,113200,18800
slide1_085_12_x113800y19000,113800,19000,113600,18800
slide1_085_12_x114200y19000,114200,19000,114000,18800
slide1_085_12_x114600y19000,114600,19000,114400,18800
slide1_085_12_x134600y19000,134600,19000,134400,18800
slide1_085_12_x34200y19400,34200,19400,34000,19200
slide1_085_12_x64600y19400,64600,19400,64400,19200
slide1_085_12_x65000y19400,65000,19400,64800,19200
slide1_085_12_x65400y19400,65400,19400,65200,19200
slide1_085_12_x65800y19400,65800,19400,65600,19200
slide1_085_12_x66200y19400,66200,19400,66000,19200
slide1_085_12_x66600y19400,66600,19400,66400,19200
slide1_085_12_x67000y19400,67000,19400,66800,19200
slide1_085_12_x67400y19400,67400,19400,67200,19200
slide1_085_12_x67800y19400,67800,19400,67600,19200
slide1_085_12_x68200y19400,68200,19400,68000,19200
slide1_085_12_x68600y19400,68600,19400,68400,19200
slide1_085_12_x69000y19400,69000,19400,68800,19200
slide1_085_12_x69400y19400,69400,19400,69200,19200
slide1_085_12_x69800y19400,69800,19400,69600,19200
slide1_085_12_x70200y19400,70200,19400,70000,19200
slide1_085_12_x70600y19400,70600,19400,70400,19200
slide1_085_12_x71000y19400,71000,19400,70800,19200
slide1_085_12_x71400y19400,71400,19400,71200,19200
slide1_085_12_x71800y19400,71800,19400,71600,19200
slide1_085_12_x72200y19400,72200,19400,72000,19200
slide1_085_12_x72600y19400,72600,19400,72400,19200
slide1_085_12_x73000y19400,73000,19400,72800,19200
slide1_085_12_x73400y19400,73400,19400,73200,19200
slide1_085_12_x73800y19400,73800,19400,73600,19200
slide1_085_12_x74200y19400,74200,19400,74000,19200
slide1_085_12_x74600y19400,74600,19400,74400,19200
slide1_085_12_x75000y19400,75000,19400,74800,19200
slide1_085_12_x75400y19400,75400,19400,75200,19200
slide1_085_12_x75800y19400,75800,19400,75600,19200
slide1_085_12_x76200y19400,76200,19400,76000,19200
slide1_085_12_x76600y19400,76600,19400,76400,19200
slide1_085_12_x77000y19400,77000,19400,76800,19200
slide1_085_12_x77400y19400,77400,19400,77200,19200
slide1_085_12_x77800y19400,77800,19400,77600,19200
slide1_085_12_x78200y19400,78200,19400,78000,19200
slide1_085_12_x78600y19400,78600,19400,78400,19200
slide1_085_12_x79000y19400,79000,19400,78800,19200
slide1_085_12_x79400y19400,79400,19400,79200,19200
slide1_085_12_x79800y19400,79800,19400,79600,19200
slide1_085_12_x80200y19400,80200,19400,80000,19200
slide1_085_12_x80600y19400,80600,19400,80400,19200
slide1_085_12_x81000y19400,81000,19400,80800,19200
slide1_085_12_x81400y19400,81400,19400,81200,19200
slide1_085_12_x81800y19400,81800,19400,81600,19200
slide1_085_12_x82200y19400,82200,19400,82000,19200
slide1_085_12_x82600y19400,82600,19400,82400,19200
slide1_085_12_x83000y19400,83000,19400,82800,19200
slide1_085_12_x83400y19400,83400,19400,83200,19200
slide1_085_12_x84600y19400,84600,19400,84400,19200
slide1_085_12_x85000y19400,85000,19400,84800,19200
slide1_085_12_x87000y19400,87000,19400,86800,19200
slide1_085_12_x87400y19400,87400,19400,87200,19200
slide1_085_12_x87800y19400,87800,19400,87600,19200
slide1_085_12_x89400y19400,89400,19400,89200,19200
slide1_085_12_x89800y19400,89800,19400,89600,19200
slide1_085_12_x90200y19400,90200,19400,90000,19200
slide1_085_12_x90600y19400,90600,19400,90400,19200
slide1_085_12_x91000y19400,91000,19400,90800,19200
slide1_085_12_x91400y19400,91400,19400,91200,19200
slide1_085_12_x91800y19400,91800,19400,91600,19200
slide1_085_12_x92200y19400,92200,19400,92000,19200
slide1_085_12_x92600y19400,92600,19400,92400,19200
slide1_085_12_x93000y19400,93000,19400,92800,19200
slide1_085_12_x93400y19400,93400,19400,93200,19200
slide1_085_12_x94600y19400,94600,19400,94400,19200
slide1_085_12_x95000y19400,95000,19400,94800,19200
slide1_085_12_x103000y19400,103000,19400,102800,19200
slide1_085_12_x103400y19400,103400,19400,103200,19200
slide1_085_12_x103800y19400,103800,19400,103600,19200
