A,B,R,z,p
B_memory,NAF_perineurial,-0.13220201432704926,-62.399803161621094,0.0
B_memory,NK_CD16hi,0.7474455833435059,352.796875,0.0
B_memory,NKT,0.7530006766319275,355.41888427734375,0.0
B_memory,NK_CD11d,0.7418733835220337,350.1667785644531,0.0
B_memory,NK_CD56bright,0.7278509140014648,343.5481262207031,0.0
B_memory,Neuroendocrine,0.6444252729415894,304.1709289550781,0.0
B_memory,SMG_Basal,0.4048616588115692,191.09608459472656,0.0
B_memory,SMG_Duct,0.6117439270019531,288.7452392578125,0.0
B_memory,SMG_Mucous,0.6490530967712402,306.35528564453125,0.0
B_memory,SMG_Serous,0.6120493412017822,288.8893737792969,0.0
B_memory,Schwann_Myelinating,0.5698484778404236,268.9704284667969,0.0
B_memory,Schwann_nonmyelinating,0.011121486313641071,5.249379634857178,1.5261227725044934e-07
B_memory,Secretory_Club,0.21416480839252472,101.0865249633789,0.0
B_memory,Secretory_Goblet,0.4198932945728302,198.19107055664062,0.0
B_memory,Suprabasal,0.2784080505371094,131.4095458984375,0.0
B_memory,T_reg,0.7350291609764099,346.936279296875,0.0
B_memory,gdT,0.742339551448822,350.3868103027344,0.0
B_naive,B_naive,0.7621980309486389,359.76007080078125,0.0
B_naive,B_plasma_IgA,0.6143126487731934,289.9576721191406,0.0
B_naive,B_plasma_IgG,0.5267058610916138,248.60696411132812,0.0
B_naive,B_plasmablast,0.6896794438362122,325.53106689453125,0.0
B_naive,Basal,0.3044450581073761,143.69911193847656,0.0
B_naive,CD4_EM_Effector,0.7466356158256531,352.4145812988281,0.0
B_naive,CD4_TRM,0.7501220703125,354.0601806640625,0.0
B_naive,CD4_naive_CM,0.6084012985229492,287.16748046875,0.0
B_naive,CD8_EM,0.7542940974235535,356.0293884277344,0.0
B_naive,CD8_EM_EMRA,0.7544046640396118,356.0815734863281,0.0
B_naive,CD8_TRM_EM,0.7563124895095825,356.9820861816406,0.0
B_naive,CD8_TRM,0.7411219477653503,349.8121032714844,0.0
B_naive,Chondrocyte,0.545625627040863,257.53717041015625,0.0
B_naive,Ciliated,0.42324522137641907,199.773193359375,0.0
B_naive,DC_1,0.7602965831756592,358.8625793457031,0.0
B_naive,DC_2,0.7534278035163879,355.6205139160156,0.0
B_naive,DC_activated,0.7456310987472534,351.9404296875,0.0
B_naive,DC_plasmacytoid,0.7493871450424194,353.7132873535156,0.0
B_naive,Deuterosomal,0.29991602897644043,141.56138610839844,0.0
B_naive,Dividing_AT2,0.7060590386390686,333.26226806640625,0.0
B_naive,Dividing_Basal,0.5835666060447693,275.4454345703125,0.0
B_naive,Endothelia_Lymphatic,0.4562019109725952,215.328857421875,0.0
B_naive,Endothelia_vascular_Cap_a,0.7170346975326538,338.4428405761719,0.0
B_naive,Endothelia_vascular_Cap_g,0.7187809348106384,339.2670593261719,0.0
B_naive,Endothelia_vascular_arterial_pulmonary,0.5363996028900146,253.1824493408203,0.0
B_naive,Endothelia_vascular_arterial_systemic,0.20457854866981506,96.56177520751953,0.0
B_naive,Endothelia_vascular_venous_pulmonary,0.5186308026313782,244.79551696777344,0.0
B_naive,Endothelia_vascular_venous_systemic,0.28033530712127686,132.31922912597656,0.0
B_naive,Erythrocyte,0.7026135921478271,331.6360168457031,0.0
B_naive,Fibro_adventitial,0.38153159618377686,180.08421325683594,0.0
B_naive,Fibro_alveolar,0.6872488856315613,324.3838195800781,0.0
B_naive,Fibro_immune_recruiting,0.6625537276268005,312.7276306152344,0.0
B_naive,Fibro_myofibroblast,0.29494747519493103,139.21621704101562,0.0
B_naive,Fibro_peribronchial,0.2796536982059479,131.99749755859375,0.0
B_naive,Fibro_perichondrial,0.3893510401248932,183.7750244140625,0.0
B_naive,ILC,0.7470913529396057,352.6296691894531,0.0
B_naive,Ionocyte_n_Brush,0.3935684263706207,185.76564025878906,0.0
B_naive,MAIT,0.7576025724411011,357.59100341796875,0.0
B_naive,Macro_CHIT1,0.7261369824409485,342.7391357421875,0.0
B_naive,Macro_interstitial,0.753991961479187,355.88677978515625,0.0
B_naive,Macro_AW_CX3CR1,0.7501300573348999,354.06396484375,0.0
B_naive,Macro_alveolar_metallothioneins,0.6993396282196045,330.0906982421875,0.0
B_naive,Macro_alv,0.7278034687042236,343.5257263183594,0.0
B_naive,Macro_dividing,0.7367291450500488,347.7386779785156,0.0
B_naive,Macro_int,0.734575092792511,346.7219543457031,0.0
B_naive,Macro_CCL,0.7537810206413269,355.7872314453125,0.0
B_naive,Mast_cell,0.6643027663230896,313.5531921386719,0.0
B_naive,Megakaryocyte,0.6899323463439941,325.6504211425781,0.0
B_naive,Mesothelia,0.6677476763725281,315.17919921875,0.0
B_naive,Macrophage_intermediate,0.752726674079895,355.2895812988281,0.0
B_naive,Monocyte_CD14,0.7407445907592773,349.63397216796875,0.0
B_naive,Monocyte_CD16,0.7594591975212097,358.46734619140625,0.0
B_naive,Muscle_airway,-0.1816050261259079,-85.71819305419922,0.0
B_naive,Muscle_pericyte_airway,0.37691208720207214,177.90379333496094,0.0
B_naive,Muscle_pericyte_parenchyma,0.7279786467552185,343.6083984375,0.0
B_naive,Muscle_perivascular_immune_recruiting,0.6402713060379028,302.2102355957031,0.0
B_naive,Muscle_smooth_pulmonary,-0.19192485511302948,-90.58918762207031,0.0
B_naive,Muscle_smooth_syst_arterial,-0.20181848108768463,-95.2590103149414,0.0
B_naive,Myoepithelial,0.6464942693710327,305.14752197265625,0.0
B_naive,NAF_endoneurial,0.002228539902716875,1.0518784523010254,0.29285531914312624
B_naive,NAF_perineurial,-0.16110031306743622,-76.03990173339844,0.0
B_naive,NK_CD16hi,0.7652984857559204,361.2235107421875,0.0
B_naive,NKT,0.7609215974807739,359.1575927734375,0.0
B_naive,NK_CD11d,0.7634229063987732,360.3382263183594,0.0
B_naive,NK_CD56bright,0.7512214779853821,354.5791015625,0.0
B_naive,Neuroendocrine,0.6656991243362427,314.2122802734375,0.0
B_naive,SMG_Basal,0.432963103055954,204.3600616455078,0.0
B_naive,SMG_Duct,0.6383572220802307,301.3067932128906,0.0
B_naive,SMG_Mucous,0.6740558743476868,318.15667724609375,0.0
B_naive,SMG_Serous,0.637617290019989,300.9575500488281,0.0
B_naive,Schwann_Myelinating,0.5925516486167908,279.6864013671875,0.0
B_naive,Schwann_nonmyelinating,-0.010887082666158676,-5.138740062713623,2.765866843906321e-07
B_naive,Secretory_Club,0.2282080352306366,107.71497344970703,0.0
B_naive,Secretory_Goblet,0.44530317187309265,210.1846160888672,0.0
B_naive,Suprabasal,0.30230674147605896,142.6898193359375,0.0
B_naive,T_reg,0.7484701871871948,353.2804870605469,0.0
B_naive,gdT,0.7532142996788025,355.51971435546875,0.0
B_plasma_IgA,B_plasma_IgA,0.6848739385604858,323.2628479003906,0.0
B_plasma_IgA,B_plasma_IgG,0.5028923749923706,237.36692810058594,0.0
B_plasma_IgA,B_plasmablast,0.6389084458351135,301.5669860839844,0.0
B_plasma_IgA,Basal,0.27129748463630676,128.0533447265625,0.0
B_plasma_IgA,CD4_EM_Effector,0.5860923528671265,276.6376037597656,0.0
B_plasma_IgA,CD4_TRM,0.6018545031547546,284.077392578125,0.0
B_plasma_IgA,CD4_naive_CM,0.46938031911849976,221.5491180419922,0.0
B_plasma_IgA,CD8_EM,0.5966564416885376,281.6238708496094,0.0
B_plasma_IgA,CD8_EM_EMRA,0.5877417922019958,277.4161376953125,0.0
B_plasma_IgA,CD8_TRM_EM,0.5928455591201782,279.82513427734375,0.0
B_plasma_IgA,CD8_TRM,0.5824524760246277,274.9195556640625,0.0
B_plasma_IgA,Chondrocyte,0.47766220569610596,225.45819091796875,0.0
B_plasma_IgA,Ciliated,0.38673222064971924,182.53892517089844,0.0
B_plasma_IgA,DC_1,0.6226080060005188,293.87310791015625,0.0
B_plasma_IgA,DC_2,0.6106930375099182,288.24920654296875,0.0
B_plasma_IgA,DC_activated,0.5770993232727051,272.3928527832031,0.0
B_plasma_IgA,DC_plasmacytoid,0.6044451594352722,285.3001708984375,0.0
B_plasma_IgA,Deuterosomal,0.29135093092918396,137.5186309814453,0.0
B_plasma_IgA,Dividing_AT2,0.543064534664154,256.32830810546875,0.0
B_plasma_IgA,Dividing_Basal,0.45231062173843384,213.49215698242188,0.0
B_plasma_IgA,Endothelia_Lymphatic,0.3372359871864319,159.17654418945312,0.0
B_plasma_IgA,Endothelia_vascular_Cap_a,0.5314323902130127,250.83790588378906,0.0
B_plasma_IgA,Endothelia_vascular_Cap_g,0.537334144115448,253.62355041503906,0.0
B_plasma_IgA,Endothelia_vascular_arterial_pulmonary,0.35943764448165894,169.65579223632812,0.0
B_plasma_IgA,Endothelia_vascular_arterial_systemic,0.09635082632303238,45.47792053222656,0.0
B_plasma_IgA,Endothelia_vascular_venous_pulmonary,0.39052459597587585,184.32894897460938,0.0
B_plasma_IgA,Endothelia_vascular_venous_systemic,0.2276020050048828,107.42892456054688,0.0
B_plasma_IgA,Erythrocyte,0.5290258526802063,249.70201110839844,0.0
B_plasma_IgA,Fibro_adventitial,0.35514920949935913,167.6316375732422,0.0
B_plasma_IgA,Fibro_alveolar,0.4915752112865448,232.02517700195312,0.0
B_plasma_IgA,Fibro_immune_recruiting,0.6216731071472168,293.43182373046875,0.0
B_plasma_IgA,Fibro_myofibroblast,0.2417687177658081,114.11566162109375,0.0
B_plasma_IgA,Fibro_peribronchial,0.15655085444450378,73.89253997802734,0.0
B_plasma_IgA,Fibro_perichondrial,0.2949618995189667,139.2230224609375,0.0
B_plasma_IgA,ILC,0.5961650609970093,281.3919372558594,0.0
B_plasma_IgA,Ionocyte_n_Brush,0.3518814444541931,166.08924865722656,0.0
B_plasma_IgA,MAIT,0.5921661257743835,279.5044250488281,0.0
B_plasma_IgA,Macro_CHIT1,0.5639731884002686,266.197265625,0.0
B_plasma_IgA,Macro_interstitial,0.5944600105285645,280.587158203125,0.0
B_plasma_IgA,Macro_AW_CX3CR1,0.6597191691398621,311.38970947265625,0.0
B_plasma_IgA,Macro_alveolar_metallothioneins,0.5816013813018799,274.5178527832031,0.0
B_plasma_IgA,Macro_alv,0.5405727624893188,255.15219116210938,0.0
B_plasma_IgA,Macro_dividing,0.5681509375572205,268.169189453125,0.0
B_plasma_IgA,Macro_int,0.6095771789550781,287.7225036621094,0.0
B_plasma_IgA,Macro_CCL,0.5984849333763123,282.4869384765625,0.0
B_plasma_IgA,Mast_cell,0.4913657307624817,231.92630004882812,0.0
B_plasma_IgA,Megakaryocyte,0.5815468430519104,274.4920959472656,0.0
B_plasma_IgA,Mesothelia,0.6298380494117737,297.28570556640625,0.0
B_plasma_IgA,Macrophage_intermediate,0.6249982118606567,295.00128173828125,0.0
B_plasma_IgA,Monocyte_CD14,0.5751387476921082,271.46746826171875,0.0
B_plasma_IgA,Monocyte_CD16,0.6126222610473633,289.1597900390625,0.0
B_plasma_IgA,Muscle_airway,-0.2049577385187149,-96.74075317382812,0.0
B_plasma_IgA,Muscle_pericyte_airway,0.3276626765727997,154.65789794921875,0.0
B_plasma_IgA,Muscle_pericyte_parenchyma,0.5459725260734558,257.7008972167969,0.0
B_plasma_IgA,Muscle_perivascular_immune_recruiting,0.5741837024688721,271.01666259765625,0.0
B_plasma_IgA,Muscle_smooth_pulmonary,-0.20313242077827454,-95.87919616699219,0.0
B_plasma_IgA,Muscle_smooth_syst_arterial,-0.20458899438381195,-96.56670379638672,0.0
B_plasma_IgA,Myoepithelial,0.6226547360420227,293.8951721191406,0.0
B_plasma_IgA,NAF_endoneurial,-0.039722979068756104,-18.74938201904297,1.958536243320917e-78
B_plasma_IgA,NAF_perineurial,-0.18945269286632538,-89.42231750488281,0.0
B_plasma_IgA,NK_CD16hi,0.6217556595802307,293.4707946777344,0.0
B_plasma_IgA,NKT,0.6026695966720581,284.46209716796875,0.0
B_plasma_IgA,NK_CD11d,0.632125198841095,298.3652648925781,0.0
B_plasma_IgA,NK_CD56bright,0.6117529273033142,288.7494812011719,0.0
B_plasma_IgA,Neuroendocrine,0.5785266160964966,273.0665283203125,0.0
B_plasma_IgA,SMG_Basal,0.4418147802352905,208.5380859375,0.0
B_plasma_IgA,SMG_Duct,0.6682060360908508,315.3955383300781,0.0
B_plasma_IgA,SMG_Mucous,0.6441646218299866,304.04791259765625,0.0
B_plasma_IgA,SMG_Serous,0.6524297595024109,307.9490661621094,0.0
