spot_id,X,Y,tile_x_topleft,tile_y_topleft
slide1_085_12_x218200y200,218200,200,218000,0
slide1_085_12_x219800y200,219800,200,219600,0
slide1_085_12_x220200y200,220200,200,220000,0
slide1_085_12_x200y600,200,600,0,400
slide1_085_12_x600y600,600,600,400,400
slide1_085_12_x1000y600,1000,600,800,400
slide1_085_12_x1400y600,1400,600,1200,400
slide1_085_12_x1800y600,1800,600,1600,400
slide1_085_12_x2200y600,2200,600,2000,400
slide1_085_12_x2600y600,2600,600,2400,400
slide1_085_12_x3000y600,3000,600,2800,400
slide1_085_12_x3400y600,3400,600,3200,400
slide1_085_12_x3800y600,3800,600,3600,400
slide1_085_12_x4200y600,4200,600,4000,400
slide1_085_12_x4600y600,4600,600,4400,400
slide1_085_12_x5000y600,5000,600,4800,400
slide1_085_12_x5400y600,5400,600,5200,400
slide1_085_12_x5800y600,5800,600,5600,400
slide1_085_12_x6200y600,6200,600,6000,400
slide1_085_12_x6600y600,6600,600,6400,400
slide1_085_12_x7000y600,7000,600,6800,400
slide1_085_12_x7400y600,7400,600,7200,400
slide1_085_12_x7800y600,7800,600,7600,400
slide1_085_12_x203000y600,203000,600,202800,400
slide1_085_12_x203400y600,203400,600,203200,400
slide1_085_12_x203800y600,203800,600,203600,400
slide1_085_12_x204200y600,204200,600,204000,400
slide1_085_12_x204600y600,204600,600,204400,400
slide1_085_12_x205000y600,205000,600,204800,400
slide1_085_12_x205400y600,205400,600,205200,400
slide1_085_12_x205800y600,205800,600,205600,400
slide1_085_12_x206200y600,206200,600,206000,400
slide1_085_12_x206600y600,206600,600,206400,400
slide1_085_12_x207000y600,207000,600,206800,400
slide1_085_12_x207400y600,207400,600,207200,400
slide1_085_12_x207800y600,207800,600,207600,400
slide1_085_12_x208200y600,208200,600,208000,400
slide1_085_12_x208600y600,208600,600,208400,400
slide1_085_12_x209000y600,209000,600,208800,400
slide1_085_12_x209400y600,209400,600,209200,400
slide1_085_12_x209800y600,209800,600,209600,400
slide1_085_12_x210200y600,210200,600,210000,400
slide1_085_12_x210600y600,210600,600,210400,400
slide1_085_12_x211000y600,211000,600,210800,400
slide1_085_12_x211400y600,211400,600,211200,400
slide1_085_12_x211800y600,211800,600,211600,400
slide1_085_12_x212200y600,212200,600,212000,400
slide1_085_12_x212600y600,212600,600,212400,400
slide1_085_12_x213000y600,213000,600,212800,400
slide1_085_12_x213400y600,213400,600,213200,400
slide1_085_12_x213800y600,213800,600,213600,400
slide1_085_12_x214200y600,214200,600,214000,400
slide1_085_12_x214600y600,214600,600,214400,400
slide1_085_12_x215000y600,215000,600,214800,400
slide1_085_12_x215400y600,215400,600,215200,400
slide1_085_12_x215800y600,215800,600,215600,400
slide1_085_12_x216200y600,216200,600,216000,400
slide1_085_12_x216600y600,216600,600,216400,400
slide1_085_12_x217000y600,217000,600,216800,400
slide1_085_12_x217400y600,217400,600,217200,400
slide1_085_12_x217800y600,217800,600,217600,400
slide1_085_12_x218200y600,218200,600,218000,400
slide1_085_12_x218600y600,218600,600,218400,400
slide1_085_12_x220200y600,220200,600,220000,400
slide1_085_12_x200y1000,200,1000,0,800
slide1_085_12_x600y1000,600,1000,400,800
slide1_085_12_x1000y1000,1000,1000,800,800
slide1_085_12_x1400y1000,1400,1000,1200,800
slide1_085_12_x1800y1000,1800,1000,1600,800
slide1_085_12_x2200y1000,2200,1000,2000,800
slide1_085_12_x2600y1000,2600,1000,2400,800
slide1_085_12_x3000y1000,3000,1000,2800,800
slide1_085_12_x3400y1000,3400,1000,3200,800
slide1_085_12_x3800y1000,3800,1000,3600,800
slide1_085_12_x4200y1000,4200,1000,4000,800
slide1_085_12_x4600y1000,4600,1000,4400,800
slide1_085_12_x5000y1000,5000,1000,4800,800
slide1_085_12_x5400y1000,5400,1000,5200,800
slide1_085_12_x5800y1000,5800,1000,5600,800
slide1_085_12_x6200y1000,6200,1000,6000,800
slide1_085_12_x6600y1000,6600,1000,6400,800
slide1_085_12_x7000y1000,7000,1000,6800,800
slide1_085_12_x7400y1000,7400,1000,7200,800
slide1_085_12_x7800y1000,7800,1000,7600,800
slide1_085_12_x203400y1000,203400,1000,203200,800
slide1_085_12_x203800y1000,203800,1000,203600,800
slide1_085_12_x204200y1000,204200,1000,204000,800
slide1_085_12_x204600y1000,204600,1000,204400,800
slide1_085_12_x205000y1000,205000,1000,204800,800
slide1_085_12_x205400y1000,205400,1000,205200,800
slide1_085_12_x205800y1000,205800,1000,205600,800
slide1_085_12_x206200y1000,206200,1000,206000,800
slide1_085_12_x206600y1000,206600,1000,206400,800
slide1_085_12_x207000y1000,207000,1000,206800,800
slide1_085_12_x207400y1000,207400,1000,207200,800
slide1_085_12_x207800y1000,207800,1000,207600,800
slide1_085_12_x208200y1000,208200,1000,208000,800
slide1_085_12_x208600y1000,208600,1000,208400,800
slide1_085_12_x209000y1000,209000,1000,208800,800
slide1_085_12_x209400y1000,209400,1000,209200,800
slide1_085_12_x209800y1000,209800,1000,209600,800
slide1_085_12_x210200y1000,210200,1000,210000,800
slide1_085_12_x210600y1000,210600,1000,210400,800
slide1_085_12_x211000y1000,211000,1000,210800,800
slide1_085_12_x211400y1000,211400,1000,211200,800
slide1_085_12_x211800y1000,211800,1000,211600,800
slide1_085_12_x212200y1000,212200,1000,212000,800
slide1_085_12_x212600y1000,212600,1000,212400,800
slide1_085_12_x213000y1000,213000,1000,212800,800
slide1_085_12_x213400y1000,213400,1000,213200,800
slide1_085_12_x213800y1000,213800,1000,213600,800
slide1_085_12_x214200y1000,214200,1000,214000,800
slide1_085_12_x214600y1000,214600,1000,214400,800
slide1_085_12_x215000y1000,215000,1000,214800,800
slide1_085_12_x215400y1000,215400,1000,215200,800
slide1_085_12_x215800y1000,215800,1000,215600,800
slide1_085_12_x216200y1000,216200,1000,216000,800
slide1_085_12_x216600y1000,216600,1000,216400,800
slide1_085_12_x217000y1000,217000,1000,216800,800
slide1_085_12_x217400y1000,217400,1000,217200,800
slide1_085_12_x217800y1000,217800,1000,217600,800
slide1_085_12_x218200y1000,218200,1000,218000,800
slide1_085_12_x218600y1000,218600,1000,218400,800
slide1_085_12_x219000y1000,219000,1000,218800,800
slide1_085_12_x220600y1000,220600,1000,220400,800
slide1_085_12_x221000y1000,221000,1000,220800,800
slide1_085_12_x200y1400,200,1400,0,1200
slide1_085_12_x600y1400,600,1400,400,1200
slide1_085_12_x1000y1400,1000,1400,800,1200
slide1_085_12_x1400y1400,1400,1400,1200,1200
slide1_085_12_x1800y1400,1800,1400,1600,1200
slide1_085_12_x2200y1400,2200,1400,2000,1200
slide1_085_12_x2600y1400,2600,1400,2400,1200
slide1_085_12_x3000y1400,3000,1400,2800,1200
slide1_085_12_x3400y1400,3400,1400,3200,1200
slide1_085_12_x3800y1400,3800,1400,3600,1200
slide1_085_12_x4200y1400,4200,1400,4000,1200
slide1_085_12_x4600y1400,4600,1400,4400,1200
slide1_085_12_x5000y1400,5000,1400,4800,1200
slide1_085_12_x5400y1400,5400,1400,5200,1200
slide1_085_12_x5800y1400,5800,1400,5600,1200
slide1_085_12_x6200y1400,6200,1400,6000,1200
slide1_085_12_x6600y1400,6600,1400,6400,1200
slide1_085_12_x7000y1400,7000,1400,6800,1200
slide1_085_12_x7400y1400,7400,1400,7200,1200
slide1_085_12_x7800y1400,7800,1400,7600,1200
slide1_085_12_x203400y1400,203400,1400,203200,1200
slide1_085_12_x203800y1400,203800,1400,203600,1200
slide1_085_12_x204200y1400,204200,1400,204000,1200
slide1_085_12_x204600y1400,204600,1400,204400,1200
slide1_085_12_x205000y1400,205000,1400,204800,1200
slide1_085_12_x205400y1400,205400,1400,205200,1200
slide1_085_12_x205800y1400,205800,1400,205600,1200
slide1_085_12_x206200y1400,206200,1400,206000,1200
slide1_085_12_x206600y1400,206600,1400,206400,1200
slide1_085_12_x207000y1400,207000,1400,206800,1200
slide1_085_12_x207400y1400,207400,1400,207200,1200
slide1_085_12_x207800y1400,207800,1400,207600,1200
slide1_085_12_x208200y1400,208200,1400,208000,1200
slide1_085_12_x208600y1400,208600,1400,208400,1200
slide1_085_12_x209000y1400,209000,1400,208800,1200
slide1_085_12_x209400y1400,209400,1400,209200,1200
slide1_085_12_x209800y1400,209800,1400,209600,1200
slide1_085_12_x210200y1400,210200,1400,210000,1200
slide1_085_12_x210600y1400,210600,1400,210400,1200
slide1_085_12_x211000y1400,211000,1400,210800,1200
slide1_085_12_x211400y1400,211400,1400,211200,1200
slide1_085_12_x211800y1400,211800,1400,211600,1200
slide1_085_12_x212200y1400,212200,1400,212000,1200
slide1_085_12_x212600y1400,212600,1400,212400,1200
slide1_085_12_x213000y1400,213000,1400,212800,1200
slide1_085_12_x213400y1400,213400,1400,213200,1200
slide1_085_12_x213800y1400,213800,1400,213600,1200
slide1_085_12_x214200y1400,214200,1400,214000,1200
slide1_085_12_x214600y1400,214600,1400,214400,1200
slide1_085_12_x215000y1400,215000,1400,214800,1200
slide1_085_12_x215400y1400,215400,1400,215200,1200
slide1_085_12_x215800y1400,215800,1400,215600,1200
slide1_085_12_x216200y1400,216200,1400,216000,1200
slide1_085_12_x216600y1400,216600,1400,216400,1200
slide1_085_12_x217000y1400,217000,1400,216800,1200
slide1_085_12_x217400y1400,217400,1400,217200,1200
slide1_085_12_x217800y1400,217800,1400,217600,1200
slide1_085_12_x218200y1400,218200,1400,218000,1200
slide1_085_12_x218600y1400,218600,1400,218400,1200
slide1_085_12_x219000y1400,219000,1400,218800,1200
slide1_085_12_x219400y1400,219400,1400,219200,1200
slide1_085_12_x221000y1400,221000,1400,220800,1200
slide1_085_12_x200y1800,200,1800,0,1600
slide1_085_12_x600y1800,600,1800,400,1600
slide1_085_12_x1000y1800,1000,1800,800,1600
slide1_085_12_x1400y1800,1400,1800,1200,1600
slide1_085_12_x1800y1800,1800,1800,1600,1600
slide1_085_12_x2200y1800,2200,1800,2000,1600
slide1_085_12_x2600y1800,2600,1800,2400,1600
slide1_085_12_x3000y1800,3000,1800,2800,1600
slide1_085_12_x3400y1800,3400,1800,3200,1600
slide1_085_12_x3800y1800,3800,1800,3600,1600
slide1_085_12_x4200y1800,4200,1800,4000,1600
slide1_085_12_x4600y1800,4600,1800,4400,1600
slide1_085_12_x5000y1800,5000,1800,4800,1600
slide1_085_12_x5400y1800,5400,1800,5200,1600
slide1_085_12_x5800y1800,5800,1800,5600,1600
slide1_085_12_x6200y1800,6200,1800,6000,1600
slide1_085_12_x6600y1800,6600,1800,6400,1600
slide1_085_12_x7000y1800,7000,1800,6800,1600
slide1_085_12_x7400y1800,7400,1800,7200,1600
slide1_085_12_x7800y1800,7800,1800,7600,1600
slide1_085_12_x203400y1800,203400,1800,203200,1600
slide1_085_12_x203800y1800,203800,1800,203600,1600
slide1_085_12_x204200y1800,204200,1800,204000,1600
slide1_085_12_x204600y1800,204600,1800,204400,1600
slide1_085_12_x205000y1800,205000,1800,204800,1600
slide1_085_12_x205400y1800,205400,1800,205200,1600
slide1_085_12_x205800y1800,205800,1800,205600,1600
slide1_085_12_x206200y1800,206200,1800,206000,1600
slide1_085_12_x206600y1800,206600,1800,206400,1600
slide1_085_12_x207000y1800,207000,1800,206800,1600
slide1_085_12_x207400y1800,207400,1800,207200,1600
slide1_085_12_x207800y1800,207800,1800,207600,1600
slide1_085_12_x208200y1800,208200,1800,208000,1600
slide1_085_12_x208600y1800,208600,1800,208400,1600
slide1_085_12_x209000y1800,209000,1800,208800,1600
slide1_085_12_x209400y1800,209400,1800,209200,1600
slide1_085_12_x209800y1800,209800,1800,209600,1600
slide1_085_12_x210200y1800,210200,1800,210000,1600
slide1_085_12_x210600y1800,210600,1800,210400,1600
slide1_085_12_x211000y1800,211000,1800,210800,1600
slide1_085_12_x211400y1800,211400,1800,211200,1600
slide1_085_12_x211800y1800,211800,1800,211600,1600
slide1_085_12_x212200y1800,212200,1800,212000,1600
slide1_085_12_x212600y1800,212600,1800,212400,1600
slide1_085_12_x213000y1800,213000,1800,212800,1600
slide1_085_12_x213400y1800,213400,1800,213200,1600
slide1_085_12_x213800y1800,213800,1800,213600,1600
slide1_085_12_x214200y1800,214200,1800,214000,1600
slide1_085_12_x214600y1800,214600,1800,214400,1600
slide1_085_12_x215000y1800,215000,1800,214800,1600
slide1_085_12_x215400y1800,215400,1800,215200,1600
slide1_085_12_x215800y1800,215800,1800,215600,1600
slide1_085_12_x216200y1800,216200,1800,216000,1600
slide1_085_12_x216600y1800,216600,1800,216400,1600
slide1_085_12_x217000y1800,217000,1800,216800,1600
slide1_085_12_x217400y1800,217400,1800,217200,1600
slide1_085_12_x217800y1800,217800,1800,217600,1600
slide1_085_12_x218200y1800,218200,1800,218000,1600
slide1_085_12_x218600y1800,218600,1800,218400,1600
slide1_085_12_x219000y1800,219000,1800,218800,1600
slide1_085_12_x219400y1800,219400,1800,219200,1600
slide1_085_12_x219800y1800,219800,1800,219600,1600
slide1_085_12_x200y2200,200,2200,0,2000
slide1_085_12_x600y2200,600,2200,400,2000
slide1_085_12_x1000y2200,1000,2200,800,2000
slide1_085_12_x1400y2200,1400,2200,1200,2000
slide1_085_12_x1800y2200,1800,2200,1600,2000
slide1_085_12_x2200y2200,2200,2200,2000,2000
slide1_085_12_x2600y2200,2600,2200,2400,2000
slide1_085_12_x3000y2200,3000,2200,2800,2000
slide1_085_12_x3400y2200,3400,2200,3200,2000
slide1_085_12_x3800y2200,3800,2200,3600,2000
slide1_085_12_x4200y2200,4200,2200,4000,2000
slide1_085_12_x4600y2200,4600,2200,4400,2000
slide1_085_12_x5000y2200,5000,2200,4800,2000
slide1_085_12_x5400y2200,5400,2200,5200,2000
slide1_085_12_x5800y2200,5800,2200,5600,2000
slide1_085_12_x6200y2200,6200,2200,6000,2000
slide1_085_12_x6600y2200,6600,2200,6400,2000
slide1_085_12_x7000y2200,7000,2200,6800,2000
slide1_085_12_x7400y2200,7400,2200,7200,2000
slide1_085_12_x7800y2200,7800,2200,7600,2000
slide1_085_12_x203400y2200,203400,2200,203200,2000
slide1_085_12_x203800y2200,203800,2200,203600,2000
slide1_085_12_x204200y2200,204200,2200,204000,2000
slide1_085_12_x204600y2200,204600,2200,204400,2000
slide1_085_12_x205000y2200,205000,2200,204800,2000
slide1_085_12_x205400y2200,205400,2200,205200,2000
slide1_085_12_x205800y2200,205800,2200,205600,2000
slide1_085_12_x206200y2200,206200,2200,206000,2000
slide1_085_12_x206600y2200,206600,2200,206400,2000
slide1_085_12_x207000y2200,207000,2200,206800,2000
slide1_085_12_x207400y2200,207400,2200,207200,2000
slide1_085_12_x207800y2200,207800,2200,207600,2000
slide1_085_12_x208200y2200,208200,2200,208000,2000
slide1_085_12_x208600y2200,208600,2200,208400,2000
slide1_085_12_x209000y2200,209000,2200,208800,2000
slide1_085_12_x209400y2200,209400,2200,209200,2000
slide1_085_12_x209800y2200,209800,2200,209600,2000
slide1_085_12_x210200y2200,210200,2200,210000,2000
slide1_085_12_x210600y2200,210600,2200,210400,2000
slide1_085_12_x211000y2200,211000,2200,210800,2000
slide1_085_12_x211400y2200,211400,2200,211200,2000
slide1_085_12_x211800y2200,211800,2200,211600,2000
slide1_085_12_x212200y2200,212200,2200,212000,2000
slide1_085_12_x212600y2200,212600,2200,212400,2000
slide1_085_12_x213000y2200,213000,2200,212800,2000
slide1_085_12_x213400y2200,213400,2200,213200,2000
slide1_085_12_x213800y2200,213800,2200,213600,2000
slide1_085_12_x214200y2200,214200,2200,214000,2000
slide1_085_12_x214600y2200,214600,2200,214400,2000
slide1_085_12_x215000y2200,215000,2200,214800,2000
slide1_085_12_x215400y2200,215400,2200,215200,2000
slide1_085_12_x215800y2200,215800,2200,215600,2000
slide1_085_12_x216200y2200,216200,2200,216000,2000
slide1_085_12_x216600y2200,216600,2200,216400,2000
slide1_085_12_x217000y2200,217000,2200,216800,2000
slide1_085_12_x217400y2200,217400,2200,217200,2000
slide1_085_12_x217800y2200,217800,2200,217600,2000
slide1_085_12_x218200y2200,218200,2200,218000,2000
slide1_085_12_x218600y2200,218600,2200,218400,2000
slide1_085_12_x219000y2200,219000,2200,218800,2000
slide1_085_12_x219400y2200,219400,2200,219200,2000
slide1_085_12_x219800y2200,219800,2200,219600,2000
slide1_085_12_x220200y2200,220200,2200,220000,2000
slide1_085_12_x220600y2200,220600,2200,220400,2000
slide1_085_12_x200y2600,200,2600,0,2400
slide1_085_12_x600y2600,600,2600,400,2400
slide1_085_12_x1000y2600,1000,2600,800,2400
slide1_085_12_x1400y2600,1400,2600,1200,2400
slide1_085_12_x1800y2600,1800,2600,1600,2400
slide1_085_12_x2200y2600,2200,2600,2000,2400
slide1_085_12_x2600y2600,2600,2600,2400,2400
slide1_085_12_x3000y2600,3000,2600,2800,2400
slide1_085_12_x3400y2600,3400,2600,3200,2400
slide1_085_12_x3800y2600,3800,2600,3600,2400
slide1_085_12_x4200y2600,4200,2600,4000,2400
slide1_085_12_x4600y2600,4600,2600,4400,2400
slide1_085_12_x5000y2600,5000,2600,4800,2400
slide1_085_12_x5400y2600,5400,2600,5200,2400
slide1_085_12_x5800y2600,5800,2600,5600,2400
slide1_085_12_x6200y2600,6200,2600,6000,2400
slide1_085_12_x6600y2600,6600,2600,6400,2400
slide1_085_12_x7000y2600,7000,2600,6800,2400
slide1_085_12_x7400y2600,7400,2600,7200,2400
slide1_085_12_x7800y2600,7800,2600,7600,2400
slide1_085_12_x203400y2600,203400,2600,203200,2400
slide1_085_12_x203800y2600,203800,2600,203600,2400
slide1_085_12_x204200y2600,204200,2600,204000,2400
slide1_085_12_x204600y2600,204600,2600,204400,2400
slide1_085_12_x205000y2600,205000,2600,204800,2400
slide1_085_12_x205400y2600,205400,2600,205200,2400
slide1_085_12_x205800y2600,205800,2600,205600,2400
slide1_085_12_x206200y2600,206200,2600,206000,2400
slide1_085_12_x206600y2600,206600,2600,206400,2400
slide1_085_12_x207000y2600,207000,2600,206800,2400
slide1_085_12_x207400y2600,207400,2600,207200,2400
slide1_085_12_x207800y2600,207800,2600,207600,2400
slide1_085_12_x208200y2600,208200,2600,208000,2400
slide1_085_12_x208600y2600,208600,2600,208400,2400
slide1_085_12_x209000y2600,209000,2600,208800,2400
slide1_085_12_x209400y2600,209400,2600,209200,2400
slide1_085_12_x209800y2600,209800,2600,209600,2400
slide1_085_12_x210200y2600,210200,2600,210000,2400
slide1_085_12_x210600y2600,210600,2600,210400,2400
slide1_085_12_x211000y2600,211000,2600,210800,2400
slide1_085_12_x211400y2600,211400,2600,211200,2400
slide1_085_12_x211800y2600,211800,2600,211600,2400
slide1_085_12_x212200y2600,212200,2600,212000,2400
slide1_085_12_x212600y2600,212600,2600,212400,2400
slide1_085_12_x213000y2600,213000,2600,212800,2400
slide1_085_12_x213400y2600,213400,2600,213200,2400
slide1_085_12_x213800y2600,213800,2600,213600,2400
slide1_085_12_x214200y2600,214200,2600,214000,2400
slide1_085_12_x214600y2600,214600,2600,214400,2400
slide1_085_12_x215000y2600,215000,2600,214800,2400
slide1_085_12_x215400y2600,215400,2600,215200,2400
slide1_085_12_x215800y2600,215800,2600,215600,2400
slide1_085_12_x216200y2600,216200,2600,216000,2400
slide1_085_12_x216600y2600,216600,2600,216400,2400
slide1_085_12_x217000y2600,217000,2600,216800,2400
slide1_085_12_x217400y2600,217400,2600,217200,2400
slide1_085_12_x217800y2600,217800,2600,217600,2400
slide1_085_12_x218200y2600,218200,2600,218000,2400
slide1_085_12_x218600y2600,218600,2600,218400,2400
slide1_085_12_x219000y2600,219000,2600,218800,2400
slide1_085_12_x219400y2600,219400,2600,219200,2400
slide1_085_12_x219800y2600,219800,2600,219600,2400
slide1_085_12_x220200y2600,220200,2600,220000,2400
slide1_085_12_x220600y2600,220600,2600,220400,2400
slide1_085_12_x221000y2600,221000,2600,220800,2400
slide1_085_12_x200y3000,200,3000,0,2800
slide1_085_12_x600y3000,600,3000,400,2800
slide1_085_12_x1000y3000,1000,3000,800,2800
slide1_085_12_x1400y3000,1400,3000,1200,2800
slide1_085_12_x1800y3000,1800,3000,1600,2800
slide1_085_12_x2200y3000,2200,3000,2000,2800
slide1_085_12_x2600y3000,2600,3000,2400,2800
slide1_085_12_x3000y3000,3000,3000,2800,2800
slide1_085_12_x3400y3000,3400,3000,3200,2800
slide1_085_12_x3800y3000,3800,3000,3600,2800
slide1_085_12_x4200y3000,4200,3000,4000,2800
slide1_085_12_x4600y3000,4600,3000,4400,2800
slide1_085_12_x5000y3000,5000,3000,4800,2800
slide1_085_12_x5400y3000,5400,3000,5200,2800
slide1_085_12_x5800y3000,5800,3000,5600,2800
slide1_085_12_x6200y3000,6200,3000,6000,2800
slide1_085_12_x6600y3000,6600,3000,6400,2800
slide1_085_12_x7000y3000,7000,3000,6800,2800
slide1_085_12_x7400y3000,7400,3000,7200,2800
slide1_085_12_x7800y3000,7800,3000,7600,2800
slide1_085_12_x203400y3000,203400,3000,203200,2800
slide1_085_12_x203800y3000,203800,3000,203600,2800
slide1_085_12_x204200y3000,204200,3000,204000,2800
slide1_085_12_x204600y3000,204600,3000,204400,2800
slide1_085_12_x205000y3000,205000,3000,204800,2800
slide1_085_12_x205400y3000,205400,3000,205200,2800
slide1_085_12_x205800y3000,205800,3000,205600,2800
slide1_085_12_x206200y3000,206200,3000,206000,2800
slide1_085_12_x206600y3000,206600,3000,206400,2800
slide1_085_12_x207000y3000,207000,3000,206800,2800
slide1_085_12_x207400y3000,207400,3000,207200,2800
slide1_085_12_x207800y3000,207800,3000,207600,2800
slide1_085_12_x208200y3000,208200,3000,208000,2800
slide1_085_12_x208600y3000,208600,3000,208400,2800
slide1_085_12_x209000y3000,209000,3000,208800,2800
slide1_085_12_x209400y3000,209400,3000,209200,2800
slide1_085_12_x209800y3000,209800,3000,209600,2800
slide1_085_12_x210200y3000,210200,3000,210000,2800
slide1_085_12_x210600y3000,210600,3000,210400,2800
slide1_085_12_x211000y3000,211000,3000,210800,2800
slide1_085_12_x211400y3000,211400,3000,211200,2800
slide1_085_12_x211800y3000,211800,3000,211600,2800
slide1_085_12_x212200y3000,212200,3000,212000,2800
slide1_085_12_x212600y3000,212600,3000,212400,2800
slide1_085_12_x213000y3000,213000,3000,212800,2800
slide1_085_12_x213400y3000,213400,3000,213200,2800
slide1_085_12_x213800y3000,213800,3000,213600,2800
slide1_085_12_x214200y3000,214200,3000,214000,2800
slide1_085_12_x214600y3000,214600,3000,214400,2800
slide1_085_12_x215000y3000,215000,3000,214800,2800
slide1_085_12_x215400y3000,215400,3000,215200,2800
slide1_085_12_x215800y3000,215800,3000,215600,2800
slide1_085_12_x216200y3000,216200,3000,216000,2800
slide1_085_12_x216600y3000,216600,3000,216400,2800
slide1_085_12_x217000y3000,217000,3000,216800,2800
slide1_085_12_x217400y3000,217400,3000,217200,2800
slide1_085_12_x217800y3000,217800,3000,217600,2800
slide1_085_12_x218200y3000,218200,3000,218000,2800
slide1_085_12_x218600y3000,218600,3000,218400,2800
slide1_085_12_x219000y3000,219000,3000,218800,2800
slide1_085_12_x219400y3000,219400,3000,219200,2800
slide1_085_12_x219800y3000,219800,3000,219600,2800
slide1_085_12_x220200y3000,220200,3000,220000,2800
slide1_085_12_x220600y3000,220600,3000,220400,2800
slide1_085_12_x221000y3000,221000,3000,220800,2800
slide1_085_12_x200y3400,200,3400,0,3200
slide1_085_12_x600y3400,600,3400,400,3200
slide1_085_12_x1000y3400,1000,3400,800,3200
slide1_085_12_x1400y3400,1400,3400,1200,3200
slide1_085_12_x1800y3400,1800,3400,1600,3200
slide1_085_12_x2200y3400,2200,3400,2000,3200
slide1_085_12_x2600y3400,2600,3400,2400,3200
slide1_085_12_x3000y3400,3000,3400,2800,3200
slide1_085_12_x3400y3400,3400,3400,3200,3200
slide1_085_12_x3800y3400,3800,3400,3600,3200
slide1_085_12_x4200y3400,4200,3400,4000,3200
slide1_085_12_x4600y3400,4600,3400,4400,3200
slide1_085_12_x5000y3400,5000,3400,4800,3200
slide1_085_12_x5400y3400,5400,3400,5200,3200
slide1_085_12_x5800y3400,5800,3400,5600,3200
slide1_085_12_x6200y3400,6200,3400,6000,3200
slide1_085_12_x6600y3400,6600,3400,6400,3200
slide1_085_12_x7000y3400,7000,3400,6800,3200
slide1_085_12_x7400y3400,7400,3400,7200,3200
slide1_085_12_x7800y3400,7800,3400,7600,3200
slide1_085_12_x59000y3400,59000,3400,58800,3200
slide1_085_12_x59400y3400,59400,3400,59200,3200
slide1_085_12_x203400y3400,203400,3400,203200,3200
slide1_085_12_x203800y3400,203800,3400,203600,3200
slide1_085_12_x204200y3400,204200,3400,204000,3200
slide1_085_12_x204600y3400,204600,3400,204400,3200
slide1_085_12_x205000y3400,205000,3400,204800,3200
slide1_085_12_x205400y3400,205400,3400,205200,3200
slide1_085_12_x205800y3400,205800,3400,205600,3200
slide1_085_12_x206200y3400,206200,3400,206000,3200
slide1_085_12_x206600y3400,206600,3400,206400,3200
slide1_085_12_x207000y3400,207000,3400,206800,3200
