gene,n_a,n_b,log2_mean_a,log2_mean_b,log2_fc,U,p,p_bh
SCRN1,5,14,16.181838813858146,16.504999914827206,-0.3231611009690596,29.0,0.6216030271757825,0.8513577108238221
UBLCP1,5,14,17.013079208754217,17.076680176387693,-0.06360096763347656,29.0,0.6216030271757825,0.8513577108238221
SMARCA5,6,15,18.048552614011175,18.074290359770462,-0.025737745759286668,38.0,0.6221804511278195,0.8513577108238221
PELP1,6,15,17.65125169750944,17.474854282497247,0.1763974150121932,52.0,0.6221804511278195,0.8513577108238221
CSPG4,6,15,19.69244185960014,19.513613267587438,0.17882859201270307,52.0,0.6221804511278195,0.8513577108238221
IGHV3-7,6,15,16.777886794888524,16.75850914852709,0.01937764636143413,52.0,0.6221804511278195,0.8513577108238221
POLR2H,6,15,16.102512041550497,16.121489058057062,-0.01897701650656458,38.0,0.6221804511278195,0.8513577108238221
NDUFA6,6,15,17.272711409329684,17.385673910808247,-0.11296250147856313,38.0,0.6221804511278195,0.8513577108238221
UBL4A,6,15,16.765572957723077,16.756288413168758,0.00928454455431904,52.0,0.6221804511278195,0.8513577108238221
SNX2,6,15,19.548034047911614,19.61640722767496,-0.0683731797633449,38.0,0.6221804511278195,0.8513577108238221
HIP1,4,13,14.191695514248673,13.986684151617725,0.2050113626309482,31.0,0.6235294117647058,0.8527127848550982
ZC2HC1A,4,13,14.563751000864926,14.89478474396947,-0.3310337431045447,21.0,0.6235294117647058,0.8527127848550982
KRT34,7,16,19.229765838449502,19.55928370855436,-0.32951787010485845,48.0,0.6243509261412076,0.8535907572747101
DCTPP1,6,18,18.963136633910384,18.877414284733774,0.08572234917660992,62.0,0.6260810128087017,0.8552183900905994
CSE1L,6,18,20.028521145395775,20.065395290586324,-0.036874145190548546,46.0,0.6260810128087017,0.8552183900905994
ANXA3,6,18,18.994108520538493,18.916875802170633,0.07723271836785983,46.0,0.6260810128087017,0.8552183900905994
TMEM41B,6,7,13.6795400156064,13.499132937986571,0.18040707761982944,25.0,0.6282051282051282,0.8576839826839828
SMARCA1,3,8,14.96592552027023,15.260301505542186,-0.2943759852719552,9.0,0.6303030303030304,0.8576839826839828
ZNRF2,3,8,14.932515154149797,15.168241143473248,-0.23572598932345024,9.0,0.6303030303030304,0.8576839826839828
GLCE,3,8,12.42813350616324,12.68236068913015,-0.2542271829669094,9.0,0.6303030303030304,0.8576839826839828
NAT14,3,8,11.67023303519064,11.485516326627337,0.18471670856330213,15.0,0.6303030303030304,0.8576839826839828
PIGO,3,8,11.982716421693913,11.877964321970431,0.10475209972348232,15.0,0.6303030303030304,0.8576839826839828
FASTKD2,3,8,14.095490920768347,13.976607975036845,0.11888294573150127,15.0,0.6303030303030304,0.8576839826839828
SIK3,3,8,11.84096132196865,12.015498342275817,-0.17453702030716833,9.0,0.6303030303030304,0.8576839826839828
RBM38,3,8,12.373115013381339,12.156220897995961,0.21689411538537762,15.0,0.6303030303030304,0.8576839826839828
PPP2R1B,3,8,12.995401787663994,12.772727014599877,0.2226747730641172,15.0,0.6303030303030304,0.8576839826839828
RAB22A,3,8,11.285570500215966,11.399891313110697,-0.1143208128947304,9.0,0.6303030303030304,0.8576839826839828
TNXB,3,8,17.01908238593964,16.978838806624736,0.040243579314903855,15.0,0.6303030303030304,0.8576839826839828
