gene,n_a,n_b,log2_mean_a,log2_mean_b,log2_fc,U,p,p_bh
DHCR7,4,9,17.982549472862694,18.56512957365716,-0.5825801007944662,8.0,0.14825174825174825,0.9918131513876195
CRIP1,4,9,19.67205296511995,19.954321072760408,-0.2822681076404585,8.0,0.14825174825174825,0.9918131513876195
NUP160,4,9,15.592826512269248,15.316635269958864,0.27619124231038406,28.0,0.14825174825174825,0.9918131513876195
MAP2K3,4,9,16.469560298547727,16.21841565442911,0.25114464411861803,28.0,0.14825174825174825,0.9918131513876195
BZW2,4,9,17.668294911220034,18.093997056527613,-0.42570214530757866,8.0,0.14825174825174825,0.9918131513876195
KPNA1,4,9,15.551252809505437,15.211165846126717,0.34008696337872024,28.0,0.14825174825174825,0.9918131513876195
PRKAA1,4,9,16.050807094611777,16.327774113201418,-0.2769670185896409,8.0,0.14825174825174825,0.9918131513876195
ADSS2,4,9,17.91532980634034,18.0662629633975,-0.15093315705716037,8.0,0.14825174825174825,0.9918131513876195
RNF31,4,9,13.82530985578356,14.155941440349453,-0.3306315845658929,8.0,0.14825174825174825,0.9918131513876195
NSUN2,4,9,18.297122500787108,18.534307245208883,-0.23718474442177495,8.0,0.14825174825174825,0.9918131513876195
CARHSP1,4,9,17.709164922555118,17.904040880078426,-0.19487595752330833,8.0,0.14825174825174825,0.9918131513876195
UQCRB,4,9,16.128945063205688,16.374439171405722,-0.2454941082000346,8.0,0.14825174825174825,0.9918131513876195
CDH1,4,9,17.272836333282154,17.90713263160551,-0.6342962983233562,8.0,0.14825174825174825,0.9918131513876195
PDPR,4,9,15.878133855673948,16.220878851105958,-0.3427449954320103,8.0,0.14825174825174825,0.9918131513876195
PC,4,9,17.746491824996856,18.409155940472314,-0.662664115475458,8.0,0.14825174825174825,0.9918131513876195
C11orf98,4,9,15.318302339407122,15.00567158801014,0.3126307513969824,28.0,0.14825174825174825,0.9918131513876195
OSGEP,4,9,16.027304135501435,16.403093221894625,-0.37578908639319053,8.0,0.14825174825174825,0.9918131513876195
CCDC22,4,9,22.625243218210905,22.488604297703382,0.13663892050752224,28.0,0.14825174825174825,0.9918131513876195
YY1,4,9,17.303051539138984,17.769600535312115,-0.46654899617313106,8.0,0.14825174825174825,0.9918131513876195
SEPHS1,4,9,15.510574736048753,15.934749134591215,-0.424174398542462,8.0,0.14825174825174825,0.9918131513876195
HEATR1,4,9,14.809451131449432,14.608080429427806,0.20137070202162555,28.0,0.14825174825174825,0.9918131513876195
SSRP1,4,9,19.386234579360778,19.64285767440404,-0.2566230950432633,8.0,0.14825174825174825,0.9918131513876195
RBM22,4,9,14.869158255891044,15.16956311812573,-0.30040486223468577,8.0,0.14825174825174825,0.9918131513876195
DDB2,5,5,14.53167167920281,13.956634160531427,0.5750375186713832,20.0,0.15079365079365079,0.9918131513876195
NRBP1,4,8,14.611079963482954,15.258896969594442,-0.6478170061114881,7.0,0.15353535353535355,0.9918131513876195
PIGK,4,8,15.625018086289236,16.018061027499282,-0.39304294121004624,7.0,0.15353535353535355,0.9918131513876195
NDUFB5,4,8,15.924795161746255,15.530394647608222,0.3944005141380327,25.0,0.15353535353535355,0.9918131513876195
OVCA2,4,8,12.49416243821424,12.912113866441297,-0.4179514282270578,7.0,0.15353535353535355,0.9918131513876195
CSTF2,4,8,15.96827440207696,16.364175329384793,-0.39590092730783333,7.0,0.15353535353535355,0.9918131513876195
TBCD,4,8,16.056282364535733,15.830294562991982,0.22598780154375042,25.0,0.15353535353535355,0.9918131513876195
AGBL2,4,8,18.697310908140107,17.687071917099857,1.01023899104025,25.0,0.15353535353535355,0.9918131513876195
STING1,4,8,15.654833173373733,15.269315825710024,0.3855173476637095,25.0,0.15353535353535355,0.9918131513876195
IGKV1-17,4,8,15.285485971747596,14.775484759383222,0.510001212364374,25.0,0.15353535353535355,0.9918131513876195
AP1G2,4,8,16.407738305180246,16.671016112294204,-0.2632778071139583,7.0,0.15353535353535355,0.9918131513876195
WASHC5,4,8,15.069452213361902,15.200029837522518,-0.13057762416061536,7.0,0.15353535353535355,0.9918131513876195
VTA1,4,8,16.622293429576068,16.908929246958174,-0.28663581738210553,7.0,0.15353535353535355,0.9918131513876195
VPS39,4,8,14.345874379366599,13.876002693570566,0.4698716857960328,25.0,0.15353535353535355,0.9918131513876195
KGD4,4,8,15.337686236968977,15.533052809254864,-0.19536657228588616,7.0,0.15353535353535355,0.9918131513876195
RFC4,4,8,16.159407506657576,16.386461682815533,-0.22705417615795653,7.0,0.15353535353535355,0.9918131513876195
REPS1,4,8,15.03359060320632,15.384761721981539,-0.351171118775218,7.0,0.15353535353535355,0.9918131513876195
LARP1,4,8,14.808704023712595,14.543731940371465,0.26497208334112976,25.0,0.15353535353535355,0.9918131513876195
ARID2,4,7,11.515790015498068,11.990066063153392,-0.4742760476553247,6.0,0.16363636363636364,0.9918131513876195
IGLV3-25,4,7,16.993144863809896,16.606426362474558,0.3867185013353378,22.0,0.16363636363636364,0.9918131513876195
MRPL46,3,6,15.896907983700737,15.506051548540766,0.3908564351599715,15.0,0.16666666666666666,0.9918131513876195
SYNE3,3,6,12.790477155205691,13.405610326279037,-0.6151331710733459,3.0,0.16666666666666666,0.9918131513876195
KDELR1,3,6,15.098182749569032,14.348454096513741,0.7497286530552909,15.0,0.16666666666666666,0.9918131513876195
PLB1,3,6,14.589228397384327,13.572834167189532,1.0163942301947948,15.0,0.16666666666666666,0.9918131513876195
IRF8,3,6,13.322995474987927,12.7637411521058,0.5592543228821274,15.0,0.16666666666666666,0.9918131513876195
MED25,3,6,10.956935227776995,10.440266851571609,0.5166683762053861,15.0,0.16666666666666666,0.9918131513876195
CYFIP2,5,8,17.840626496374927,18.385391283524875,-0.5447647871499477,10.0,0.17094017094017094,0.9918131513876195
EFL1,5,8,16.334377649661683,16.568790904243652,-0.2344132545819697,10.0,0.17094017094017094,0.9918131513876195
SHMT1,5,8,15.9319981750992,16.14817251978565,-0.21617434468645058,10.0,0.17094017094017094,0.9918131513876195
EIF1AX,5,8,18.858395956872915,19.163526908599394,-0.3051309517264791,10.0,0.17094017094017094,0.9918131513876195
OGA,5,8,15.506582692652177,15.796714946385396,-0.29013225373321916,10.0,0.17094017094017094,0.9918131513876195
SH3BP1,5,8,17.698826042185036,18.136703509210257,-0.43787746702522057,10.0,0.17094017094017094,0.9918131513876195
CXorf38,5,8,13.440398727139874,13.138714846522827,0.30168388061704654,30.0,0.17094017094017094,0.9918131513876195
TNPO3,5,8,15.771285241887872,15.992491266029049,-0.22120602414117663,10.0,0.17094017094017094,0.9918131513876195
NFATC2,5,8,17.789035477200894,18.22017359008447,-0.43113811288357695,10.0,0.17094017094017094,0.9918131513876195
HRG,5,8,18.424936630801266,18.03143092062261,0.39350571017865477,30.0,0.17094017094017094,0.9918131513876195
UBQLN2,5,8,16.250036972988863,16.43179988072013,-0.1817629077312688,10.0,0.17094017094017094,0.9918131513876195
ENO2,5,8,18.859919843192305,19.24126052277301,-0.38134067958070617,10.0,0.17094017094017094,0.9918131513876195
MAGED2,5,8,15.334114287386416,15.843419784760158,-0.5093054973737416,10.0,0.17094017094017094,0.9918131513876195
MOB1A,5,8,19.252889545103137,19.4263485052343,-0.17345896013116402,10.0,0.17094017094017094,0.9918131513876195
CAMK2D,5,8,17.831442137312145,17.616102136616725,0.21534000069542003,30.0,0.17094017094017094,0.9918131513876195
RPS6KA1,4,6,15.554221589396768,15.170424361302885,0.38379722809388284,19.0,0.17142857142857143,0.9918131513876195
RNMT,3,7,15.40972778489492,14.923442367224272,0.4862854176706488,17.0,0.18333333333333335,0.9918131513876195
OARD1,3,7,14.103570241325615,13.344635106783656,0.758935134541959,17.0,0.18333333333333335,0.9918131513876195
PTPRA,3,7,13.931583850650272,13.604901878132655,0.3266819725176173,17.0,0.18333333333333335,0.9918131513876195
NAXD,3,7,14.21827187898881,13.525193174896188,0.6930787040926223,17.0,0.18333333333333335,0.9918131513876195
ACP7,3,7,18.804387798493565,17.786218356881708,1.0181694416118567,17.0,0.18333333333333335,0.9918131513876195
COG3,3,7,16.12197741994995,15.745784817448083,0.3761926025018667,17.0,0.18333333333333335,0.9918131513876195
PQBP1,3,7,13.907879479684047,14.56498510345806,-0.6571056237740134,4.0,0.18333333333333335,0.9918131513876195
PPIG,3,7,14.265154628190237,14.63386214305026,-0.3687075148600236,4.0,0.18333333333333335,0.9918131513876195
ESRP1,3,7,16.973732397900857,17.46523067525019,-0.4914982773493328,4.0,0.18333333333333335,0.9918131513876195
NCBP2,3,7,14.721417244055639,15.074247194375564,-0.3528299503199257,4.0,0.18333333333333335,0.9918131513876195
XPO7,5,9,16.147561427146833,16.32261150020662,-0.17505007305978637,12.0,0.18981018981018982,0.9918131513876195
SMARCA4,5,9,17.37505674432503,17.500862576455265,-0.12580583213023644,12.0,0.18981018981018982,0.9918131513876195
SHMT2,5,9,19.18358087007005,19.32777615603125,-0.14419528596119946,12.0,0.18981018981018982,0.9918131513876195
SOD3,5,9,18.459813289784826,18.94919176381933,-0.48937847403450263,12.0,0.18981018981018982,0.9918131513876195
YTHDC1,5,9,17.17503438673234,17.512408369129307,-0.3373739823969686,12.0,0.18981018981018982,0.9918131513876195
DDX1,5,9,19.398950701660006,19.54971116070066,-0.15076045904065438,12.0,0.18981018981018982,0.9918131513876195
CPSF7,5,9,18.906165994024445,19.11978507655436,-0.21361908252991668,12.0,0.18981018981018982,0.9918131513876195
VPS35,5,9,18.9475626327397,19.04866612035362,-0.10110348761391919,12.0,0.18981018981018982,0.9918131513876195
DARS2,5,9,16.680526417229828,16.494496690292138,0.18602972693769004,33.0,0.18981018981018982,0.9918131513876195
SUGT1,5,9,18.418494567377397,18.754206826590316,-0.3357122592129187,12.0,0.18981018981018982,0.9918131513876195
VPS29,5,9,17.92800458691905,18.1291409530145,-0.20113636609544727,12.0,0.18981018981018982,0.9918131513876195
SRP14,5,9,19.660222451778974,19.888038002492586,-0.22781555071361126,12.0,0.18981018981018982,0.9918131513876195
SRSF5,5,9,20.904926456889683,21.189006425109124,-0.2840799682194408,12.0,0.18981018981018982,0.9918131513876195
UGP2,5,9,18.637748777362948,18.786904618234896,-0.14915584087194844,12.0,0.18981018981018982,0.9918131513876195
U2AF1,5,9,18.98516822210891,19.177995804008084,-0.1928275818991736,12.0,0.18981018981018982,0.9918131513876195
TUBB6,5,9,19.83862127492578,20.11641534904477,-0.27779407411899015,12.0,0.18981018981018982,0.9918131513876195
CTBP1,5,9,19.166062071443072,19.34039831887828,-0.17433624743520681,12.0,0.18981018981018982,0.9918131513876195
TUBA4A,5,9,23.566143383587256,23.84808465284116,-0.2819412692539025,12.0,0.18981018981018982,0.9918131513876195
CTNND1,5,9,18.50839732422184,18.9037920067415,-0.3953946825196617,12.0,0.18981018981018982,0.9918131513876195
TPD52L2,5,9,17.334056293643282,17.740335561516424,-0.40627926787314195,12.0,0.18981018981018982,0.9918131513876195
TFG,5,9,17.79886805515593,18.061199424625674,-0.2623313694697451,12.0,0.18981018981018982,0.9918131513876195
TPD52,5,9,16.494824390517525,17.0337940573062,-0.5389696667886739,12.0,0.18981018981018982,0.9918131513876195
TMSB10,5,9,18.926517265775818,19.23336666085836,-0.3068493950825406,12.0,0.18981018981018982,0.9918131513876195
DARS1,5,9,18.832720214531268,18.99802133975864,-0.16530112522737284,12.0,0.18981018981018982,0.9918131513876195
GSTO1,5,9,19.69808457048315,19.874067131589875,-0.17598256110672494,12.0,0.18981018981018982,0.9918131513876195
PYCARD,5,9,18.66675372099389,18.998123455932554,-0.33136973493866506,12.0,0.18981018981018982,0.9918131513876195
SEC31A,5,9,18.204405226121892,18.49988989439235,-0.2954846682704577,12.0,0.18981018981018982,0.9918131513876195
ESYT1,5,9,18.886939515129704,19.054350959323255,-0.1674114441935508,12.0,0.18981018981018982,0.9918131513876195
NDUFB10,5,9,17.414356343838943,17.588931325244097,-0.17457498140515426,12.0,0.18981018981018982,0.9918131513876195
EWSR1,5,9,18.22036237928936,18.436919041133546,-0.2165566618441872,12.0,0.18981018981018982,0.9918131513876195
MPST,5,9,18.052684464758602,18.315480243098765,-0.26279577834016266,12.0,0.18981018981018982,0.9918131513876195
MOGS,5,9,19.252382246506734,19.47040828694126,-0.2180260404345269,12.0,0.18981018981018982,0.9918131513876195
FABP5,5,9,22.70077852037116,21.80155574877807,0.899222771593088,33.0,0.18981018981018982,0.9918131513876195
FBL,5,9,19.97777673612843,20.166930451642614,-0.18915371551418403,12.0,0.18981018981018982,0.9918131513876195
LRPPRC,5,9,19.020667003189402,19.17164176228253,-0.15097475909312763,12.0,0.18981018981018982,0.9918131513876195
LGALS1,5,9,20.463559990103185,21.011345502119777,-0.547785512016592,12.0,0.18981018981018982,0.9918131513876195
LARS1,5,9,20.98365982479488,21.16223075606818,-0.17857093127329904,12.0,0.18981018981018982,0.9918131513876195
KRT75,5,9,25.98456821106543,24.69620621319264,1.2883619978727907,33.0,0.18981018981018982,0.9918131513876195
KRT2,5,9,30.53848915679489,29.6613763858295,0.8771127709653896,33.0,0.18981018981018982,0.9918131513876195
KIAA1217,5,9,15.39281178709248,15.686150831251098,-0.29333904415861767,12.0,0.18981018981018982,0.9918131513876195
G6PD,5,9,19.57307458084285,19.722938842972326,-0.14986426212947634,12.0,0.18981018981018982,0.9918131513876195
GFPT1,5,9,19.602749747726456,19.934074242810503,-0.33132449508404704,12.0,0.18981018981018982,0.9918131513876195
GFUS,5,9,17.506374268965594,17.75223879513756,-0.2458645261719674,12.0,0.18981018981018982,0.9918131513876195
IGLC3,5,9,22.127531745415652,21.64359270509009,0.4839390403255628,33.0,0.18981018981018982,0.9918131513876195
IGHA1,5,9,24.276439631072684,23.692414650294193,0.5840249807784907,33.0,0.18981018981018982,0.9918131513876195
HSD17B10,5,9,20.68613274579709,20.896381212795763,-0.2102484669986744,12.0,0.18981018981018982,0.9918131513876195
ERP44,5,9,18.43235156443735,18.834299137831582,-0.4019475733942315,12.0,0.18981018981018982,0.9918131513876195
DDX39A,5,9,19.289516364124943,19.033983149754825,0.2555332143701179,33.0,0.18981018981018982,0.9918131513876195
EML4,5,9,18.809133023136006,18.966263415577885,-0.15713039244187854,12.0,0.18981018981018982,0.9918131513876195
EIF5A,5,9,19.780676542165534,20.058978200174924,-0.27830165800939,12.0,0.18981018981018982,0.9918131513876195
SEC23B,5,9,18.720022377037232,19.114037237807555,-0.3940148607703229,12.0,0.18981018981018982,0.9918131513876195
SCRIB,5,9,16.755162471345336,17.181411708887776,-0.4262492375424394,12.0,0.18981018981018982,0.9918131513876195
RPS3A,5,9,20.207251184771987,20.470359385017005,-0.2631082002450178,12.0,0.18981018981018982,0.9918131513876195
RPRD1B,5,9,20.50879665393253,20.74963159397989,-0.24083494004735684,12.0,0.18981018981018982,0.9918131513876195
RPL6,5,9,21.474416611361498,21.623108151251266,-0.1486915398897679,12.0,0.18981018981018982,0.9918131513876195
RDH11,5,9,16.406835118294122,16.653057828264252,-0.24622270997013018,12.0,0.18981018981018982,0.9918131513876195
DNPEP,5,9,18.39299340424302,18.175370099969204,0.2176233042738147,33.0,0.18981018981018982,0.9918131513876195
RBM12,5,9,17.349101554057953,17.549832327615366,-0.20073077355741376,12.0,0.18981018981018982,0.9918131513876195
RARS1,5,9,19.70018106108897,19.856133564633502,-0.15595250354453327,12.0,0.18981018981018982,0.9918131513876195
RALY,5,9,19.95781344392793,20.18232000726859,-0.2245065633406611,12.0,0.18981018981018982,0.9918131513876195
EEF1A2,5,9,24.86990716089742,25.072986744694912,-0.2030795837974928,12.0,0.18981018981018982,0.9918131513876195
EEF1E1,5,9,18.62381346505787,18.77261709772661,-0.14880363266873786,12.0,0.18981018981018982,0.9918131513876195
RAB11B,5,9,19.216163195422396,19.47957806146475,-0.2634148660423534,12.0,0.18981018981018982,0.9918131513876195
PTX3,5,9,18.485724245091866,19.489398578408252,-1.0036743333163862,12.0,0.18981018981018982,0.9918131513876195
EIF2S1,5,9,19.871903063925117,20.05914053600549,-0.18723747208037267,12.0,0.18981018981018982,0.9918131513876195
PRDX6,5,9,21.26877250436616,21.536096884837047,-0.26732438047088536,12.0,0.18981018981018982,0.9918131513876195
EIF3A,5,9,21.035899621753952,21.24020974987976,-0.20431012812580818,12.0,0.18981018981018982,0.9918131513876195
PDIA6,5,9,21.94123665309948,22.469542671541333,-0.5283060184418531,12.0,0.18981018981018982,0.9918131513876195
PABPC4,5,9,19.132341146036016,19.400090162221975,-0.2677490161859595,12.0,0.18981018981018982,0.9918131513876195
NHERF1,5,9,20.238377065903812,20.479091901990138,-0.24071483608632605,12.0,0.18981018981018982,0.9918131513876195
CPB1,5,9,16.712105918238244,15.791093579585663,0.9210123386525808,33.0,0.18981018981018982,0.9918131513876195
ZYX,5,9,18.767934561235258,19.09921620855641,-0.33128164732115195,12.0,0.18981018981018982,0.9918131513876195
CHCHD2,5,9,15.943342332343684,16.122200941801417,-0.17885860945773224,12.0,0.18981018981018982,0.9918131513876195
CAVIN1,5,9,20.019397073757307,19.311716838214064,0.7076802355432434,33.0,0.18981018981018982,0.9918131513876195
APOB,5,9,19.49898785425862,19.108639395155834,0.3903484591027855,33.0,0.18981018981018982,0.9918131513876195
ALOX5,5,9,17.848001917174507,17.591231265976667,0.25677065119784004,33.0,0.18981018981018982,0.9918131513876195
ALAD,5,9,19.09198994687594,18.602330999213034,0.48965894766290674,33.0,0.18981018981018982,0.9918131513876195
ARF4,5,9,20.451596747285823,20.72590827760389,-0.2743115303180659,12.0,0.18981018981018982,0.9918131513876195
CCT5,5,9,20.258304245457143,20.470450093883933,-0.21214584842678974,12.0,0.18981018981018982,0.9918131513876195
ACTN4,5,9,23.78182265484339,24.10521142872517,-0.32338877388178133,12.0,0.18981018981018982,0.9918131513876195
ACTN2,5,9,18.740020619076354,19.21879657487545,-0.4787759557990974,12.0,0.18981018981018982,0.9918131513876195
BSG,5,9,18.438483415891056,18.82866201251486,-0.39017859662380516,12.0,0.18981018981018982,0.9918131513876195
ACSF2,4,5,14.52484384127672,14.118227737656587,0.40661610362013256,16.0,0.19047619047619047,0.9918131513876195
PRKAG1,4,5,13.118167778751861,12.879045408916838,0.2391223698350231,16.0,0.19047619047619047,0.9918131513876195
WDR7,3,8,12.902000444508987,13.187670018638352,-0.2856695741293649,5.0,0.19393939393939394,0.9918131513876195
LYSMD2,3,8,15.302814347174397,14.798160371669297,0.5046539755051,19.0,0.19393939393939394,0.9918131513876195
MIDEAS,3,8,13.586086073017972,13.110213668046,0.47587240497197136,19.0,0.19393939393939394,0.9918131513876195
CUX1,3,8,13.83098065322244,14.234406037107659,-0.4034253838852191,5.0,0.19393939393939394,0.9918131513876195
PIK3R4,3,8,15.032524884176704,14.769683496532993,0.2628413876437108,19.0,0.19393939393939394,0.9918131513876195
AFG2A,3,8,14.092633188297972,13.862278380168622,0.23035480812935027,19.0,0.19393939393939394,0.9918131513876195
DCAKD,3,8,14.774988328631379,15.004685903565353,-0.22969757493397402,5.0,0.19393939393939394,0.9918131513876195
CMBL,3,8,16.45459469750759,17.03003764092619,-0.5754429434185973,5.0,0.19393939393939394,0.9918131513876195
TARBP1,3,8,15.157325611399196,15.665716243565798,-0.5083906321666021,5.0,0.19393939393939394,0.9918131513876195
CR2,3,8,16.64582995020204,17.603645402479707,-0.9578154522776678,5.0,0.19393939393939394,0.9918131513876195
CDC42BPB,3,8,15.267251543122319,15.05298177369455,0.21426976942776932,19.0,0.19393939393939394,0.9918131513876195
OGT,3,8,13.653128091105065,13.911978322186807,-0.2588502310817411,5.0,0.19393939393939394,0.9918131513876195
DDX41,3,8,15.357846545901024,15.745202549864715,-0.3873560039636903,5.0,0.19393939393939394,0.9918131513876195
APOBEC3C,3,8,15.836515312453935,15.569001064773538,0.26751424768039733,19.0,0.19393939393939394,0.9918131513876195
ACAP1,4,9,17.666566568976375,17.887047009483368,-0.2204804405069929,9.0,0.1986013986013986,0.9918131513876195
CBFB,4,9,17.45952245849084,17.7009349901911,-0.24141253170025934,9.0,0.1986013986013986,0.9918131513876195
CYB5B,4,9,16.432385521020436,16.969825473639112,-0.5374399526186764,9.0,0.1986013986013986,0.9918131513876195
CUL4A,4,9,17.212263230737467,17.430235595972086,-0.21797236523461905,9.0,0.1986013986013986,0.9918131513876195
SRPRA,4,9,16.98053726877684,17.24184885742703,-0.2613115886501909,9.0,0.1986013986013986,0.9918131513876195
PFN2,4,9,17.227600190566474,17.53980537682792,-0.31220518626144766,9.0,0.1986013986013986,0.9918131513876195
PRMT1,4,9,18.40019455567382,18.539339056269725,-0.13914450059590422,9.0,0.1986013986013986,0.9918131513876195
PIP4K2C,4,9,16.312305092094043,16.563994400233284,-0.25168930813924106,9.0,0.1986013986013986,0.9918131513876195
SH3GLB1,4,9,17.3253637143155,17.516135684962972,-0.19077197064747153,9.0,0.1986013986013986,0.9918131513876195
PTK7,4,9,16.91187981376636,17.30093801704604,-0.3890582032796779,9.0,0.1986013986013986,0.9918131513876195
HGS,4,9,16.931288009203417,17.160766710413647,-0.22947870121022973,9.0,0.1986013986013986,0.9918131513876195
PRRC1,4,9,16.43276455389673,16.72912632114399,-0.2963617672472587,9.0,0.1986013986013986,0.9918131513876195
HSPA13,4,9,14.578239319675278,15.275886734793911,-0.6976474151186327,9.0,0.1986013986013986,0.9918131513876195
PHGDH,4,9,17.692501712642304,18.35381007503234,-0.6613083623900344,9.0,0.1986013986013986,0.9918131513876195
AP2B1,4,9,17.176476604038477,17.280707146640776,-0.10423054260229847,9.0,0.1986013986013986,0.9918131513876195
MCM4,4,9,18.55159919042039,18.76427288078326,-0.21267369036286965,9.0,0.1986013986013986,0.9918131513876195
LSS,4,9,15.939168249620339,16.32494933090042,-0.38578108128008104,9.0,0.1986013986013986,0.9918131513876195
G3BP1,4,9,19.209664547230645,19.450178022354837,-0.2405134751241924,9.0,0.1986013986013986,0.9918131513876195
ANXA3,4,9,17.384285587082292,17.919529525847363,-0.5352439387650705,9.0,0.1986013986013986,0.9918131513876195
LETM1,4,9,16.257203657820693,16.420916376782866,-0.16371271896217365,9.0,0.1986013986013986,0.9918131513876195
DDT,4,9,19.66801781885362,19.85918832524069,-0.19117050638707056,9.0,0.1986013986013986,0.9918131513876195
LAS1L,4,9,14.688343995233767,14.929543819148973,-0.24119982391520622,9.0,0.1986013986013986,0.9918131513876195
DPP9,4,9,13.820736918228791,14.132080409872147,-0.3113434916433562,9.0,0.1986013986013986,0.9918131513876195
TAX1BP3,4,9,16.363291044836256,16.817476637904495,-0.4541855930682388,9.0,0.1986013986013986,0.9918131513876195
COMT,4,9,17.924757629457286,18.256704644115,-0.3319470146577146,9.0,0.1986013986013986,0.9918131513876195
MMRN2,4,4,11.0143521246156,11.676772897602422,-0.6624207729868221,3.0,0.2,0.9918131513876195
RUNX1,3,3,13.673063796688746,14.017613102995556,-0.3445493063068099,1.0,0.2,0.9918131513876195
TRMT10C,4,4,14.490237628727415,14.836546506026533,-0.3463088772991174,3.0,0.2,0.9918131513876195
NDUFB1,3,9,14.939038854614418,15.423861447611419,-0.48482259299700026,6.0,0.20909090909090908,0.9918131513876195
CHERP,3,9,15.467798083724768,15.635074073782464,-0.16727599005769633,6.0,0.20909090909090908,0.9918131513876195
ETV6,3,9,15.584869549049591,15.756330157215324,-0.1714606081657326,6.0,0.20909090909090908,0.9918131513876195
ARFGAP1,3,9,17.538007213103317,17.74380049162435,-0.2057932785210319,6.0,0.20909090909090908,0.9918131513876195
PADI2,3,9,17.806083417061117,18.365701522885324,-0.5596181058242067,6.0,0.20909090909090908,0.9918131513876195
SYNM,3,9,19.39360913772604,20.08598717472151,-0.6923780369954713,6.0,0.20909090909090908,0.9918131513876195
LPCAT1,3,9,15.266254101667348,15.597482824298377,-0.3312287226310282,6.0,0.20909090909090908,0.9918131513876195
PYCR2,3,9,15.784240020643125,16.16445075248328,-0.38021073184015464,6.0,0.20909090909090908,0.9918131513876195
HECTD3,4,8,14.86916323638604,14.78282394304592,0.0863392933401208,24.0,0.21414141414141416,0.9918131513876195
RELB,4,8,12.759831607970856,12.282470043780858,0.477361564189998,24.0,0.21414141414141416,0.9918131513876195
OPRPN,4,8,17.7339149204594,16.42853573181693,1.3053791886424726,24.0,0.21414141414141416,0.9918131513876195
RRS1,4,8,17.512035749852846,17.812406484413955,-0.30037073456110974,8.0,0.21414141414141416,0.9918131513876195
ITGAX,4,8,18.08451685939195,17.717827583693932,0.36668927569801824,24.0,0.21414141414141416,0.9918131513876195
ARHGEF7,4,8,15.455292595090484,15.690013121224327,-0.23472052613384342,8.0,0.21414141414141416,0.9918131513876195
FRYL,4,8,13.352701441593705,13.426617019883949,-0.07391557829024364,8.0,0.21414141414141416,0.9918131513876195
IRF3,4,8,16.226820655788348,16.580701484140015,-0.35388082835166657,8.0,0.21414141414141416,0.9918131513876195
ARHGAP9,4,8,13.561132134780424,14.024932367862554,-0.4638002330821305,8.0,0.21414141414141416,0.9918131513876195
SHOC2,4,8,12.811643483786634,12.355299973353018,0.45634351043361576,24.0,0.21414141414141416,0.9918131513876195
HDHD3,4,8,17.844995152129346,18.09198867873579,-0.24699352660644536,8.0,0.21414141414141416,0.9918131513876195
BRK1,4,8,17.712265681239835,18.16993100081866,-0.45766531957882606,8.0,0.21414141414141416,0.9918131513876195
PTGES3,4,8,14.35814207089081,14.692630975139137,-0.33448890424832634,8.0,0.21414141414141416,0.9918131513876195
NFKB2,4,8,17.3409155969426,17.17724157327263,0.16367402366996942,24.0,0.21414141414141416,0.9918131513876195
NBAS,4,8,13.337739635877474,13.685623605578048,-0.34788396970057356,8.0,0.21414141414141416,0.9918131513876195
BIRC6,4,8,13.158396261375302,13.011323578098644,0.147072683276658,24.0,0.21414141414141416,0.9918131513876195
RAB11FIP1,4,8,15.392030727819302,15.16395377163396,0.22807695618534218,24.0,0.21414141414141416,0.9918131513876195
ARHGAP17,4,8,16.17775374963923,16.32977484269172,-0.15202109305248968,8.0,0.21414141414141416,0.9918131513876195
TMED1,4,8,17.24196404620866,17.5648187312531,-0.32285468504444026,8.0,0.21414141414141416,0.9918131513876195
VPS4A,4,8,18.143446860806094,18.377102875704484,-0.23365601489838994,8.0,0.21414141414141416,0.9918131513876195
USP24,4,8,16.434732342298904,17.02049054690665,-0.5857582046077461,8.0,0.21414141414141416,0.9918131513876195
PARP10,4,8,20.78309863994919,21.08927101648166,-0.3061723765324693,8.0,0.21414141414141416,0.9918131513876195
ISYNA1,4,8,16.627663635001163,16.991088392701464,-0.3634247577003009,8.0,0.21414141414141416,0.9918131513876195
RELA,5,8,16.842863722812066,17.034414037930176,-0.1915503151181106,11.0,0.2222222222222222,0.9918131513876195
UBA6,5,8,18.19966542888239,18.44337655444712,-0.2437111255647295,11.0,0.2222222222222222,0.9918131513876195
APOL3,5,8,15.601004528448167,15.833201859550837,-0.23219733110266993,11.0,0.2222222222222222,0.9918131513876195
C1QB,5,8,20.49544058935813,19.780095299365744,0.7153452899923849,29.0,0.2222222222222222,0.9918131513876195
AOC3,5,8,18.587593002509134,17.86387071941004,0.723722283099093,29.0,0.2222222222222222,0.9918131513876195
RAB3GAP2,5,8,16.058664280912563,16.21373347748621,-0.15506919657364548,11.0,0.2222222222222222,0.9918131513876195
CP,5,8,18.107996967225425,17.831259970816145,0.27673699640928007,29.0,0.2222222222222222,0.9918131513876195
ATG3,5,8,16.540509585173993,16.778556860180608,-0.2380472750066147,11.0,0.2222222222222222,0.9918131513876195
TRAPPC3,5,8,17.267340481518737,17.60498631208219,-0.3376458305634529,11.0,0.2222222222222222,0.9918131513876195
MARCKSL1,5,8,18.650860840397147,19.197987198623817,-0.5471263582266701,11.0,0.2222222222222222,0.9918131513876195
SERPIND1,5,8,18.142371218391908,17.57544450154167,0.5669267168502365,29.0,0.2222222222222222,0.9918131513876195
