A,B,R,z,p
AT2,gdT,0.7467120289802551,454.9956970214844,0.0
B_memory,B_memory,0.7926154732704163,482.96612548828125,0.0
B_memory,B_naive,0.7810386419296265,475.9119873046875,0.0
B_memory,B_plasma_IgA,0.6219025254249573,378.9452209472656,0.0
B_memory,B_plasma_IgG,0.5558651089668274,338.7065124511719,0.0
B_memory,B_plasmablast,0.7519055604934692,458.1602783203125,0.0
B_memory,Basal,0.3119742274284363,190.095947265625,0.0
B_memory,CD4_EM_Effector,0.77985680103302,475.1918640136719,0.0
B_memory,CD4_TRM,0.7812585234642029,476.0459899902344,0.0
B_memory,CD4_naive_CM,0.7182641625404358,437.6614990234375,0.0
B_memory,CD8_EM,0.7790974974632263,474.72918701171875,0.0
B_memory,CD8_EM_EMRA,0.7839536070823669,477.68817138671875,0.0
B_memory,CD8_TRM_EM,0.7713221907615662,469.991455078125,0.0
B_memory,CD8_TRM,0.7495775818824768,456.74176025390625,0.0
B_memory,Chondrocyte,0.6637840867042542,404.46502685546875,0.0
B_memory,Ciliated,0.4452154338359833,271.2840881347656,0.0
B_memory,DC_1,0.7810667157173157,475.9291076660156,0.0
B_memory,DC_2,0.770375669002533,469.4147033691406,0.0
B_memory,DC_activated,0.7647187113761902,465.9677429199219,0.0
B_memory,DC_plasmacytoid,0.7683512568473816,468.18115234375,0.0
B_memory,Deuterosomal,-0.010654602199792862,-6.492192268371582,8.459619606562321e-11
B_memory,Dividing_AT2,0.7603397369384766,463.29949951171875,0.0
B_memory,Dividing_Basal,0.6344735026359558,386.6051330566406,0.0
B_memory,Endothelia_Lymphatic,0.6122497916221619,373.0635070800781,0.0
B_memory,Endothelia_vascular_Cap_a,0.7289231419563293,444.1563415527344,0.0
B_memory,Endothelia_vascular_Cap_g,0.7142521142959595,435.2168273925781,0.0
B_memory,Endothelia_vascular_arterial_pulmonary,0.6273013949394226,382.2349548339844,0.0
B_memory,Endothelia_vascular_arterial_systemic,0.3878597021102905,236.3354034423828,0.0
B_memory,Endothelia_vascular_venous_pulmonary,0.6440107822418213,392.41650390625,0.0
B_memory,Endothelia_vascular_venous_systemic,0.49745723605155945,303.11669921875,0.0
B_memory,Erythrocyte,0.7443238496780396,453.5404968261719,0.0
B_memory,Fibro_adventitial,0.5692374110221863,346.85467529296875,0.0
B_memory,Fibro_alveolar,0.7269091606140137,442.9291687011719,0.0
B_memory,Fibro_immune_recruiting,0.7230384349822998,440.5705871582031,0.0
B_memory,Fibro_myofibroblast,0.5183276534080505,315.833740234375,0.0
B_memory,Fibro_peribronchial,0.49244633316993713,300.06341552734375,0.0
B_memory,Fibro_perichondrial,0.46820300817489624,285.2911682128906,0.0
B_memory,ILC,0.7812055945396423,476.01373291015625,0.0
B_memory,Ionocyte_n_Brush,0.4062301516532898,247.52911376953125,0.0
B_memory,MAIT,0.7819522619247437,476.46868896484375,0.0
B_memory,Macro_CHIT1,0.752493679523468,458.5186462402344,0.0
B_memory,Macro_interstitial,0.7767316699028015,473.2876281738281,0.0
B_memory,Macro_AW_CX3CR1,0.780650794506073,475.6756591796875,0.0
B_memory,Macro_alveolar_metallothioneins,0.765522837638855,466.45770263671875,0.0
B_memory,Macro_alv,0.7420939207077026,452.1817321777344,0.0
B_memory,Macro_dividing,0.7529904842376709,458.82135009765625,0.0
B_memory,Macro_int,0.768873929977417,468.4996337890625,0.0
B_memory,Macro_CCL,0.7748962640762329,472.16925048828125,0.0
B_memory,Mast_cell,0.747779130935669,455.6459045410156,0.0
B_memory,Megakaryocyte,0.7073160409927368,430.9904479980469,0.0
B_memory,Mesothelia,0.7274212837219238,443.2412109375,0.0
B_memory,Macrophage_intermediate,0.7899178862571716,481.3224182128906,0.0
B_memory,Monocyte_CD14,0.7844017148017883,477.9612121582031,0.0
B_memory,Monocyte_CD16,0.798494279384613,486.54827880859375,0.0
B_memory,Muscle_airway,0.06061268597841263,36.93326187133789,1.3522986074536974e-298
B_memory,Muscle_pericyte_airway,0.5495316386222839,334.8473205566406,0.0
B_memory,Muscle_pericyte_parenchyma,0.7549601197242737,460.0215148925781,0.0
B_memory,Muscle_perivascular_immune_recruiting,0.7145015597343445,435.3688049316406,0.0
B_memory,Muscle_smooth_pulmonary,0.049393173307180405,30.096851348876953,5.327542667781277e-199
B_memory,Muscle_smooth_syst_arterial,0.0337781123816967,20.58209228515625,3.971634645929752e-94
B_memory,Myoepithelial,0.6560744643211365,399.7673034667969,0.0
B_memory,NAF_endoneurial,0.08644139766693115,52.67152786254883,0.0
B_memory,NAF_perineurial,0.05473434180021286,33.35139846801758,6.952384773094899e-244
B_memory,NK_CD16hi,0.7786896824836731,474.480712890625,0.0
B_memory,NKT,0.7934677004814148,483.48541259765625,0.0
B_memory,NK_CD11d,0.7693896293640137,468.8138732910156,0.0
B_memory,NK_CD56bright,0.7512701749801636,457.7731018066406,0.0
B_memory,Neuroendocrine,0.6994013786315918,426.16778564453125,0.0
B_memory,SMG_Basal,0.5085219144821167,309.8587646484375,0.0
B_memory,SMG_Duct,0.6588859558105469,401.4804382324219,0.0
B_memory,SMG_Mucous,0.702370822429657,427.9771728515625,0.0
B_memory,SMG_Serous,0.661310076713562,402.95751953125,0.0
B_memory,Schwann_Myelinating,0.5249952673912048,319.8965148925781,0.0
B_memory,Schwann_nonmyelinating,-0.17129658162593842,-104.37652587890625,0.0
B_memory,Secretory_Club,0.2850419282913208,173.6852264404297,0.0
B_memory,Secretory_Goblet,0.4888016879558563,297.8426208496094,0.0
B_memory,Suprabasal,0.33516669273376465,204.2278594970703,0.0
B_memory,T_reg,0.7736687064170837,471.4212646484375,0.0
B_memory,gdT,0.7851679921150208,478.4281311035156,0.0
B_naive,B_naive,0.7903699278831482,481.59783935546875,0.0
B_naive,B_plasma_IgA,0.6459367275238037,393.5900573730469,0.0
B_naive,B_plasma_IgG,0.5615126490592957,342.1477355957031,0.0
B_naive,B_plasmablast,0.7326349020004272,446.41802978515625,0.0
B_naive,Basal,0.3315522372722626,202.02545166015625,0.0
B_naive,CD4_EM_Effector,0.7798434495925903,475.1837158203125,0.0
B_naive,CD4_TRM,0.7827149033546448,476.93341064453125,0.0
B_naive,CD4_naive_CM,0.6660038828849792,405.817626953125,0.0
B_naive,CD8_EM,0.7847204804420471,478.15545654296875,0.0
B_naive,CD8_EM_EMRA,0.7850697040557861,478.3682556152344,0.0
B_naive,CD8_TRM_EM,0.783231258392334,477.2480163574219,0.0
B_naive,CD8_TRM,0.7670215964317322,467.3709716796875,0.0
B_naive,Chondrocyte,0.6173956990242004,376.1990661621094,0.0
B_naive,Ciliated,0.46943238377571106,286.040283203125,0.0
B_naive,DC_1,0.7882856130599976,480.32781982421875,0.0
B_naive,DC_2,0.7815551161766052,476.2267150878906,0.0
B_naive,DC_activated,0.7740206122398376,471.63568115234375,0.0
B_naive,DC_plasmacytoid,0.77884840965271,474.5774230957031,0.0
B_naive,Deuterosomal,0.0693715438246727,42.27031707763672,0.0
B_naive,Dividing_AT2,0.7468422651290894,455.0750427246094,0.0
B_naive,Dividing_Basal,0.6336644291877747,386.1121520996094,0.0
B_naive,Endothelia_Lymphatic,0.5484761595726013,334.2041931152344,0.0
B_naive,Endothelia_vascular_Cap_a,0.7417930364608765,451.9983825683594,0.0
B_naive,Endothelia_vascular_Cap_g,0.7339429259300232,447.2150573730469,0.0
B_naive,Endothelia_vascular_arterial_pulmonary,0.6035924553871155,367.788330078125,0.0
B_naive,Endothelia_vascular_arterial_systemic,0.33450785279273987,203.82640075683594,0.0
B_naive,Endothelia_vascular_venous_pulmonary,0.5967642068862915,363.6276550292969,0.0
B_naive,Endothelia_vascular_venous_systemic,0.42448708415031433,258.6536560058594,0.0
B_naive,Erythrocyte,0.7417961955070496,452.00030517578125,0.0
B_naive,Fibro_adventitial,0.49687907099723816,302.764404296875,0.0
B_naive,Fibro_alveolar,0.7249205708503723,441.7174377441406,0.0
B_naive,Fibro_immune_recruiting,0.7093508243560791,432.23028564453125,0.0
B_naive,Fibro_myofibroblast,0.4321539103984833,263.3252868652344,0.0
B_naive,Fibro_peribronchial,0.41935834288597107,255.52854919433594,0.0
B_naive,Fibro_perichondrial,0.4501214325428009,274.27349853515625,0.0
B_naive,ILC,0.7804113626480103,475.52978515625,0.0
B_naive,Ionocyte_n_Brush,0.42600294947624207,259.5773010253906,0.0
B_naive,MAIT,0.7871384620666504,479.6288146972656,0.0
B_naive,Macro_CHIT1,0.755500853061676,460.35101318359375,0.0
B_naive,Macro_interstitial,0.7826056480407715,476.8668212890625,0.0
B_naive,Macro_AW_CX3CR1,0.7833079695701599,477.2947692871094,0.0
B_naive,Macro_alveolar_metallothioneins,0.7418046593666077,452.0054626464844,0.0
B_naive,Macro_alv,0.7515691518783569,457.9552917480469,0.0
B_naive,Macro_dividing,0.7625402808189392,464.6403503417969,0.0
B_naive,Macro_int,0.7668744325637817,467.2812805175781,0.0
B_naive,Macro_CCL,0.7822192907333374,476.63140869140625,0.0
B_naive,Mast_cell,0.712376594543457,434.0740051269531,0.0
B_naive,Megakaryocyte,0.7234158515930176,440.8005676269531,0.0
B_naive,Mesothelia,0.7119901776313782,433.8385314941406,0.0
B_naive,Macrophage_intermediate,0.7854917645454407,478.62542724609375,0.0
B_naive,Monocyte_CD14,0.7753201127052307,472.4275207519531,0.0
B_naive,Monocyte_CD16,0.7915402054786682,482.3109436035156,0.0
B_naive,Muscle_airway,-0.005158848594874144,-3.1434526443481445,0.0016696742940758458
B_naive,Muscle_pericyte_airway,0.48601290583610535,296.143310546875,0.0
B_naive,Muscle_pericyte_parenchyma,0.7588005661964417,462.36163330078125,0.0
B_naive,Muscle_perivascular_immune_recruiting,0.6925849318504333,422.0143127441406,0.0
B_naive,Muscle_smooth_pulmonary,-0.020711012184619904,-12.61988639831543,1.640577718231673e-36
B_naive,Muscle_smooth_syst_arterial,-0.0331762358546257,-20.215349197387695,7.173589226030738e-91
B_naive,Myoepithelial,0.6778745055198669,413.0507507324219,0.0
B_naive,NAF_endoneurial,0.0597328282892704,36.39713668823242,4.724976164046567e-290
B_naive,NAF_perineurial,-0.00871230661869049,-5.308689117431641,1.1041647963103404e-07
B_naive,NK_CD16hi,0.7916796803474426,482.39593505859375,0.0
B_naive,NKT,0.791854977607727,482.50274658203125,0.0
B_naive,NK_CD11d,0.7878260612487793,480.04779052734375,0.0
B_naive,NK_CD56bright,0.7735820412635803,471.3684387207031,0.0
B_naive,Neuroendocrine,0.7076224088668823,431.1771240234375,0.0
B_naive,SMG_Basal,0.5109009146690369,311.3083801269531,0.0
B_naive,SMG_Duct,0.6767029762268066,412.3369140625,0.0
B_naive,SMG_Mucous,0.7145246267318726,435.38287353515625,0.0
B_naive,SMG_Serous,0.6772496104240417,412.66998291015625,0.0
B_naive,Schwann_Myelinating,0.5646194219589233,344.0408020019531,0.0
B_naive,Schwann_nonmyelinating,-0.15208663046360016,-92.67127990722656,0.0
B_naive,Secretory_Club,0.2855972945690155,174.0236358642578,0.0
B_naive,Secretory_Goblet,0.49983251094818115,304.5640563964844,0.0
B_naive,Suprabasal,0.34817829728126526,212.15625,0.0
B_naive,T_reg,0.7793390154838562,474.8763732910156,0.0
B_naive,gdT,0.785420835018158,478.58221435546875,0.0
B_plasma_IgA,B_plasma_IgA,0.706335723400116,430.3930969238281,0.0
B_plasma_IgA,B_plasma_IgG,0.5319052338600159,324.10699462890625,0.0
B_plasma_IgA,B_plasmablast,0.6691742539405823,407.7494201660156,0.0
B_plasma_IgA,Basal,0.296339213848114,180.56903076171875,0.0
B_plasma_IgA,CD4_EM_Effector,0.6218615174293518,378.9202575683594,0.0
B_plasma_IgA,CD4_TRM,0.6360184550285339,387.5465393066406,0.0
B_plasma_IgA,CD4_naive_CM,0.520635187625885,317.2397766113281,0.0
B_plasma_IgA,CD8_EM,0.6304665207862854,384.1635437011719,0.0
B_plasma_IgA,CD8_EM_EMRA,0.6224322319030762,379.26800537109375,0.0
B_plasma_IgA,CD8_TRM_EM,0.6249748468399048,380.8172912597656,0.0
B_plasma_IgA,CD8_TRM,0.6138723492622375,374.05218505859375,0.0
B_plasma_IgA,Chondrocyte,0.5298643708229065,322.8634338378906,0.0
B_plasma_IgA,Ciliated,0.4256291389465332,259.34954833984375,0.0
B_plasma_IgA,DC_1,0.6532430052757263,398.0419921875,0.0
B_plasma_IgA,DC_2,0.6420042514801025,391.1938781738281,0.0
B_plasma_IgA,DC_activated,0.610808789730072,372.1854553222656,0.0
B_plasma_IgA,DC_plasmacytoid,0.6369198560714722,388.09576416015625,0.0
B_plasma_IgA,Deuterosomal,0.11268716305494308,68.6639175415039,0.0
B_plasma_IgA,Dividing_AT2,0.5847823619842529,356.32672119140625,0.0
B_plasma_IgA,Dividing_Basal,0.5005754232406616,305.0167236328125,0.0
B_plasma_IgA,Endothelia_Lymphatic,0.41616877913475037,253.5850372314453,0.0
B_plasma_IgA,Endothelia_vascular_Cap_a,0.56367427110672,343.4648742675781,0.0
B_plasma_IgA,Endothelia_vascular_Cap_g,0.5619905591011047,342.4389343261719,0.0
B_plasma_IgA,Endothelia_vascular_arterial_pulmonary,0.42566391825675964,259.3707275390625,0.0
B_plasma_IgA,Endothelia_vascular_arterial_systemic,0.20768089592456818,126.54666137695312,0.0
B_plasma_IgA,Endothelia_vascular_venous_pulmonary,0.45808252692222595,279.1244201660156,0.0
B_plasma_IgA,Endothelia_vascular_venous_systemic,0.33673545718193054,205.1837615966797,0.0
B_plasma_IgA,Erythrocyte,0.5709322094917297,347.88739013671875,0.0
B_plasma_IgA,Fibro_adventitial,0.4314114451408386,262.8728942871094,0.0
B_plasma_IgA,Fibro_alveolar,0.5348970890045166,325.9300231933594,0.0
B_plasma_IgA,Fibro_immune_recruiting,0.6543152332305908,398.6953430175781,0.0
B_plasma_IgA,Fibro_myofibroblast,0.3457326292991638,210.66603088378906,0.0
B_plasma_IgA,Fibro_peribronchial,0.27950403094291687,170.31080627441406,0.0
B_plasma_IgA,Fibro_perichondrial,0.347929447889328,212.00462341308594,0.0
B_plasma_IgA,ILC,0.6310096979141235,384.4945373535156,0.0
B_plasma_IgA,Ionocyte_n_Brush,0.38166216015815735,232.55905151367188,0.0
B_plasma_IgA,MAIT,0.6260384321212769,381.4653625488281,0.0
B_plasma_IgA,Macro_CHIT1,0.59726482629776,363.93267822265625,0.0
B_plasma_IgA,Macro_interstitial,0.6272392272949219,382.1970520019531,0.0
B_plasma_IgA,Macro_AW_CX3CR1,0.6876317858695984,418.9961853027344,0.0
B_plasma_IgA,Macro_alveolar_metallothioneins,0.6180198192596436,376.5793762207031,0.0
B_plasma_IgA,Macro_alv,0.5720213055610657,348.5509948730469,0.0
B_plasma_IgA,Macro_dividing,0.5997559428215027,365.45062255859375,0.0
B_plasma_IgA,Macro_int,0.6417701840400696,391.0512390136719,0.0
B_plasma_IgA,Macro_CCL,0.6308811902999878,384.4162292480469,0.0
B_plasma_IgA,Mast_cell,0.5407048463821411,329.4688720703125,0.0
B_plasma_IgA,Megakaryocyte,0.614609956741333,374.50164794921875,0.0
B_plasma_IgA,Mesothelia,0.6615331768989563,403.0934753417969,0.0
B_plasma_IgA,Macrophage_intermediate,0.6568093299865723,400.215087890625,0.0
B_plasma_IgA,Monocyte_CD14,0.6124197840690613,373.1670837402344,0.0
B_plasma_IgA,Monocyte_CD16,0.645645022392273,393.41229248046875,0.0
B_plasma_IgA,Muscle_airway,-0.06645691394805908,-40.49433898925781,0.0
B_plasma_IgA,Muscle_pericyte_airway,0.40832412242889404,248.80503845214844,0.0
B_plasma_IgA,Muscle_pericyte_parenchyma,0.5824487805366516,354.90478515625,0.0
B_plasma_IgA,Muscle_perivascular_immune_recruiting,0.6123427152633667,373.1201477050781,0.0
B_plasma_IgA,Muscle_smooth_pulmonary,-0.07056093215942383,-42.99504852294922,0.0
B_plasma_IgA,Muscle_smooth_syst_arterial,-0.07512038946151733,-45.77327346801758,0.0
B_plasma_IgA,Myoepithelial,0.6496006846427917,395.8226013183594,0.0
B_plasma_IgA,NAF_endoneurial,0.0062472703866660595,3.8066630363464355,0.00014085444997846645
B_plasma_IgA,NAF_perineurial,-0.06986302137374878,-42.56978988647461,0.0
B_plasma_IgA,NK_CD16hi,0.6517460942268372,397.1298828125,0.0
B_plasma_IgA,NKT,0.6364076733589172,387.78369140625,0.0
B_plasma_IgA,NK_CD11d,0.6602155566215515,402.29058837890625,0.0
B_plasma_IgA,NK_CD56bright,0.6394523978233337,389.6389465332031,0.0
B_plasma_IgA,Neuroendocrine,0.6150280237197876,374.7563781738281,0.0
B_plasma_IgA,SMG_Basal,0.49563726782798767,302.00775146484375,0.0
B_plasma_IgA,SMG_Duct,0.6943008899688721,423.05987548828125,0.0
