tube_id,section,n_patches,n_spots,AT1,AT2,B_memory,B_naive,B_plasma_IgA,B_plasma_IgG,B_plasmablast,Basal,CD4_EM_Effector,CD4_TRM,CD4_naive_CM,CD8_EM,CD8_EM_EMRA,CD8_TRM_EM,CD8_TRM,Chondrocyte,Ciliated,DC_1,DC_2,DC_activated,DC_plasmacytoid,Deuterosomal,Dividing_AT2,Dividing_Basal,Endothelia_Lymphatic,Endothelia_vascular_Cap_a,Endothelia_vascular_Cap_g,Endothelia_vascular_arterial_pulmonary,Endothelia_vascular_arterial_systemic,Endothelia_vascular_venous_pulmonary,Endothelia_vascular_venous_systemic,Erythrocyte,Fibro_adventitial,Fibro_alveolar,Fibro_immune_recruiting,Fibro_myofibroblast,Fibro_peribronchial,Fibro_perichondrial,ILC,Ionocyte_n_Brush,MAIT,Macro_CHIT1,Macro_interstitial,Macro_AW_CX3CR1,Macro_alveolar_metallothioneins,Macro_alv,Macro_dividing,Macro_int,Macro_CCL,Mast_cell,Megakaryocyte,Mesothelia,Macrophage_intermediate,Monocyte_CD14,Monocyte_CD16,Muscle_airway,Muscle_pericyte_airway,Muscle_pericyte_parenchyma,Muscle_perivascular_immune_recruiting,Muscle_smooth_pulmonary,Muscle_smooth_syst_arterial,Myoepithelial,NAF_endoneurial,NAF_perineurial,NK_CD16hi,NKT,NK_CD11d,NK_CD56bright,Neuroendocrine,SMG_Basal,SMG_Duct,SMG_Mucous,SMG_Serous,Schwann_Myelinating,Schwann_nonmyelinating,Secretory_Club,Secretory_Goblet,Suprabasal,T_reg,gdT,score_strict_proxy,score_broad_proxy,score_immune_total
b2,b,3,21,1.3454896211624146,2.0936121940612793,0.1534188687801361,0.13414928317070007,0.5077238082885742,0.12099584192037582,0.5548713803291321,0.15462231636047363,0.14654771983623505,0.13620193302631378,0.33141788840293884,0.1471613198518753,0.2217135727405548,0.1632317453622818,0.16914482414722443,0.19620373845100403,1.2858413457870483,0.07798520475625992,0.08627430349588394,0.1028435081243515,0.056410107761621475,0.04329888895153999,0.036204367876052856,0.10333646088838577,0.08895760029554367,1.0488728284835815,0.7435963749885559,0.08190305531024933,0.07704838365316391,0.08186381310224533,0.4818808138370514,0.14155995845794678,2.0224170684814453,1.3567665815353394,0.11394363641738892,0.9616694450378418,0.049017421901226044,0.02698347717523575,0.11249253898859024,0.0651329755783081,0.15621180832386017,0.17824174463748932,0.11109445989131927,0.04584764316678047,0.07233868539333344,0.25476890802383423,0.10072671622037888,0.1770830899477005,0.06302903592586517,0.14386208355426788,0.02266724221408367,0.0928063914179802,0.047419846057891846,0.21185776591300964,0.10556663572788239,0.15273478627204895,0.12958835065364838,0.22347895801067352,0.11926765739917755,0.10689518600702286,0.2064519226551056,0.15994973480701447,0.027707787230610847,0.020970996469259262,0.1509355753660202,0.19500133395195007,0.1442234069108963,0.13519050180912018,0.03369342163205147,0.05540286749601364,1.5474122762680054,0.4047276973724365,1.182762622833252,0.06464006751775742,0.03199593350291252,0.03265341743826866,0.30188047885894775,0.13531747460365295,0.13075339794158936,0.13982054591178894,0.29416314512491226,2.5230928137898445,5.786557033658028
b3,b,4,27,1.233341097831726,2.0010993480682373,0.16612006723880768,0.1493801772594452,0.6067841649055481,0.1261197328567505,0.6043014526367188,0.214538112282753,0.16443537175655365,0.15659199655056,0.38516467809677124,0.16499298810958862,0.22852076590061188,0.17478017508983612,0.1810746043920517,0.18480460345745087,1.9013937711715698,0.08467922359704971,0.08900804817676544,0.10288594663143158,0.06457258015871048,0.06071307510137558,0.038054533302783966,0.15493127703666687,0.11700167506933212,1.0080451965332031,0.7393486499786377,0.0998634323477745,0.10919537395238876,0.11082777380943298,0.6763443350791931,0.13179877400398254,2.718816041946411,1.223528265953064,0.15899589657783508,1.4034345149993896,0.06847566366195679,0.04992347210645676,0.13015516102313995,0.08500674366950989,0.16707096993923187,0.1841103732585907,0.10704098641872406,0.05549924820661545,0.08501037210226059,0.21933534741401672,0.08728766441345215,0.17761990427970886,0.06543911248445511,0.16444556415081024,0.029278861358761787,0.11611391603946686,0.05587471276521683,0.2106456160545349,0.11833499372005463,0.25297701358795166,0.18940407037734985,0.23513145744800568,0.1654294729232788,0.19197435677051544,0.333236962556839,0.2049565464258194,0.034692808985710144,0.03567887097597122,0.1698783040046692,0.2122286856174469,0.16675223410129547,0.1541641354560852,0.04511271417140961,0.10741996020078659,2.151128053665161,0.3997989892959595,1.5644490718841553,0.09027131646871567,0.04883299767971039,0.044032834470272064,0.4235861003398895,0.20468062162399292,0.14282730221748352,0.15833546221256256,0.4075239226222038,2.613303892314434,6.2814681231975555
b4,b,5,31,1.5596773624420166,2.301175594329834,0.17566616833209991,0.156588613986969,0.8932777047157288,0.11186348646879196,0.6592760682106018,0.12049049884080887,0.17462918162345886,0.16243676841259003,0.36698055267333984,0.17568480968475342,0.2667876183986664,0.19366008043289185,0.1962697058916092,0.14915074408054352,1.1711441278457642,0.09248035401105881,0.10067351907491684,0.11946681141853333,0.06736612319946289,0.030284153297543526,0.043613236397504807,0.1051606833934784,0.10495182871818542,1.305722713470459,0.9542465209960938,0.10276708751916885,0.07623808830976486,0.10336031764745712,0.5649577379226685,0.16797712445259094,2.262789487838745,1.6133806705474854,0.15175403654575348,1.1685069799423218,0.057035014033317566,0.023190133273601532,0.13646751642227173,0.0741407722234726,0.186485156416893,0.21129892766475677,0.1320074200630188,0.06169772148132324,0.08990813046693802,0.2979239821434021,0.11848711967468262,0.1959550678730011,0.07859177887439728,0.1578373908996582,0.027022739872336388,0.11242023855447769,0.05993622913956642,0.24727682769298553,0.1283264309167862,0.11298603564500809,0.15815937519073486,0.2895532250404358,0.15529118478298187,0.11112824827432632,0.20880968868732452,0.2463010847568512,0.03507710248231888,0.020321695134043694,0.18918949365615845,0.2365107536315918,0.17917250096797943,0.16117973625659943,0.04234359413385391,0.09867467731237411,2.4046661853790283,0.5237167477607727,1.622650146484375,0.10215215384960175,0.06594942510128021,0.02761049196124077,0.30756035447120667,0.09429102391004562,0.15500693023204803,0.17079699039459229,0.26926441863179207,2.6647310368716717,7.107163671404123
b5,b,4,25,1.4786373376846313,2.2558040618896484,0.16109956800937653,0.13719697296619415,0.4166215658187866,0.10236944258213043,0.5121779441833496,0.10589268803596497,0.15298332273960114,0.13711944222450256,0.34012532234191895,0.15313583612442017,0.2409316897392273,0.17283670604228973,0.1750602275133133,0.21347060799598694,1.0407419204711914,0.0799986943602562,0.09172002971172333,0.11252014338970184,0.057231854647397995,0.01801629737019539,0.03987939655780792,0.06092681363224983,0.08895158022642136,1.1796249151229858,0.8448078036308289,0.08909487724304199,0.08256438374519348,0.08393765240907669,0.4515882432460785,0.15686732530593872,1.8215619325637817,1.5605990886688232,0.10233527421951294,0.9798030853271484,0.04950150474905968,0.03365284949541092,0.11559275537729263,0.04859151691198349,0.16750599443912506,0.20054630935192108,0.12222684919834137,0.04460296034812927,0.07409942895174026,0.27838507294654846,0.11063279956579208,0.1798415631055832,0.07013190537691116,0.15184739232063293,0.020515739917755127,0.08309099078178406,0.04861581325531006,0.23256072402000427,0.11234144121408463,0.12393432855606079,0.1257113814353943,0.25823453068733215,0.10816814750432968,0.10302410274744034,0.18557611107826233,0.12101660668849945,0.023609763011336327,0.025547189638018608,0.1539190411567688,0.20687532424926758,0.14186683297157288,0.1358824372291565,0.027461476624011993,0.03531366214156151,1.295821189880371,0.3398101329803467,0.8380588293075562,0.04832629859447479,0.038173921406269073,0.02157866768538952,0.29180631041526794,0.0942111387848854,0.1369650512933731,0.14506320655345917,0.20669889822602272,2.5567140989005566,5.872631665319204
b6,b,4,25,1.3756812810897827,2.082613945007324,0.1623545140028,0.14344023168087006,0.4640747904777527,0.11301100999116898,0.5513309836387634,0.16361024975776672,0.1584370881319046,0.1461474597454071,0.3464343249797821,0.15905585885047913,0.23846708238124847,0.17565657198429108,0.18018805980682373,0.2277533859014511,1.295539140701294,0.08308401703834534,0.091892309486866,0.10969585180282593,0.060845743864774704,0.036949362605810165,0.0417916476726532,0.10260427743196487,0.09845840185880661,1.134641170501709,0.8237274885177612,0.09001307189464569,0.06746183335781097,0.09870317578315735,0.6168972253799438,0.1474527269601822,2.14408540725708,1.4550338983535767,0.12902694940567017,1.0795780420303345,0.053905896842479706,0.03816957399249077,0.1225823238492012,0.07495758682489395,0.16900907456874847,0.18694695830345154,0.11913736164569855,0.05069461837410927,0.07933372259140015,0.25359585881233215,0.10423412173986435,0.18354980647563934,0.06957560777664185,0.14966197311878204,0.02509441412985325,0.10033109784126282,0.052758801728487015,0.22462879121303558,0.11576931923627853,0.1291116178035736,0.15626145899295807,0.25647884607315063,0.13900695741176605,0.09735414385795593,0.16903415322303772,0.1717509627342224,0.029017211869359016,0.0332476943731308,0.16369111835956573,0.2115595042705536,0.15566229820251465,0.14566726982593536,0.0336470901966095,0.07288898527622223,1.9243414402008057,0.4482528269290924,1.2631169557571411,0.06780220568180084,0.04493369534611702,0.03547124192118645,0.30509069561958313,0.14193427562713623,0.140056774020195,0.1520245522260666,0.3080061748623848,2.5325543954968452,6.034255754202604
b7,b,4,27,1.6931313276290894,2.4983062744140625,0.178099125623703,0.16281121969223022,0.6912766695022583,0.11302028596401215,0.5866450071334839,0.16949409246444702,0.17958107590675354,0.16584526002407074,0.35647639632225037,0.18050718307495117,0.2717430591583252,0.20266006886959076,0.21184027194976807,0.17787085473537445,1.5925496816635132,0.09283751249313354,0.1079380065202713,0.12782499194145203,0.06962667405605316,0.03774489462375641,0.04795115813612938,0.09363371878862381,0.09254230558872223,1.339532732963562,0.96429443359375,0.10342703759670258,0.08438576012849808,0.09515223652124405,0.5290380716323853,0.17753662168979645,2.065422296524048,1.6860018968582153,0.13083262741565704,1.0274938344955444,0.054469116032123566,0.024375509470701218,0.13708306849002838,0.08536730706691742,0.19198869168758392,0.21940335631370544,0.13683104515075684,0.058487385511398315,0.08521286398172379,0.3138906955718994,0.12442798912525177,0.19208228588104248,0.0792214572429657,0.16388891637325287,0.027827003970742226,0.0998956486582756,0.05706814303994179,0.24799677729606628,0.12670300900936127,0.1554344892501831,0.1368977576494217,0.29302844405174255,0.1373949497938156,0.1213177740573883,0.22902452945709229,0.19753722846508026,0.02954680472612381,0.021603500470519066,0.1909898966550827,0.23786303400993347,0.18182295560836792,0.16900689899921417,0.03960516303777695,0.07131084054708481,2.0397281646728516,0.5273948311805725,1.4073728322982788,0.08623570948839188,0.0430007241666317,0.037182409316301346,0.3640182912349701,0.1417858749628067,0.1617703139781952,0.17168663442134857,0.3110789693892002,2.9511711187660694,6.946158226579428
b8,b,4,30,1.9732913970947266,2.8455991744995117,0.20333625376224518,0.18170984089374542,0.5831464529037476,0.11845311522483826,0.555588960647583,0.16394084692001343,0.20147238671779633,0.18451565504074097,0.41458553075790405,0.20251014828681946,0.31290343403816223,0.22924737632274628,0.24341633915901184,0.1472860872745514,1.6582590341567993,0.10291123390197754,0.12097016721963882,0.14683525264263153,0.07696402817964554,0.06425971537828445,0.05175374820828438,0.09186840057373047,0.10886616259813309,1.641013741493225,1.1776689291000366,0.12959924340248108,0.11420882493257523,0.10403931885957718,0.5217401385307312,0.20473712682724,2.1496846675872803,2.120185136795044,0.13160786032676697,1.1446483135223389,0.06426268070936203,0.03676459938287735,0.15166035294532776,0.08695988357067108,0.21751245856285095,0.24126654863357544,0.15659713745117188,0.05902023985981941,0.09310395270586014,0.36713626980781555,0.14342385530471802,0.2135491520166397,0.08965014666318893,0.1971503347158432,0.029513290151953697,0.0955280065536499,0.06185532361268997,0.2945285439491272,0.14302650094032288,0.22269506752490997,0.14769895374774933,0.34899792075157166,0.13935048878192902,0.15772834420204163,0.26625460386276245,0.1723385900259018,0.03566966578364372,0.03847251459956169,0.2089885026216507,0.2683972418308258,0.19638130068778992,0.18704921007156372,0.03819325938820839,0.07421938329935074,1.6099294424057007,0.44480571150779724,1.0743318796157837,0.08158524334430695,0.06575889885425568,0.03040865808725357,0.421760231256485,0.16837917268276215,0.1837214082479477,0.18957562744617462,0.3075629957020283,3.321541342884302,7.5421602837741375
b9,b,3,21,1.967320203781128,2.5679357051849365,0.19428089261054993,0.16474564373493195,0.27868059277534485,0.08647926896810532,0.4640223979949951,0.1138431578874588,0.18752217292785645,0.16893520951271057,0.41552111506462097,0.18633683025836945,0.29543232917785645,0.21012263000011444,0.218696728348732,0.19737188518047333,1.0203779935836792,0.0932348221540451,0.10557499527931213,0.13478869199752808,0.06930617988109589,0.031790584325790405,0.04738770052790642,0.07249957323074341,0.11567817628383636,1.5512022972106934,1.1009209156036377,0.13841912150382996,0.11116764694452286,0.10861895978450775,0.5707482099533081,0.1937776803970337,1.9925591945648193,2.089585781097412,0.11172236502170563,1.0963777303695679,0.07015452533960342,0.06011538207530975,0.14072111248970032,0.045226894319057465,0.2026132345199585,0.22521217167377472,0.14427383244037628,0.047704100608825684,0.08561719208955765,0.34358683228492737,0.13221661746501923,0.19260737299919128,0.0819031149148941,0.1923144906759262,0.02809159830212593,0.0809813067317009,0.0562799833714962,0.2828977108001709,0.13267476856708527,0.4774823784828186,0.14493954181671143,0.33113452792167664,0.12542708218097687,0.3454064130783081,0.616750180721283,0.1294904500246048,0.04405350238084793,0.07502566277980804,0.18702761828899384,0.25133538246154785,0.17004692554473877,0.16276982426643372,0.032908111810684204,0.03398439660668373,1.0663052797317505,0.295356422662735,0.7135838270187378,0.06620334833860397,0.06408502161502838,0.011062863282859325,0.18708045780658722,0.12178169190883636,0.17031097412109375,0.17596043646335602,0.23373043164610863,2.9234478287398815,6.651754196733236
b10,b,4,30,1.28014075756073,1.9692368507385254,0.14781536161899567,0.12485675513744354,0.327000230550766,0.04996657371520996,0.39423882961273193,0.08172187954187393,0.14256787300109863,0.12815029919147491,0.3043578267097473,0.14116732776165009,0.22191652655601501,0.1568099856376648,0.15488716959953308,0.2603811025619507,0.5375134944915771,0.07019446790218353,0.07621714472770691,0.09918853640556335,0.05275341123342514,0.0060850391164422035,0.0367053784430027,0.04326925799250603,0.08786814659833908,1.0437910556793213,0.7736425995826721,0.09613143652677536,0.06464412808418274,0.09152057021856308,0.5230884552001953,0.14770880341529846,1.8561897277832031,1.3519878387451172,0.10623485594987869,0.9264619946479797,0.05240435525774956,0.07260051369667053,0.10978075861930847,0.029023880138993263,0.15395259857177734,0.18178404867649078,0.10654851049184799,0.038954958319664,0.06674064695835114,0.24087487161159515,0.09239461272954941,0.14707200229167938,0.0630263015627861,0.12899501621723175,0.02174864523112774,0.08088807016611099,0.04552904888987541,0.20750389993190765,0.10316885262727737,0.3364557921886444,0.12881697714328766,0.24479226768016815,0.11717525124549866,0.23078079521656036,0.436608225107193,0.16396427154541016,0.032966624945402145,0.04481983929872513,0.1447860598564148,0.19345669448375702,0.13155022263526917,0.12114929407835007,0.02947244979441166,0.03576292470097542,1.476047158241272,0.29190346598625183,1.1220381259918213,0.05973638966679573,0.02944968082010746,0.009044917300343513,0.11075086891651154,0.03986377269029617,0.1265009492635727,0.1377599686384201,0.16169651597738266,2.1707971394062042,5.133617635816336
b11,b,4,25,1.6219836473464966,2.237398862838745,0.1498447060585022,0.1262602061033249,0.1677730530500412,0.05142229050397873,0.29635313153266907,0.09404049813747406,0.147417813539505,0.12891587615013123,0.3265184164047241,0.14642629027366638,0.22659586369991302,0.1661003679037094,0.1709536612033844,0.14555643498897552,0.8837456703186035,0.06661148369312286,0.07750719785690308,0.10484014451503754,0.0533381812274456,0.03107948787510395,0.039797041565179825,0.055933691561222076,0.0928984060883522,1.2792686223983765,0.905941903591156,0.09770869463682175,0.08352682739496231,0.08722393214702606,0.42866379022598267,0.15082810819149017,1.6836320161819458,1.7428953647613525,0.0827859491109848,0.9986997842788696,0.06156191974878311,0.050179675221443176,0.10932059586048126,0.04069909080862999,0.15887218713760376,0.17204631865024567,0.1050688624382019,0.03589479625225067,0.06060401350259781,0.2524009644985199,0.09400882571935654,0.14721006155014038,0.06177567318081856,0.152866393327713,0.01919063739478588,0.056268639862537384,0.041984282433986664,0.21660259366035461,0.10022048652172089,0.5370676517486572,0.11961603164672852,0.2709450423717499,0.0892510786652565,0.34721946716308594,0.514382004737854,0.08797380328178406,0.03420263156294823,0.06321004033088684,0.14141876995563507,0.19178833067417145,0.128230020403862,0.12702111899852753,0.02415825054049492,0.02843005582690239,0.6387171745300293,0.16325418651103973,0.45009681582450867,0.03947284445166588,0.05043249577283859,0.018925881013274193,0.17172007262706757,0.07083120197057724,0.13141010701656342,0.1372724175453186,0.18977123126387596,2.4980012960731983,4.972895503044128
b12,b,4,22,1.7919284105300903,2.587249994277954,0.16464853286743164,0.14255091547966003,0.4177563488483429,0.05438457801938057,0.4309971034526825,0.11123576760292053,0.16275331377983093,0.14436526596546173,0.3359621465206146,0.1630866527557373,0.25405171513557434,0.18636783957481384,0.1930355578660965,0.1458534300327301,1.1719197034835815,0.07837429642677307,0.09168760478496552,0.11924250423908234,0.06042996793985367,0.04149487242102623,0.04425741732120514,0.07978887110948563,0.08391678333282471,1.3756003379821777,0.9793424010276794,0.10440719872713089,0.0945434495806694,0.08291308581829071,0.3925572633743286,0.1718040108680725,1.6603471040725708,1.8859925270080566,0.09269864112138748,0.8980305194854736,0.0528661385178566,0.03389427438378334,0.12113442271947861,0.06076650321483612,0.17743559181690216,0.20347239077091217,0.1221807450056076,0.04510590806603432,0.06917586922645569,0.29000386595726013,0.11116215586662292,0.1654963195323944,0.07141394168138504,0.15689900517463684,0.022088998928666115,0.07201213389635086,0.047909364104270935,0.23660100996494293,0.11114758998155594,0.20651058852672577,0.1117408499121666,0.2937168478965759,0.09653813391923904,0.17171365022659302,0.30048611760139465,0.13867603242397308,0.029993344098329544,0.038510311394929886,0.1646820604801178,0.21483777463436127,0.15195876359939575,0.14675003290176392,0.029665375128388405,0.034032292664051056,1.1223784685134888,0.2901986837387085,0.8321844339370728,0.05670907720923424,0.04152000695466995,0.01940840296447277,0.2915424406528473,0.09462352097034454,0.14642508327960968,0.15303882956504822,0.2352820560336113,2.91715557128191,5.906525067985058
b13,b,5,31,1.0851713418960571,1.718576192855835,0.13023583590984344,0.11037522554397583,0.3584762513637543,0.06416839361190796,0.3823252320289612,0.08800213783979416,0.12756316363811493,0.11575727164745331,0.2799202799797058,0.1258516162633896,0.18930460512638092,0.13676781952381134,0.13528068363666534,0.1561431735754013,0.5067895650863647,0.05961577594280243,0.062355682253837585,0.08338131010532379,0.04700588062405586,0.011867561377584934,0.030238276347517967,0.04318307340145111,0.0895310789346695,0.8734975457191467,0.6375124454498291,0.08897792547941208,0.07934418320655823,0.08387694507837296,0.4906706213951111,0.12558268010616302,1.9297789335250854,1.1734338998794556,0.10230206698179245,0.8828164935112,0.05321647226810455,0.043710459023714066,0.09905093908309937,0.029452072456479073,0.13398875296115875,0.13765586912631989,0.08830522745847702,0.034807365387678146,0.06254091113805771,0.21739447116851807,0.08136735111474991,0.13535168766975403,0.0533069409430027,0.12022121250629425,0.020252013579010963,0.07665859907865524,0.04102030396461487,0.17658351361751556,0.08987947553396225,0.4906253218650818,0.127095565199852,0.20276948809623718,0.11476009339094162,0.4072669744491577,0.8196502327919006,0.16165918111801147,0.038936324417591095,0.0637902170419693,0.12641316652297974,0.16819170117378235,0.11625929921865463,0.10715735703706741,0.030324041843414307,0.04589752107858658,1.340686559677124,0.3351916968822479,1.0342063903808594,0.06176739186048508,0.040971700102090836,0.006781492382287979,0.11716349422931671,0.06651696562767029,0.11083924025297165,0.12338049709796906,0.16142348758876324,1.9465166460722685,4.632100310176611
b14,b,4,20,1.3295648097991943,2.0542447566986084,0.15372081100940704,0.14449341595172882,0.45760148763656616,0.10224117338657379,0.4753611087799072,0.23348577320575714,0.1571427285671234,0.14611464738845825,0.3068583607673645,0.1581239402294159,0.22302360832691193,0.1748773753643036,0.1885559856891632,0.25476714968681335,1.8901370763778687,0.07982511818408966,0.09154419600963593,0.1087770015001297,0.0620778389275074,0.06312929093837738,0.03994379937648773,0.0950169712305069,0.07979385554790497,1.0559459924697876,0.7625300884246826,0.08965110778808594,0.08077166229486465,0.08172871917486191,0.45054370164871216,0.1446959674358368,1.8781135082244873,1.3472471237182617,0.10960034281015396,0.9124389886856079,0.0518149733543396,0.030591154471039772,0.11987195909023285,0.09522902965545654,0.1635880470275879,0.17683587968349457,0.10880748927593231,0.04840824007987976,0.07093535363674164,0.2289625108242035,0.09271859377622604,0.15750287473201752,0.06468573957681656,0.14744170010089874,0.026624083518981934,0.08627092838287354,0.04789359122514725,0.20023377239704132,0.1065962165594101,0.24337725341320038,0.1202072948217392,0.23667645454406738,0.11856114864349365,0.17209652066230774,0.31746840476989746,0.15980969369411469,0.028267752379179,0.02591639757156372,0.16206908226013184,0.19861957430839539,0.1584658920764923,0.15204083919525146,0.03568286821246147,0.06233929470181465,1.79403817653656,0.42811474204063416,1.1540530920028687,0.06960823386907578,0.028403207659721375,0.040336254984140396,0.5060850381851196,0.23589560389518738,0.14038312435150146,0.1478344202041626,0.36844654381275177,2.6585869044065475,5.724233698099852
b15,b,4,25,1.1496264934539795,1.8179341554641724,0.1372562050819397,0.11923228204250336,0.291300505399704,0.08875074982643127,0.4572610855102539,0.14934447407722473,0.1319849044084549,0.12155261635780334,0.30446842312812805,0.13215969502925873,0.1944410353899002,0.14478205144405365,0.1514388769865036,0.11409720778465271,1.1733403205871582,0.06942739337682724,0.07562857866287231,0.09163414686918259,0.050206203013658524,0.027008838951587677,0.033343926072120667,0.10174727439880371,0.09156861156225204,0.9568637609481812,0.6815992593765259,0.08563914149999619,0.09442220628261566,0.08361512422561646,0.570849597454071,0.1290791630744934,1.8836499452590942,1.1687414646148682,0.10103451460599899,0.9047296643257141,0.050220709294080734,0.0386471226811409,0.10133902728557587,0.06572599709033966,0.13872823119163513,0.166459858417511,0.09781379997730255,0.0382857471704483,0.06550458073616028,0.2378525733947754,0.08998585492372513,0.15154333412647247,0.056957896798849106,0.12997859716415405,0.02013074792921543,0.08186329156160355,0.04251352325081825,0.18840140104293823,0.09475483745336533,0.22897213697433472,0.13482412695884705,0.20012226700782776,0.11626249551773071,0.17655816674232483,0.35203224420547485,0.13229866325855255,0.02912004292011261,0.044523853808641434,0.13126567006111145,0.17231614887714386,0.12483562529087067,0.1196792796254158,0.02830025926232338,0.07042630016803741,1.378238320350647,0.372712105512619,0.9288065433502197,0.04872968792915344,0.02461577206850052,0.026730455458164215,0.3092402517795563,0.14316411316394806,0.11664660274982452,0.1253674477338791,0.2844356745481491,2.2455339431762695,4.951754789799452
b16,b,4,25,1.2369954586029053,2.1312851905822754,0.15850593149662018,0.14662745594978333,0.7501922845840454,0.15158264338970184,0.5829354524612427,0.20157308876514435,0.15981964766979218,0.1505441665649414,0.33444225788116455,0.1613086313009262,0.22611163556575775,0.1754278540611267,0.18376745283603668,0.2318243533372879,1.9828952550888062,0.0836198553442955,0.09232443571090698,0.10640165954828262,0.06341668963432312,0.06481728702783585,0.03895705193281174,0.13523079454898834,0.08842787146568298,1.022943139076233,0.7413204312324524,0.08553393185138702,0.09576503932476044,0.08934648334980011,0.5093618631362915,0.14096397161483765,2.350282907485962,1.2590464353561401,0.13986563682556152,1.1346054077148438,0.05669653043150902,0.01801750436425209,0.12446655333042145,0.08744867146015167,0.16570089757442474,0.18825368583202362,0.10963091254234314,0.05554201453924179,0.07797950506210327,0.23088482022285461,0.0914326012134552,0.17596787214279175,0.06659550219774246,0.15134049952030182,0.0268264077603817,0.10331740230321884,0.05254587531089783,0.20384033024311066,0.11243128031492233,0.15943633019924164,0.14653179049491882,0.23408199846744537,0.14101417362689972,0.10900912433862686,0.17414310574531555,0.18439941108226776,0.026379259303212166,0.022402364760637283,0.16865681111812592,0.2058156430721283,0.16547441482543945,0.15430036187171936,0.04100616276264191,0.09055440872907639,2.116018772125244,0.44376397132873535,1.5452090501785278,0.08331289142370224,0.03718334063887596,0.04446318745613098,0.4554733335971832,0.17972378432750702,0.14081895351409912,0.15338480472564697,0.3757609352469444,2.686769910156727,6.322091393172741
b17,b,4,25,1.5613105297088623,2.3901000022888184,0.16443686187267303,0.1353737860918045,0.3057937026023865,0.07960931211709976,0.5215379595756531,0.07986500859260559,0.1550540030002594,0.13830256462097168,0.3624958097934723,0.15454134345054626,0.2471877485513687,0.17368601262569427,0.1704227775335312,0.1818968951702118,0.6184391975402832,0.08026992529630661,0.08635186403989792,0.11194267868995667,0.056777387857437134,0.004561182111501694,0.041322607547044754,0.17393535375595093,0.09802243858575821,1.251056432723999,0.8906229138374329,0.09353137016296387,0.07504033297300339,0.09386681765317917,0.5490084886550903,0.16300199925899506,1.9541429281234741,1.6150566339492798,0.112481027841568,1.061795711517334,0.053389355540275574,0.027071285992860794,0.11876644194126129,0.028503987938165665,0.17090345919132233,0.20167720317840576,0.12338690459728241,0.043978337198495865,0.07690377533435822,0.2857523262500763,0.11220813542604446,0.18024633824825287,0.07141754031181335,0.15454059839248657,0.019607657566666603,0.09148462116718292,0.051287248730659485,0.24003449082374573,0.11529503762722015,0.14792834222316742,0.14792925119400024,0.2726556360721588,0.12103971838951111,0.14039143919944763,0.24189206957817078,0.1278003752231598,0.02335316501557827,0.02346632443368435,0.15553316473960876,0.21284444630146027,0.14065052568912506,0.13135148584842682,0.028033804148435593,0.04900595173239708,1.3228448629379272,0.2690047323703766,0.9509776830673218,0.04472148418426514,0.023746972903609276,0.005051851272583008,0.15061666071414948,0.08297736942768097,0.13705289363861084,0.1491197943687439,0.2951229698956013,2.7682003416121006,5.816733885556459
b18,b,4,25,1.7359466552734375,2.442471981048584,0.19053812325000763,0.16464991867542267,0.6019603610038757,0.11680477112531662,0.6290184259414673,0.12606120109558105,0.18385650217533112,0.16954320669174194,0.4160122573375702,0.18416358530521393,0.2844739258289337,0.20309999585151672,0.21008005738258362,0.1143626794219017,1.293289303779602,0.09697768092155457,0.10520341992378235,0.12765148282051086,0.06982864439487457,0.04740210622549057,0.0426112599670887,0.09401405602693558,0.11941979080438614,1.399091362953186,1.0043474435806274,0.12436702847480774,0.11302933841943741,0.10899193584918976,0.5777624249458313,0.18128742277622223,2.2160561084747314,1.8955175876617432,0.13828368484973907,1.1748582124710083,0.06578569114208221,0.03127584233880043,0.14142777025699615,0.07010183483362198,0.19625848531723022,0.21976211667060852,0.13792455196380615,0.056049276143312454,0.0924769788980484,0.3313932418823242,0.12973201274871826,0.2045060396194458,0.0808333083987236,0.18493378162384033,0.02799035795032978,0.10456019639968872,0.05993204563856125,0.2702750861644745,0.13366207480430603,0.29575514793395996,0.1623285710811615,0.2993723750114441,0.1470612734556198,0.23434367775917053,0.4233131408691406,0.18981389701366425,0.045261550694704056,0.05021367222070694,0.18929994106292725,0.2474387139081955,0.17751726508140564,0.16487103700637817,0.03953619673848152,0.08402961492538452,1.9028607606887817,0.45406338572502136,1.1087359189987183,0.08598621189594269,0.07503227144479752,0.02017321065068245,0.34198129177093506,0.1201460063457489,0.16483482718467712,0.17612197995185852,0.26268651708960533,2.825304504483938,7.113112892955542
