A,B,R
B_plasma_IgG,SMG_Serous,0.006788001793055247
B_plasma_IgG,Schwann_Myelinating,-0.04188105970925193
B_plasma_IgG,Schwann_nonmyelinating,-0.09759398418216715
B_plasma_IgG,Secretory_Club,-0.07790343971590337
B_plasma_IgG,Secretory_Goblet,-0.07084674364020024
B_plasma_IgG,Suprabasal,0.0023444166168692273
B_plasma_IgG,T_reg,-0.11718949695334674
B_plasma_IgG,gdT,-0.11332284883030706
B_plasmablast,B_plasmablast,0.13730309674295102
B_plasmablast,Basal,-0.018285999861299328
B_plasmablast,CD4_EM_Effector,-0.13297652710728888
B_plasmablast,CD4_TRM,-0.10981302614072617
B_plasmablast,CD4_naive_CM,0.042753935554618906
B_plasmablast,CD8_EM,-0.13279150731988354
B_plasmablast,CD8_EM_EMRA,-0.12727163976983152
B_plasmablast,CD8_TRM_EM,-0.1422429418438413
B_plasmablast,CD8_TRM,-0.13950340323507532
B_plasmablast,Chondrocyte,-0.0029069841905595807
B_plasmablast,Ciliated,-0.0869263724656333
B_plasmablast,DC_1,-0.10620504530174522
B_plasmablast,DC_2,-0.1285060063689947
B_plasmablast,DC_activated,-0.1493811900033003
B_plasmablast,DC_plasmacytoid,-0.12699485425877519
B_plasmablast,Deuterosomal,-0.06132946325745975
B_plasmablast,Dividing_AT2,-0.15194533229054966
B_plasmablast,Dividing_Basal,0.03383059465245846
B_plasmablast,Endothelia_Lymphatic,0.18471571731949762
B_plasmablast,Endothelia_vascular_Cap_a,-0.14636242216851594
B_plasmablast,Endothelia_vascular_Cap_g,-0.1485276578273703
B_plasmablast,Endothelia_vascular_arterial_pulmonary,-0.11074897530529991
B_plasmablast,Endothelia_vascular_arterial_systemic,-0.055168828075577464
B_plasmablast,Endothelia_vascular_venous_pulmonary,0.06993670005830598
B_plasmablast,Endothelia_vascular_venous_systemic,0.17878129329967582
B_plasmablast,Erythrocyte,-0.1609305305989561
B_plasmablast,Fibro_adventitial,0.13552799538753033
B_plasmablast,Fibro_alveolar,-0.14773966878677453
B_plasmablast,Fibro_immune_recruiting,0.12244577599438428
B_plasmablast,Fibro_myofibroblast,0.14723120546007634
B_plasmablast,Fibro_peribronchial,0.04879636842497513
B_plasmablast,Fibro_perichondrial,-0.01831010742750681
B_plasmablast,ILC,-0.11784448641885578
B_plasmablast,Ionocyte_n_Brush,-0.06671060195375464
B_plasmablast,MAIT,-0.1373225283271296
B_plasmablast,Macro_CHIT1,-0.12833007261590845
B_plasmablast,Macro_interstitial,-0.12867389132906942
B_plasmablast,Macro_AW_CX3CR1,-0.07170428337920662
B_plasmablast,Macro_alveolar_metallothioneins,0.02190617352948032
B_plasmablast,Macro_alv,-0.13070956605470718
B_plasmablast,Macro_dividing,-0.1402554589386788
B_plasmablast,Macro_int,-0.013234279952100645
B_plasmablast,Macro_CCL,-0.13677437750814064
B_plasmablast,Mast_cell,-0.07177184386109091
B_plasmablast,Megakaryocyte,-0.10353281045843447
B_plasmablast,Mesothelia,0.12698875572839088
B_plasmablast,Macrophage_intermediate,-0.050719387376932025
B_plasmablast,Monocyte_CD14,-0.10948989207190728
B_plasmablast,Monocyte_CD16,-0.07909469617867633
B_plasmablast,Muscle_airway,0.017115525819650573
B_plasmablast,Muscle_pericyte_airway,0.16232260932762346
B_plasmablast,Muscle_pericyte_parenchyma,-0.14133773217165466
B_plasmablast,Muscle_perivascular_immune_recruiting,0.1383851804723456
B_plasmablast,Muscle_smooth_pulmonary,-0.0063725684985260446
B_plasmablast,Muscle_smooth_syst_arterial,-0.01362642372316871
B_plasmablast,Myoepithelial,0.010628971368895311
B_plasmablast,NAF_endoneurial,-0.022692017057879488
B_plasmablast,NAF_perineurial,-0.011256751148660876
B_plasmablast,NK_CD16hi,-0.12154818297814954
B_plasmablast,NKT,-0.11120300175553234
B_plasmablast,NK_CD11d,-0.11607118993011531
B_plasmablast,NK_CD56bright,-0.13366610917556185
B_plasmablast,Neuroendocrine,-0.02713551184800998
B_plasmablast,SMG_Basal,0.04915288739695512
B_plasmablast,SMG_Duct,0.05880947117589686
B_plasmablast,SMG_Mucous,0.04193309030447522
B_plasmablast,SMG_Serous,0.027177104580308677
B_plasmablast,Schwann_Myelinating,-0.03191370011283846
B_plasmablast,Schwann_nonmyelinating,-0.10264541149992322
B_plasmablast,Secretory_Club,-0.07649666724289632
B_plasmablast,Secretory_Goblet,-0.07524120116390098
B_plasmablast,Suprabasal,-0.0012211260625333736
B_plasmablast,T_reg,-0.13155508640298225
B_plasmablast,gdT,-0.12532956656133895
Basal,Basal,0.009433292401154748
