A,B,R
AT2,MAIT,0.7318637371063232
AT2,Macro_CHIT1,0.7063713073730469
AT2,Macro_interstitial,0.7317924499511719
AT2,Macro_AW_CX3CR1,0.6996200084686279
AT2,Macro_alveolar_metallothioneins,0.6498817801475525
AT2,Macro_alv,0.7143118381500244
AT2,Macro_dividing,0.7180839776992798
AT2,Macro_int,0.6995363235473633
AT2,Macro_CCL,0.7292144298553467
AT2,Mast_cell,0.6271877884864807
AT2,Megakaryocyte,0.6320907473564148
AT2,Mesothelia,0.5961205363273621
AT2,Macrophage_intermediate,0.7078052759170532
AT2,Monocyte_CD14,0.7176676392555237
AT2,Monocyte_CD16,0.7227725386619568
AT2,Muscle_airway,-0.1923474222421646
AT2,Muscle_pericyte_airway,0.32184574007987976
AT2,Muscle_pericyte_parenchyma,0.7197930216789246
AT2,Muscle_perivascular_immune_recruiting,0.5690333843231201
AT2,Muscle_smooth_pulmonary,-0.19832874834537506
AT2,Muscle_smooth_syst_arterial,-0.20875811576843262
AT2,Myoepithelial,0.58420729637146
AT2,NAF_endoneurial,-0.026197098195552826
AT2,NAF_perineurial,-0.17271272838115692
AT2,NK_CD16hi,0.7313539385795593
AT2,NKT,0.7311106324195862
AT2,NK_CD11d,0.7237224578857422
AT2,NK_CD56bright,0.7141996026039124
AT2,Neuroendocrine,0.5979430079460144
AT2,SMG_Basal,0.3527776598930359
AT2,SMG_Duct,0.5620627403259277
AT2,SMG_Mucous,0.6063482761383057
AT2,SMG_Serous,0.5669810175895691
AT2,Schwann_Myelinating,0.5245501399040222
AT2,Schwann_nonmyelinating,-0.03901784121990204
AT2,Secretory_Club,0.1930072158575058
AT2,Secretory_Goblet,0.39714083075523376
AT2,Suprabasal,0.2485698014497757
AT2,T_reg,0.717781126499176
AT2,gdT,0.718526303768158
B_memory,B_memory,0.7451083660125732
B_memory,B_naive,0.747298538684845
B_memory,B_plasma_IgA,0.5859745740890503
B_memory,B_plasma_IgG,0.5176001191139221
B_memory,B_plasmablast,0.6958804130554199
B_memory,Basal,0.28434881567955017
B_memory,CD4_EM_Effector,0.7361716628074646
B_memory,CD4_TRM,0.7387610673904419
B_memory,CD4_naive_CM,0.6360534429550171
B_memory,CD8_EM,0.7412466406822205
B_memory,CD8_EM_EMRA,0.7457518577575684
B_memory,CD8_TRM_EM,0.7404226660728455
B_memory,CD8_TRM,0.7212063074111938
B_memory,Chondrocyte,0.569591760635376
B_memory,Ciliated,0.3911963999271393
B_memory,DC_1,0.7476767897605896
B_memory,DC_2,0.7374501824378967
B_memory,DC_activated,0.732051432132721
B_memory,DC_plasmacytoid,0.7329785227775574
B_memory,Deuterosomal,0.2645873427391052
B_memory,Dividing_AT2,0.7011982798576355
B_memory,Dividing_Basal,0.5731087327003479
B_memory,Endothelia_Lymphatic,0.49643558263778687
B_memory,Endothelia_vascular_Cap_a,0.7031064629554749
B_memory,Endothelia_vascular_Cap_g,0.7034456133842468
B_memory,Endothelia_vascular_arterial_pulmonary,0.5391874313354492
B_memory,Endothelia_vascular_arterial_systemic,0.22778931260108948
B_memory,Endothelia_vascular_venous_pulmonary,0.5415409803390503
B_memory,Endothelia_vascular_venous_systemic,0.31759747862815857
B_memory,Erythrocyte,0.6927543878555298
B_memory,Fibro_adventitial,0.4223653972148895
B_memory,Fibro_alveolar,0.6805978417396545
B_memory,Fibro_immune_recruiting,0.661950945854187
B_memory,Fibro_myofibroblast,0.3535633087158203
B_memory,Fibro_peribronchial,0.3199612498283386
B_memory,Fibro_perichondrial,0.3931123614311218
B_memory,ILC,0.7373746037483215
B_memory,Ionocyte_n_Brush,0.37118083238601685
B_memory,MAIT,0.7457075715065002
B_memory,Macro_CHIT1,0.7183112502098083
B_memory,Macro_interstitial,0.7430493831634521
B_memory,Macro_AW_CX3CR1,0.735565721988678
B_memory,Macro_alveolar_metallothioneins,0.7073923945426941
B_memory,Macro_alv,0.7177911996841431
B_memory,Macro_dividing,0.7248741388320923
B_memory,Macro_int,0.730678915977478
B_memory,Macro_CCL,0.7415423393249512
B_memory,Mast_cell,0.678568422794342
B_memory,Megakaryocyte,0.6646471619606018
B_memory,Mesothelia,0.6723635792732239
B_memory,Macrophage_intermediate,0.7469910383224487
B_memory,Monocyte_CD14,0.7392219305038452
B_memory,Monocyte_CD16,0.755859375
B_memory,Muscle_airway,-0.1541016399860382
B_memory,Muscle_pericyte_airway,0.4142039120197296
B_memory,Muscle_pericyte_parenchyma,0.7184929251670837
B_memory,Muscle_perivascular_immune_recruiting,0.6440507769584656
B_memory,Muscle_smooth_pulmonary,-0.15775151550769806
B_memory,Muscle_smooth_syst_arterial,-0.1712198704481125
B_memory,Myoepithelial,0.6198263764381409
B_memory,NAF_endoneurial,0.015533491969108582
B_memory,NAF_perineurial,-0.1310839205980301
B_memory,NK_CD16hi,0.7478885054588318
B_memory,NKT,0.7535255551338196
B_memory,NK_CD11d,0.7423548102378845
B_memory,NK_CD56bright,0.7284399271011353
B_memory,Neuroendocrine,0.6451241374015808
B_memory,SMG_Basal,0.40683403611183167
B_memory,SMG_Duct,0.6121287941932678
B_memory,SMG_Mucous,0.6496825218200684
B_memory,SMG_Serous,0.6126583814620972
B_memory,Schwann_Myelinating,0.5691646337509155
B_memory,Schwann_nonmyelinating,0.008897892199456692
B_memory,Secretory_Club,0.2165733128786087
B_memory,Secretory_Goblet,0.42201441526412964
B_memory,Suprabasal,0.28154975175857544
B_memory,T_reg,0.7355838418006897
B_memory,gdT,0.7428857088088989
B_naive,B_naive,0.7627263069152832
B_naive,B_plasma_IgA,0.6145415902137756
B_naive,B_plasma_IgG,0.5280395150184631
B_naive,B_plasmablast,0.6904527544975281
B_naive,Basal,0.3075712025165558
B_naive,CD4_EM_Effector,0.7471625804901123
B_naive,CD4_TRM,0.7506705522537231
B_naive,CD4_naive_CM,0.6095433235168457
B_naive,CD8_EM,0.754794716835022
B_naive,CD8_EM_EMRA,0.7548948526382446
B_naive,CD8_TRM_EM,0.7567757964134216
B_naive,CD8_TRM,0.7416635751724243
B_naive,Chondrocyte,0.5467362403869629
B_naive,Ciliated,0.42623457312583923
B_naive,DC_1,0.7607786655426025
B_naive,DC_2,0.7540345788002014
B_naive,DC_activated,0.746126651763916
B_naive,DC_plasmacytoid,0.7499237060546875
B_naive,Deuterosomal,0.2985894978046417
B_naive,Dividing_AT2,0.7068659663200378
B_naive,Dividing_Basal,0.5843942761421204
B_naive,Endothelia_Lymphatic,0.4577867090702057
B_naive,Endothelia_vascular_Cap_a,0.717553973197937
B_naive,Endothelia_vascular_Cap_g,0.7192404866218567
B_naive,Endothelia_vascular_arterial_pulmonary,0.5371861457824707
B_naive,Endothelia_vascular_arterial_systemic,0.20599234104156494
B_naive,Endothelia_vascular_venous_pulmonary,0.5199225544929504
B_naive,Endothelia_vascular_venous_systemic,0.2828458845615387
B_naive,Erythrocyte,0.7031535506248474
B_naive,Fibro_adventitial,0.3835967481136322
B_naive,Fibro_alveolar,0.6878350973129272
B_naive,Fibro_immune_recruiting,0.6633426547050476
B_naive,Fibro_myofibroblast,0.29726913571357727
B_naive,Fibro_peribronchial,0.2817513048648834
B_naive,Fibro_perichondrial,0.3899724781513214
B_naive,ILC,0.747626006603241
B_naive,Ionocyte_n_Brush,0.3955855071544647
B_naive,MAIT,0.7580651044845581
B_naive,Macro_CHIT1,0.7265522480010986
B_naive,Macro_interstitial,0.7545042037963867
B_naive,Macro_AW_CX3CR1,0.7507660984992981
B_naive,Macro_alveolar_metallothioneins,0.7001405954360962
B_naive,Macro_alv,0.7281572222709656
B_naive,Macro_dividing,0.7371339201927185
B_naive,Macro_int,0.7352142930030823
B_naive,Macro_CCL,0.7542569637298584
B_naive,Mast_cell,0.6651851534843445
B_naive,Megakaryocyte,0.6901684403419495
B_naive,Mesothelia,0.6685126423835754
B_naive,Macrophage_intermediate,0.7533114552497864
B_naive,Monocyte_CD14,0.7413605451583862
B_naive,Monocyte_CD16,0.7600513100624084
B_naive,Muscle_airway,-0.18029935657978058
B_naive,Muscle_pericyte_airway,0.37879878282546997
B_naive,Muscle_pericyte_parenchyma,0.7284927368164062
B_naive,Muscle_perivascular_immune_recruiting,0.641171932220459
B_naive,Muscle_smooth_pulmonary,-0.19028426706790924
B_naive,Muscle_smooth_syst_arterial,-0.20032833516597748
B_naive,Myoepithelial,0.6467010378837585
B_naive,NAF_endoneurial,0.0021011349745094776
B_naive,NAF_perineurial,-0.16013604402542114
B_naive,NK_CD16hi,0.765723466873169
B_naive,NKT,0.761423647403717
B_naive,NK_CD11d,0.763874888420105
B_naive,NK_CD56bright,0.7517681121826172
B_naive,Neuroendocrine,0.6662921905517578
B_naive,SMG_Basal,0.4345489740371704
B_naive,SMG_Duct,0.6387858390808105
B_naive,SMG_Mucous,0.6746675372123718
B_naive,SMG_Serous,0.6381864547729492
B_naive,Schwann_Myelinating,0.5921067595481873
B_naive,Schwann_nonmyelinating,-0.01258569024503231
B_naive,Secretory_Club,0.23029081523418427
B_naive,Secretory_Goblet,0.4471682906150818
B_naive,Suprabasal,0.30500340461730957
B_naive,T_reg,0.7489699125289917
B_naive,gdT,0.7537081241607666
B_plasma_IgA,B_plasma_IgA,0.6850973963737488
B_plasma_IgA,B_plasma_IgG,0.5038923025131226
B_plasma_IgA,B_plasmablast,0.6392401456832886
B_plasma_IgA,Basal,0.27358004450798035
B_plasma_IgA,CD4_EM_Effector,0.5862494707107544
B_plasma_IgA,CD4_TRM,0.6020224690437317
B_plasma_IgA,CD4_naive_CM,0.4697566628456116
B_plasma_IgA,CD8_EM,0.5968312621116638
B_plasma_IgA,CD8_EM_EMRA,0.5879342555999756
B_plasma_IgA,CD8_TRM_EM,0.5930376648902893
B_plasma_IgA,CD8_TRM,0.5827047228813171
B_plasma_IgA,Chondrocyte,0.4780747890472412
B_plasma_IgA,Ciliated,0.3886960446834564
B_plasma_IgA,DC_1,0.6228070855140686
B_plasma_IgA,DC_2,0.6109618544578552
B_plasma_IgA,DC_activated,0.5773240327835083
B_plasma_IgA,DC_plasmacytoid,0.6046738028526306
B_plasma_IgA,Deuterosomal,0.29124224185943604
B_plasma_IgA,Dividing_AT2,0.5433998107910156
B_plasma_IgA,Dividing_Basal,0.45275557041168213
B_plasma_IgA,Endothelia_Lymphatic,0.33803313970565796
B_plasma_IgA,Endothelia_vascular_Cap_a,0.5316636562347412
B_plasma_IgA,Endothelia_vascular_Cap_g,0.5375575423240662
B_plasma_IgA,Endothelia_vascular_arterial_pulmonary,0.3596535325050354
B_plasma_IgA,Endothelia_vascular_arterial_systemic,0.09704934805631638
B_plasma_IgA,Endothelia_vascular_venous_pulmonary,0.39101555943489075
B_plasma_IgA,Endothelia_vascular_venous_systemic,0.2287396639585495
B_plasma_IgA,Erythrocyte,0.5291702747344971
B_plasma_IgA,Fibro_adventitial,0.35587117075920105
B_plasma_IgA,Fibro_alveolar,0.4918564260005951
B_plasma_IgA,Fibro_immune_recruiting,0.6219831109046936
B_plasma_IgA,Fibro_myofibroblast,0.2428884655237198
B_plasma_IgA,Fibro_peribronchial,0.15768058598041534
B_plasma_IgA,Fibro_perichondrial,0.29540857672691345
B_plasma_IgA,ILC,0.5963302254676819
B_plasma_IgA,Ionocyte_n_Brush,0.3532923758029938
B_plasma_IgA,MAIT,0.5923412442207336
B_plasma_IgA,Macro_CHIT1,0.5640809535980225
B_plasma_IgA,Macro_interstitial,0.5946903228759766
B_plasma_IgA,Macro_AW_CX3CR1,0.6598944664001465
B_plasma_IgA,Macro_alveolar_metallothioneins,0.5818288922309875
B_plasma_IgA,Macro_alv,0.5406875610351562
B_plasma_IgA,Macro_dividing,0.5683025121688843
B_plasma_IgA,Macro_int,0.609853208065033
B_plasma_IgA,Macro_CCL,0.5986884236335754
B_plasma_IgA,Mast_cell,0.49167266488075256
B_plasma_IgA,Megakaryocyte,0.5816295742988586
B_plasma_IgA,Mesothelia,0.6301703453063965
B_plasma_IgA,Macrophage_intermediate,0.6252159476280212
B_plasma_IgA,Monocyte_CD14,0.575369656085968
B_plasma_IgA,Monocyte_CD16,0.6128157377243042
B_plasma_IgA,Muscle_airway,-0.20442907512187958
B_plasma_IgA,Muscle_pericyte_airway,0.32853373885154724
B_plasma_IgA,Muscle_pericyte_parenchyma,0.5462027192115784
B_plasma_IgA,Muscle_perivascular_immune_recruiting,0.5744917988777161
B_plasma_IgA,Muscle_smooth_pulmonary,-0.20239244401454926
B_plasma_IgA,Muscle_smooth_syst_arterial,-0.20396818220615387
B_plasma_IgA,Myoepithelial,0.6228048205375671
B_plasma_IgA,NAF_endoneurial,-0.03985397145152092
B_plasma_IgA,NAF_perineurial,-0.18903502821922302
B_plasma_IgA,NK_CD16hi,0.621907651424408
B_plasma_IgA,NKT,0.6028423309326172
B_plasma_IgA,NK_CD11d,0.632310152053833
B_plasma_IgA,NK_CD56bright,0.6120389103889465
B_plasma_IgA,Neuroendocrine,0.5787471532821655
B_plasma_IgA,SMG_Basal,0.4425540864467621
B_plasma_IgA,SMG_Duct,0.6684187054634094
B_plasma_IgA,SMG_Mucous,0.6443978548049927
B_plasma_IgA,SMG_Serous,0.6527712345123291
B_plasma_IgA,Schwann_Myelinating,0.5497781038284302
B_plasma_IgA,Schwann_nonmyelinating,-0.04481881484389305
B_plasma_IgA,Secretory_Club,0.23721887171268463
B_plasma_IgA,Secretory_Goblet,0.38190022110939026
B_plasma_IgA,Suprabasal,0.24450168013572693
B_plasma_IgA,T_reg,0.5876521468162537
B_plasma_IgA,gdT,0.597912073135376
B_plasma_IgG,B_plasma_IgG,0.4873141348361969
B_plasma_IgG,B_plasmablast,0.5712878108024597
B_plasma_IgG,Basal,0.2437308132648468
B_plasma_IgG,CD4_EM_Effector,0.5079105496406555
B_plasma_IgG,CD4_TRM,0.5218197703361511
B_plasma_IgG,CD4_naive_CM,0.4496975839138031
B_plasma_IgG,CD8_EM,0.5146757364273071
B_plasma_IgG,CD8_EM_EMRA,0.5054675936698914
B_plasma_IgG,CD8_TRM_EM,0.5066297650337219
B_plasma_IgG,CD8_TRM,0.495169073343277
B_plasma_IgG,Chondrocyte,0.4472191631793976
B_plasma_IgG,Ciliated,0.3343442380428314
B_plasma_IgG,DC_1,0.5374411344528198
B_plasma_IgG,DC_2,0.5164136290550232
B_plasma_IgG,DC_activated,0.49287450313568115
B_plasma_IgG,DC_plasmacytoid,0.5195571780204773
B_plasma_IgG,Deuterosomal,0.23843561112880707
B_plasma_IgG,Dividing_AT2,0.4560163617134094
B_plasma_IgG,Dividing_Basal,0.41655001044273376
B_plasma_IgG,Endothelia_Lymphatic,0.3585337698459625
B_plasma_IgG,Endothelia_vascular_Cap_a,0.44493186473846436
B_plasma_IgG,Endothelia_vascular_Cap_g,0.4498515725135803
B_plasma_IgG,Endothelia_vascular_arterial_pulmonary,0.3356184959411621
B_plasma_IgG,Endothelia_vascular_arterial_systemic,0.12277480959892273
B_plasma_IgG,Endothelia_vascular_venous_pulmonary,0.3794577419757843
B_plasma_IgG,Endothelia_vascular_venous_systemic,0.2496316283941269
B_plasma_IgG,Erythrocyte,0.4487483501434326
B_plasma_IgG,Fibro_adventitial,0.34712815284729004
B_plasma_IgG,Fibro_alveolar,0.4158842861652374
B_plasma_IgG,Fibro_immune_recruiting,0.544631838798523
B_plasma_IgG,Fibro_myofibroblast,0.2666432559490204
B_plasma_IgG,Fibro_peribronchial,0.19840902090072632
B_plasma_IgG,Fibro_perichondrial,0.2817840576171875
B_plasma_IgG,ILC,0.5183695554733276
B_plasma_IgG,Ionocyte_n_Brush,0.2894977629184723
B_plasma_IgG,MAIT,0.5094214081764221
B_plasma_IgG,Macro_CHIT1,0.48653388023376465
B_plasma_IgG,Macro_interstitial,0.5083903074264526
B_plasma_IgG,Macro_AW_CX3CR1,0.5460571050643921
B_plasma_IgG,Macro_alveolar_metallothioneins,0.5179241895675659
B_plasma_IgG,Macro_alv,0.4692426919937134
B_plasma_IgG,Macro_dividing,0.4859336316585541
B_plasma_IgG,Macro_int,0.5376816987991333
B_plasma_IgG,Macro_CCL,0.5095020532608032
B_plasma_IgG,Mast_cell,0.46534740924835205
B_plasma_IgG,Megakaryocyte,0.5004755258560181
B_plasma_IgG,Mesothelia,0.5551451444625854
B_plasma_IgG,Macrophage_intermediate,0.544131875038147
B_plasma_IgG,Monocyte_CD14,0.5039319396018982
B_plasma_IgG,Monocyte_CD16,0.5358219742774963
B_plasma_IgG,Muscle_airway,-0.13347870111465454
B_plasma_IgG,Muscle_pericyte_airway,0.3304445445537567
B_plasma_IgG,Muscle_pericyte_parenchyma,0.46312135457992554
B_plasma_IgG,Muscle_perivascular_immune_recruiting,0.5154291391372681
B_plasma_IgG,Muscle_smooth_pulmonary,-0.14705334603786469
B_plasma_IgG,Muscle_smooth_syst_arterial,-0.15418118238449097
B_plasma_IgG,Myoepithelial,0.48626837134361267
B_plasma_IgG,NAF_endoneurial,-0.006835165899246931
B_plasma_IgG,NAF_perineurial,-0.127840057015419
B_plasma_IgG,NK_CD16hi,0.524793803691864
B_plasma_IgG,NKT,0.5208990573883057
B_plasma_IgG,NK_CD11d,0.5316047668457031
B_plasma_IgG,NK_CD56bright,0.5173590183258057
B_plasma_IgG,Neuroendocrine,0.5029281377792358
B_plasma_IgG,SMG_Basal,0.36456239223480225
B_plasma_IgG,SMG_Duct,0.5245790481567383
B_plasma_IgG,SMG_Mucous,0.5199060440063477
B_plasma_IgG,SMG_Serous,0.5102142691612244
B_plasma_IgG,Schwann_Myelinating,0.4415867030620575
B_plasma_IgG,Schwann_nonmyelinating,-0.022402318194508553
B_plasma_IgG,Secretory_Club,0.18309316039085388
B_plasma_IgG,Secretory_Goblet,0.33776795864105225
B_plasma_IgG,Suprabasal,0.24908804893493652
B_plasma_IgG,T_reg,0.5059000849723816
B_plasma_IgG,gdT,0.5166818499565125
B_plasmablast,B_plasmablast,0.7672614455223083
B_plasmablast,Basal,0.26320886611938477
B_plasmablast,CD4_EM_Effector,0.6702154278755188
B_plasmablast,CD4_TRM,0.6845488548278809
B_plasmablast,CD4_naive_CM,0.6365410685539246
B_plasmablast,CD8_EM,0.6758061647415161
B_plasmablast,CD8_EM_EMRA,0.6783528923988342
B_plasmablast,CD8_TRM_EM,0.6655429005622864
B_plasmablast,CD8_TRM,0.6410940289497375
B_plasmablast,Chondrocyte,0.6181296706199646
B_plasmablast,Ciliated,0.3659718632698059
B_plasmablast,DC_1,0.7050648927688599
B_plasmablast,DC_2,0.6778991222381592
B_plasmablast,DC_activated,0.6529486179351807
B_plasmablast,DC_plasmacytoid,0.6740291714668274
B_plasmablast,Deuterosomal,0.24290332198143005
B_plasmablast,Dividing_AT2,0.6265848278999329
B_plasmablast,Dividing_Basal,0.5551995038986206
B_plasmablast,Endothelia_Lymphatic,0.5265945792198181
B_plasmablast,Endothelia_vascular_Cap_a,0.6020524501800537
B_plasmablast,Endothelia_vascular_Cap_g,0.6059004664421082
B_plasmablast,Endothelia_vascular_arterial_pulmonary,0.4505646228790283
B_plasmablast,Endothelia_vascular_arterial_systemic,0.17791424691677094
B_plasmablast,Endothelia_vascular_venous_pulmonary,0.5315547585487366
B_plasmablast,Endothelia_vascular_venous_systemic,0.36856523156166077
B_plasmablast,Erythrocyte,0.6005183458328247
B_plasmablast,Fibro_adventitial,0.5079305171966553
B_plasmablast,Fibro_alveolar,0.5739447474479675
B_plasmablast,Fibro_immune_recruiting,0.721566915512085
B_plasmablast,Fibro_myofibroblast,0.43112605810165405
B_plasmablast,Fibro_peribronchial,0.30604612827301025
B_plasmablast,Fibro_perichondrial,0.3839806020259857
B_plasmablast,ILC,0.6830756068229675
B_plasmablast,Ionocyte_n_Brush,0.34187641739845276
B_plasmablast,MAIT,0.6757246255874634
B_plasmablast,Macro_CHIT1,0.6569769978523254
B_plasmablast,Macro_interstitial,0.6801154017448425
B_plasmablast,Macro_AW_CX3CR1,0.7163166403770447
B_plasmablast,Macro_alveolar_metallothioneins,0.704669177532196
B_plasmablast,Macro_alv,0.6305318474769592
B_plasmablast,Macro_dividing,0.6497284770011902
B_plasmablast,Macro_int,0.714931070804596
B_plasmablast,Macro_CCL,0.6797231435775757
B_plasmablast,Mast_cell,0.6350567936897278
B_plasmablast,Megakaryocyte,0.621524453163147
B_plasmablast,Mesothelia,0.744698703289032
B_plasmablast,Macrophage_intermediate,0.7247044444084167
B_plasmablast,Monocyte_CD14,0.6850216388702393
B_plasmablast,Monocyte_CD16,0.7194884419441223
B_plasmablast,Muscle_airway,-0.17069287598133087
B_plasmablast,Muscle_pericyte_airway,0.48228299617767334
B_plasmablast,Muscle_pericyte_parenchyma,0.6303881406784058
B_plasmablast,Muscle_perivascular_immune_recruiting,0.6865471005439758
B_plasmablast,Muscle_smooth_pulmonary,-0.1681530475616455
B_plasmablast,Muscle_smooth_syst_arterial,-0.1816146820783615
B_plasmablast,Myoepithelial,0.6328994631767273
B_plasmablast,NAF_endoneurial,-0.013744061812758446
B_plasmablast,NAF_perineurial,-0.15229885280132294
B_plasmablast,NK_CD16hi,0.6880493760108948
B_plasmablast,NKT,0.6975061893463135
B_plasmablast,NK_CD11d,0.6883463263511658
B_plasmablast,NK_CD56bright,0.6641327142715454
B_plasmablast,Neuroendocrine,0.6287833452224731
B_plasmablast,SMG_Basal,0.4305031895637512
B_plasmablast,SMG_Duct,0.6715339422225952
B_plasmablast,SMG_Mucous,0.6688516139984131
B_plasmablast,SMG_Serous,0.6569049954414368
B_plasmablast,Schwann_Myelinating,0.5581797361373901
B_plasmablast,Schwann_nonmyelinating,-0.019964659586548805
B_plasmablast,Secretory_Club,0.2147500216960907
B_plasmablast,Secretory_Goblet,0.3879847228527069
B_plasmablast,Suprabasal,0.25741085410118103
B_plasmablast,T_reg,0.6656906604766846
B_plasmablast,gdT,0.6832839250564575
Basal,Basal,0.26644834876060486
Basal,CD4_EM_Effector,0.29350024461746216
Basal,CD4_TRM,0.3021796643733978
Basal,CD4_naive_CM,0.22516244649887085
Basal,CD8_EM,0.29832443594932556
Basal,CD8_EM_EMRA,0.2763981819152832
Basal,CD8_TRM_EM,0.2948879599571228
Basal,CD8_TRM,0.3059292435646057
Basal,Chondrocyte,0.1948399394750595
Basal,Ciliated,0.29256799817085266
Basal,DC_1,0.3063683807849884
Basal,DC_2,0.30297836661338806
Basal,DC_activated,0.28733083605766296
Basal,DC_plasmacytoid,0.30790022015571594
