tube_id,section,section_label,n_patches,n_tiles,n_spots,AT1,AT2,B_memory,B_naive,B_plasma_IgA,B_plasma_IgG,B_plasmablast,Basal,CD4_EM_Effector,CD4_TRM,CD4_naive_CM,CD8_EM,CD8_EM_EMRA,CD8_TRM_EM,CD8_TRM,Chondrocyte,Ciliated,DC_1,DC_2,DC_activated,DC_plasmacytoid,Deuterosomal,Dividing_AT2,Dividing_Basal,Endothelia_Lymphatic,Endothelia_vascular_Cap_a,Endothelia_vascular_Cap_g,Endothelia_vascular_arterial_pulmonary,Endothelia_vascular_arterial_systemic,Endothelia_vascular_venous_pulmonary,Endothelia_vascular_venous_systemic,Erythrocyte,Fibro_adventitial,Fibro_alveolar,Fibro_immune_recruiting,Fibro_myofibroblast,Fibro_peribronchial,Fibro_perichondrial,ILC,Ionocyte_n_Brush,MAIT,Macro_CHIT1,Macro_interstitial,Macro_AW_CX3CR1,Macro_alveolar_metallothioneins,Macro_alv,Macro_dividing,Macro_int,Macro_CCL,Mast_cell,Megakaryocyte,Mesothelia,Macrophage_intermediate,Monocyte_CD14,Monocyte_CD16,Muscle_airway,Muscle_pericyte_airway,Muscle_pericyte_parenchyma,Muscle_perivascular_immune_recruiting,Muscle_smooth_pulmonary,Muscle_smooth_syst_arterial,Myoepithelial,NAF_endoneurial,NAF_perineurial,NK_CD16hi,NKT,NK_CD11d,NK_CD56bright,Neuroendocrine,SMG_Basal,SMG_Duct,SMG_Mucous,SMG_Serous,Schwann_Myelinating,Schwann_nonmyelinating,Secretory_Club,Secretory_Goblet,Suprabasal,T_reg,gdT,score_strict_proxy,score_broad_proxy,score_immune_total
a2,a,High-risk Tumor,3,12,19,2.8761274814605713,4.1721510887146,0.23683394491672516,0.23233574628829956,0.7387452125549316,0.09294871240854263,0.3333010971546173,0.32335972785949707,0.258112370967865,0.2270592898130417,0.37117668986320496,0.26186272501945496,0.3867703378200531,0.3111884295940399,0.35537317395210266,0.13467316329479218,3.6458914279937744,0.1299964040517807,0.17048804461956024,0.2110159546136856,0.1013740599155426,0.127346932888031,0.07915163785219193,0.10398785024881363,0.059752579778432846,2.2747180461883545,1.6080294847488403,0.15578903257846832,0.1181199923157692,0.0879458487033844,0.205260768532753,0.29193273186683655,0.9696264266967773,3.010387420654297,0.07426076382398605,0.5126332640647888,0.057214900851249695,0.021090341731905937,0.18377339839935303,0.19531755149364471,0.28106972575187683,0.30684301257133484,0.19769315421581268,0.07095364481210709,0.0856006070971489,0.5023044943809509,0.1930667906999588,0.20659543573856354,0.11521389335393906,0.22625543177127838,0.039474643766880035,0.04772431030869484,0.06426887214183807,0.3415624797344208,0.15517954528331757,0.2951863706111908,0.06957691162824631,0.4465797245502472,0.08784541487693787,0.2890094518661499,0.5743304491043091,0.14175918698310852,0.043953392654657364,0.04910631105303764,0.265836238861084,0.3160543441772461,0.2557033896446228,0.2637822926044464,0.041786689311265945,0.04335777461528778,1.0963671207427979,0.4141465723514557,0.8853856921195984,0.0906456932425499,0.1142810583114624,0.08031954616308212,0.9066774845123291,0.28757375478744507,0.2412577122449875,0.2337501496076584,0.5064992159605026,4.966224059462547,8.925346806645393
a3,a,High-risk Tumor,3,12,19,2.979843854904175,3.6603667736053467,0.20660679042339325,0.19706036150455475,0.45227065682411194,0.028694473206996918,0.207388237118721,0.18705342710018158,0.2269953489303589,0.19433428347110748,0.32232537865638733,0.22928325831890106,0.3544728755950928,0.27519360184669495,0.2993461489677429,0.10918646305799484,1.7539392709732056,0.10851650685071945,0.1391891986131668,0.18273116648197174,0.08520316332578659,0.041909728199243546,0.06788919121026993,0.07908380031585693,0.04869897663593292,2.3477022647857666,1.6721839904785156,0.14560501277446747,0.08054584264755249,0.08305931836366653,0.20913374423980713,0.2768855690956116,0.7568747997283936,3.0107314586639404,0.06342986971139908,0.3562411069869995,0.05007486417889595,0.03516880050301552,0.1614416092634201,0.11261212080717087,0.2524801790714264,0.26399001479148865,0.1773793250322342,0.059177082031965256,0.06952151656150818,0.4779694974422455,0.18590563535690308,0.17530111968517303,0.10236670821905136,0.1776440143585205,0.03394334390759468,0.04012183099985123,0.05563950166106224,0.3140626847743988,0.13705021142959595,0.13220693171024323,0.05235103890299797,0.4387347996234894,0.0712515190243721,0.11595413833856583,0.20220565795898438,0.19193322956562042,0.03534938022494316,0.03648810461163521,0.23696976900100708,0.2852327525615692,0.21993960440158844,0.22165678441524506,0.03530910983681679,0.056103285402059555,1.199210286140442,0.3836062252521515,1.1094605922698975,0.08736524730920792,0.08926847577095032,0.045223768800497055,0.3411347568035126,0.12895870208740234,0.21005858480930328,0.2092934250831604,0.33402641862630844,4.1233518943190575,7.5026914700865746
a4,a,High-risk Tumor,4,16,27,2.57444167137146,3.4617624282836914,0.2128307819366455,0.19856968522071838,0.47098690271377563,0.09970854967832565,0.42955484986305237,0.20891061425209045,0.22311338782310486,0.19766469299793243,0.39620089530944824,0.22465385496616364,0.3414526581764221,0.26199257373809814,0.2894400954246521,0.12905152142047882,2.414742946624756,0.11137283593416214,0.1418536901473999,0.17387358844280243,0.08492088317871094,0.054608020931482315,0.06411073356866837,0.13868597149848938,0.08263985067605972,2.0462379455566406,1.4106489419937134,0.1369018703699112,0.12470125406980515,0.09016834944486618,0.30673936009407043,0.2481360137462616,1.499415636062622,2.698335647583008,0.09042594581842422,0.8171914219856262,0.06495362520217896,0.05817987024784088,0.16156567633152008,0.12368963658809662,0.24181051552295685,0.26782646775245667,0.172258660197258,0.062019288539886475,0.08640646189451218,0.44168585538864136,0.1706484705209732,0.20860379934310913,0.0986824780702591,0.21057479083538055,0.031137272715568542,0.06804986298084259,0.060068126767873764,0.31436070799827576,0.14368374645709991,0.3767041862010956,0.10040274262428284,0.3933776617050171,0.10117701441049576,0.3568090498447418,0.6228463053703308,0.12794968485832214,0.041386500000953674,0.05975586548447609,0.2266952395439148,0.2826065421104431,0.21330079436302185,0.21460221707820892,0.034940529614686966,0.07682519406080246,1.1790772676467896,0.3977023661136627,0.6857566833496094,0.0699629932641983,0.10124103724956512,0.06667199730873108,0.5582135915756226,0.18963243067264557,0.2062215507030487,0.20428460836410522,0.4117073193192482,4.063102178275585,7.84609592333436
a5,a,High-risk Tumor,3,12,18,1.8505133390426636,2.6891393661499023,0.1670789271593094,0.14178064465522766,0.329852432012558,0.09607812017202377,0.4595581591129303,0.08414158970117569,0.1615704745054245,0.14230342209339142,0.35470831394195557,0.16165485978126526,0.26353076100349426,0.18694759905338287,0.19368429481983185,0.15834437310695648,0.7278305888175964,0.08016058057546616,0.09509710222482681,0.12370085716247559,0.05891161039471626,0.019363507628440857,0.0466906912624836,0.10080105066299438,0.0916445329785347,1.4978513717651367,1.030234456062317,0.10108449310064316,0.0980263277888298,0.07814895361661911,0.4579167068004608,0.18330641090869904,1.6241412162780762,1.9056596755981445,0.08339252322912216,0.8782857060432434,0.051177848130464554,0.03316611796617508,0.11883876472711563,0.0487251877784729,0.17992639541625977,0.1968754678964615,0.1327844113111496,0.04193985089659691,0.07133491337299347,0.32946503162384033,0.12775225937366486,0.18595509231090546,0.0747237280011177,0.1608106642961502,0.019017206504940987,0.06807816028594971,0.04702194035053253,0.25799843668937683,0.11417963355779648,0.1866074800491333,0.1108221486210823,0.300218790769577,0.09545252472162247,0.1518843173980713,0.2979528605937958,0.0904492512345314,0.03046100027859211,0.044480860233306885,0.16137991845607758,0.21836118400096893,0.1452828347682953,0.14166229963302612,0.024246394634246826,0.033195484429597855,0.7110348343849182,0.3098334074020386,0.5742883086204529,0.04112858697772026,0.04672172665596008,0.012019163928925991,0.16710126399993896,0.07063450664281845,0.1473211646080017,0.1510351151227951,0.23163333162665367,2.9914072044193745,6.021267265081406
a6,a,High-risk Tumor,4,16,27,2.887199640274048,3.767019033432007,0.218126118183136,0.213006854057312,0.48362481594085693,0.07460790127515793,0.2886664867401123,0.2591525912284851,0.23968639969825745,0.21000446379184723,0.3500517010688782,0.24228785932064056,0.3592624366283417,0.2877953350543976,0.3247796297073364,0.11165992170572281,2.8859312534332275,0.11630665510892868,0.1505318433046341,0.19033335149288177,0.09254550188779831,0.09690455347299576,0.07043419033288956,0.1294720321893692,0.059345997869968414,2.2303860187530518,1.557700753211975,0.14422333240509033,0.10842117667198181,0.0846235379576683,0.22028613090515137,0.2708759903907776,0.8775315284729004,2.9658703804016113,0.0701744332909584,0.4414811432361603,0.05456550419330597,0.02329721674323082,0.17072844505310059,0.16297529637813568,0.26036766171455383,0.29224759340286255,0.18152610957622528,0.06407041847705841,0.07734238356351852,0.48962169885635376,0.1817770004272461,0.18994909524917603,0.10455305874347687,0.2053758054971695,0.03582540154457092,0.04619460180401802,0.059325844049453735,0.31534630060195923,0.1424287110567093,0.32980602979660034,0.06432407349348068,0.42758867144584656,0.08233252912759781,0.26505911350250244,0.5150960683822632,0.16205748915672302,0.04344579204916954,0.0485670380294323,0.24694758653640747,0.293556809425354,0.23528096079826355,0.24021542072296143,0.04097363352775574,0.05051536485552788,1.1198225021362305,0.4154525399208069,0.8852430582046509,0.08610367774963379,0.09242784231901169,0.05716874450445175,0.7698546051979065,0.24973882734775543,0.22240705788135529,0.21824853122234344,0.45905881375074387,4.475816674530506,8.032933846116066
a7,a,High-risk Tumor,4,16,23,2.6934452056884766,3.6037957668304443,0.23156052827835083,0.22182215750217438,0.7033222317695618,0.06984075158834457,0.47927290201187134,0.30244290828704834,0.2461259663105011,0.22023174166679382,0.39886635541915894,0.2500653862953186,0.37695741653442383,0.2928677797317505,0.32622843980789185,0.14509232342243195,2.4853179454803467,0.12754252552986145,0.1593383550643921,0.19508172571659088,0.09677166491746902,0.10439890623092651,0.07320676743984222,0.15672887861728668,0.07622487097978592,2.2034242153167725,1.5710599422454834,0.14551828801631927,0.07387189567089081,0.09699277579784393,0.32069411873817444,0.275147020816803,1.2613749504089355,2.9355130195617676,0.10126271098852158,0.6987907886505127,0.06120115891098976,0.04902133345603943,0.17997460067272186,0.17791444063186646,0.2693934738636017,0.2907485365867615,0.19290252029895782,0.07393273711204529,0.09115055948495865,0.48744237422943115,0.18975859880447388,0.21471017599105835,0.11171028017997742,0.21856483817100525,0.03807033970952034,0.07572338730096817,0.06763485819101334,0.34357690811157227,0.1571563482284546,0.1223965585231781,0.09477820247411728,0.43587037920951843,0.11042648553848267,0.12522509694099426,0.23717865347862244,0.21570754051208496,0.0429113432765007,0.040514443069696426,0.2603778839111328,0.3115127682685852,0.24897360801696777,0.24726057052612305,0.0438341461122036,0.0992317944765091,1.7824547290802002,0.5638096332550049,1.2362785339355469,0.09739914536476135,0.08663912862539291,0.06861991435289383,0.6523883938789368,0.2999931871891022,0.22877749800682068,0.22810642421245575,0.5323785543441772,4.436167508363724,8.809561491012573
a8,a,High-risk Tumor,4,16,25,2.4967920780181885,3.3863143920898438,0.21143025159835815,0.19908124208450317,0.5227816104888916,0.08808427304029465,0.39167022705078125,0.22880274057388306,0.22178460657596588,0.1964765191078186,0.3750479817390442,0.22436915338039398,0.3401638865470886,0.2635938823223114,0.29187530279159546,0.1160125806927681,2.4875147342681885,0.11327791959047318,0.14379368722438812,0.17696240544319153,0.08572147786617279,0.06859937310218811,0.0646119937300682,0.12133543938398361,0.0704733356833458,1.9946718215942383,1.406524419784546,0.13746199011802673,0.1136009469628334,0.08606461435556412,0.2594064474105835,0.25468188524246216,1.258266806602478,2.648228406906128,0.08413126319646835,0.6826303005218506,0.05735931172966957,0.03354962170124054,0.16076302528381348,0.13902781903743744,0.24266096949577332,0.2682512700557709,0.1741245985031128,0.06226398050785065,0.08141185343265533,0.4530410170555115,0.17303024232387543,0.2021321803331375,0.09982578456401825,0.2039918750524521,0.0319475457072258,0.06021691486239433,0.059418629854917526,0.31312763690948486,0.14176884293556213,0.23863758146762848,0.08602173626422882,0.3864009976387024,0.09357015043497086,0.2118421494960785,0.41456905007362366,0.14549894630908966,0.03761738911271095,0.03928925096988678,0.22857415676116943,0.2799341082572937,0.21643660962581635,0.21806597709655762,0.03681015968322754,0.062021154910326004,1.1760904788970947,0.4148362874984741,0.8545184135437012,0.07431361079216003,0.0764651671051979,0.06354928016662598,0.575692892074585,0.19166941940784454,0.20568569004535675,0.20400501787662506,0.4147501736879349,3.992733985185623,7.834627892822027
a9,a,High-risk Tumor,3,12,19,1.8668807744979858,2.7433879375457764,0.18084627389907837,0.17125916481018066,0.6146820187568665,0.10089042782783508,0.5042862296104431,0.23592565953731537,0.18817085027694702,0.17148829996585846,0.34493589401245117,0.19013018906116486,0.2773075997829437,0.21731482446193695,0.23663927614688873,0.17878186702728271,2.284045934677124,0.09765410423278809,0.11816985160112381,0.14077095687389374,0.07411141693592072,0.045321688055992126,0.054719019681215286,0.17026497423648834,0.07407356053590775,1.5168496370315552,1.0515471696853638,0.10293359309434891,0.1111709251999855,0.07617233693599701,0.34325531125068665,0.20102453231811523,1.905601143836975,1.831285834312439,0.10977747291326523,0.8849847316741943,0.05743732675909996,0.030368052423000336,0.13964331150054932,0.12192440778017044,0.20042748749256134,0.21325530111789703,0.13842283189296722,0.06097077205777168,0.07819591462612152,0.3051248788833618,0.12696920335292816,0.1927914023399353,0.0813484862446785,0.17171533405780792,0.02620459534227848,0.08579012006521225,0.054477889090776443,0.25784292817115784,0.12482982873916626,0.13147269189357758,0.10320225358009338,0.30146318674087524,0.11368127912282944,0.12620015442371368,0.217701718211174,0.17761389911174774,0.02848118729889393,0.02218792401254177,0.19735592603683472,0.23729948699474335,0.1898878663778305,0.18546684086322784,0.037262577563524246,0.08357102423906326,1.6455358266830444,0.5185832977294922,1.271502137184143,0.08227863162755966,0.06638094037771225,0.06963745504617691,0.538546621799469,0.19392484426498413,0.17176543176174164,0.1752902716398239,0.460909653455019,3.3982224352657795,6.931738771498203
a10,a,High-risk Tumor,3,12,14,2.7794034481048584,3.8842780590057373,0.2177814096212387,0.20775699615478516,0.5096690654754639,0.039665695279836655,0.32983455061912537,0.19427640736103058,0.2409876435995102,0.21120737493038177,0.3574563264846802,0.24238987267017365,0.35801637172698975,0.2827993929386139,0.3075364828109741,0.12561403214931488,2.155928611755371,0.11012611538171768,0.1383928507566452,0.1823999136686325,0.09166968613862991,0.08422937244176865,0.06636123359203339,0.17543856799602509,0.07360058277845383,2.1330201625823975,1.5119819641113281,0.16812188923358917,0.1441512554883957,0.09681134670972824,0.2945868670940399,0.2704726755619049,1.198281168937683,2.7944281101226807,0.08853749185800552,0.5626141428947449,0.06827589124441147,0.041714783757925034,0.17467886209487915,0.12020216137170792,0.2596077620983124,0.2756439745426178,0.17572827637195587,0.06266292184591293,0.08429265767335892,0.46964168548583984,0.17705635726451874,0.18701495230197906,0.10433655977249146,0.20402182638645172,0.03727737069129944,0.062055304646492004,0.062459856271743774,0.3092069923877716,0.14472462236881256,0.4982764720916748,0.08646514266729355,0.43075934052467346,0.10442719608545303,0.45765194296836853,0.9688770174980164,0.2113501876592636,0.05774593725800514,0.07161352783441544,0.2474908083677292,0.29693886637687683,0.23271797597408295,0.23086370527744293,0.046509113162755966,0.04951460286974907,1.3383541107177734,0.45525312423706055,1.0451768636703491,0.1113312616944313,0.11144676059484482,0.03214176371693611,0.6192082762718201,0.2093285769224167,0.21932452917099,0.22267399728298187,0.43607620894908905,4.529682844877243,7.968776937574148
b1,b,Low-risk Tumor,3,12,24,1.0396579504013062,1.6259613037109375,0.13255873322486877,0.1085922122001648,0.42975398898124695,0.1049731895327568,0.352927565574646,0.0865119993686676,0.12120693922042847,0.10861752182245255,0.2831229865550995,0.12089744955301285,0.19194263219833374,0.13455575704574585,0.1331321746110916,0.19978924095630646,0.5077532529830933,0.06269209086894989,0.06638765335083008,0.08564899116754532,0.04509855434298515,0.019996538758277893,0.028967231512069702,0.014846481382846832,0.07926871627569199,0.9130461812019348,0.6782945990562439,0.07645987719297409,0.05860842764377594,0.07908407598733902,0.4864862859249115,0.12821345031261444,1.7382649183273315,1.2186654806137085,0.09667635709047318,0.86415034532547,0.04255875572562218,0.02546505443751812,0.09370874613523483,0.03298110142350197,0.1324736326932907,0.16002647578716278,0.09469173103570938,0.03458241745829582,0.05841587111353874,0.22302180528640747,0.08631885796785355,0.15040379762649536,0.05557446554303169,0.11504273861646652,0.016725895926356316,0.06689134240150452,0.0400489903986454,0.190717875957489,0.09129631519317627,0.1286982148885727,0.12524233758449554,0.1985074281692505,0.10485604405403137,0.09077722579240799,0.17725057899951935,0.13210435211658478,0.02035089023411274,0.01850735768675804,0.12106239795684814,0.16607195138931274,0.11107965558767319,0.10495167225599289,0.024563709273934364,0.036129631102085114,1.1614495515823364,0.28661495447158813,0.9255614876747131,0.041071970015764236,0.009119708091020584,0.012875000946223736,0.12005036324262619,0.04599903151392937,0.10736963152885437,0.1173718273639679,0.13032571226358414,1.802286047488451,4.736339297145605
