slide,cell_type,mean_abundance,std,frac_pos_over_0.1,rank_in_slide
4245-TS1,CD8_TRM_EM,0.13430719077587128,0.06395483762025833,0.6664885088188135,34
4245-TS1,CD8_TRM,0.1563892960548401,0.08767527341842651,0.6884019241047569,26
4245-TS1,Chondrocyte,0.1166575625538826,0.056310903280973434,0.6044895777659006,46
4245-TS1,Ciliated,3.0462841987609863,3.105727434158325,0.9732763228220203,1
4245-TS1,DC_1,0.07317916303873062,0.02794516086578369,0.16622127204703366,62
4245-TS1,DC_2,0.07363312691450119,0.04195472225546837,0.2506680919294495,61
4245-TS1,DC_activated,0.0819263681769371,0.043752141296863556,0.31213254943880275,58
4245-TS1,DC_plasmacytoid,0.05402455851435661,0.02441558986902237,0.04275788348476751,70
4245-TS1,Deuterosomal,0.14278922975063324,0.16844463348388672,0.4436130411544629,29
4245-TS1,Dividing_AT2,0.02998167648911476,0.020569412037730217,0.004810261892036344,79
4245-TS1,Dividing_Basal,0.151286780834198,0.08531268686056137,0.7124532335649385,28
4245-TS1,Endothelia_Lymphatic,0.05915449187159538,0.03367360308766365,0.1213254943880278,67
4245-TS1,Endothelia_vascular_Cap_a,0.5353668928146362,0.4216569662094116,0.9005879208979155,13
4245-TS1,Endothelia_vascular_Cap_g,0.40312036871910095,0.3049945831298828,0.892036344200962,15
4245-TS1,Endothelia_vascular_arterial_pulmonary,0.06728866696357727,0.045353345572948456,0.20256547300908606,65
4245-TS1,Endothelia_vascular_arterial_systemic,0.06896530091762543,0.07703571766614914,0.2667022982362373,64
4245-TS1,Endothelia_vascular_venous_pulmonary,0.06612195074558258,0.03115592524409294,0.13949759486905397,66
4245-TS1,Endothelia_vascular_venous_systemic,0.3693253695964813,0.19624516367912292,0.9438802779262426,16
4245-TS1,Erythrocyte,0.10361798852682114,0.058205779641866684,0.43559593800106894,51
4245-TS1,Fibro_adventitial,1.5034962892532349,0.7260576486587524,0.9925173703901656,4
4245-TS1,Fibro_alveolar,0.6327263116836548,0.5639949440956116,0.8583645109567076,8
4245-TS1,Fibro_immune_recruiting,0.09928210079669952,0.05379685014486313,0.4623196151790486,52
4245-TS1,Fibro_myofibroblast,0.5727112293243408,0.31718775629997253,0.9706039551042224,11
4245-TS1,Fibro_peribronchial,0.04551554098725319,0.01955644227564335,0.009620523784072688,75
4245-TS1,Fibro_perichondrial,0.042277250438928604,0.07548867911100388,0.05291288081239979,77
4245-TS1,ILC,0.0989469438791275,0.03999405726790428,0.4746125066809193,53
4245-TS1,Ionocyte_n_Brush,0.17431822419166565,0.18956358730793,0.4949225013361839,25
4245-TS1,MAIT,0.12055782228708267,0.0552058070898056,0.6125066809192945,43
4245-TS1,Macro_CHIT1,0.17897318303585052,0.10272108018398285,0.8140032068412614,24
4245-TS1,Macro_interstitial,0.07687979936599731,0.043085552752017975,0.2501336183858899,60
4245-TS1,Macro_AW_CX3CR1,0.04617012292146683,0.021932242438197136,0.009086050240513094,74
4245-TS1,Macro_alveolar_metallothioneins,0.05901926010847092,0.024863483384251595,0.058257616247995726,68
4245-TS1,Macro_alv,0.19025717675685883,0.1212790235877037,0.7712453233564939,23
4245-TS1,Macro_dividing,0.07274852693080902,0.04505205899477005,0.2239444147514698,63
4245-TS1,Macro_int,0.13191179931163788,0.05876975506544113,0.6771779796900054,35
4245-TS1,Macro_CCL,0.048713814467191696,0.02513108402490616,0.042223409941207914,72
4245-TS1,Mast_cell,0.11096683889627457,0.045530643314123154,0.5692143238909674,49
4245-TS1,Megakaryocyte,0.025468148291110992,0.015467527322471142,0.0,80
4245-TS1,Mesothelia,0.08261912316083908,0.038375262171030045,0.31427044361304113,56
4245-TS1,Macrophage_intermediate,0.04213511571288109,0.017017997801303864,0.0010689470871191875,78
4245-TS1,Monocyte_CD14,0.14247839152812958,0.07214582711458206,0.6926777124532336,30
4245-TS1,Monocyte_CD16,0.07953864336013794,0.033849433064460754,0.2410475681453768,59
4245-TS1,Muscle_airway,0.31491440534591675,0.4352707266807556,0.6034206306787814,19
4245-TS1,Muscle_pericyte_airway,0.11278561502695084,0.05484011396765709,0.5489043292357029,47
4245-TS1,Muscle_pericyte_parenchyma,0.12361370772123337,0.08737293630838394,0.5205772314270444,40
4245-TS1,Muscle_perivascular_immune_recruiting,0.11214780062437057,0.0536375567317009,0.55264564404062,48
4245-TS1,Muscle_smooth_pulmonary,0.28091728687286377,0.36696502566337585,0.649919828968466,20
4245-TS1,Muscle_smooth_syst_arterial,0.7033134698867798,0.8333207368850708,0.7931587386424372,7
4245-TS1,Myoepithelial,0.22501401603221893,0.14530009031295776,0.7755211117049706,22
4245-TS1,NAF_endoneurial,0.04658520966768265,0.03318328410387039,0.05718866916087654,73
4245-TS1,NAF_perineurial,0.05092708021402359,0.05913211777806282,0.13949759486905397,71
4245-TS1,NK_CD16hi,0.12882433831691742,0.060250457376241684,0.6659540352752539,37
4245-TS1,NKT,0.1420665830373764,0.06437874585390091,0.7161945483698557,31
4245-TS1,NK_CD11d,0.137564554810524,0.06553174555301666,0.6932121859967931,32
4245-TS1,NK_CD56bright,0.13579988479614258,0.07172026485204697,0.6440406199893105,33
4245-TS1,Neuroendocrine,0.04397840425372124,0.02082379162311554,0.008017103153393906,76
4245-TS1,SMG_Basal,0.08202053606510162,0.056833960115909576,0.3458043826830572,57
4245-TS1,SMG_Duct,1.7988457679748535,1.070101261138916,0.980224478888295,2
4245-TS1,SMG_Mucous,0.5668683648109436,0.2764989733695984,0.9866381614110101,12
4245-TS1,SMG_Serous,1.713673710823059,0.9873140454292297,0.9962586851950829,3
4245-TS1,Schwann_Myelinating,0.09496739506721497,0.06876914948225021,0.41902725815072156,54
4245-TS1,Schwann_nonmyelinating,0.08900324255228043,0.06594990193843842,0.3719935863174773,55
4245-TS1,Secretory_Club,0.056079376488924026,0.08218428492546082,0.21058257616247997,69
4245-TS1,Secretory_Goblet,0.7707580327987671,0.7456441521644592,0.8760021378941742,6
4245-TS1,Suprabasal,0.33868539333343506,0.3323924243450165,0.7365045430251203,17
4245-TS1,T_reg,0.10889699310064316,0.0494377538561821,0.5430251202565473,50
4245-TS1,gdT,0.1183006539940834,0.04945222660899162,0.6258685195082844,45
4390-BS1,AT1,0.6867650151252747,0.46484002470970154,0.943813901134978,9
4390-BS1,AT2,0.9986547231674194,0.590896725654602,0.9803958352874965,7
4390-BS1,B_memory,0.12528787553310394,0.036935750395059586,0.7541506425288435,47
4390-BS1,B_naive,0.13052241504192352,0.04509368911385536,0.7397054685301566,41
4390-BS1,B_plasma_IgA,0.4691197872161865,0.3452107310295105,0.8434480817934528,18
4390-BS1,B_plasma_IgG,0.10627424716949463,0.08717658370733261,0.4415158052715505,54
4390-BS1,B_plasmablast,0.39456334710121155,0.21146610379219055,0.9460650970828253,20
4390-BS1,Basal,0.49014076590538025,0.4435274600982666,0.8425100834818497,16
4390-BS1,CD4_EM_Effector,0.13787831366062164,0.04455258324742317,0.79936216114811,38
4390-BS1,CD4_TRM,0.1359815150499344,0.044193558394908905,0.7883875809023544,40
4390-BS1,CD4_naive_CM,0.2488173097372055,0.08793588727712631,0.9763624425476034,23
4390-BS1,CD8_EM,0.13998256623744965,0.04655766114592552,0.7987055623299878,37
4390-BS1,CD8_EM_EMRA,0.15477997064590454,0.05942317098379135,0.8292843072882469,28
4390-BS1,CD8_TRM_EM,0.14600497484207153,0.05387827381491661,0.7956101679016978,33
4390-BS1,CD8_TRM,0.17942197620868683,0.08246937394142151,0.8267517118469186,25
4390-BS1,Chondrocyte,0.08759501576423645,0.04485616460442543,0.3533439639808648,59
4390-BS1,Ciliated,3.311760187149048,2.625027894973755,0.9918394146890536,1
4390-BS1,DC_1,0.07300258427858353,0.02488500438630581,0.1393865491042116,67
4390-BS1,DC_2,0.0756903812289238,0.03792468458414078,0.24087796641966044,64
4390-BS1,DC_activated,0.08395851403474808,0.03695816919207573,0.3112278397898884,61
4390-BS1,DC_plasmacytoid,0.06057810038328171,0.022331465035676956,0.04605571709970922,71
4390-BS1,Deuterosomal,0.1695673167705536,0.1603373885154724,0.5730231685582966,27
4390-BS1,Dividing_AT2,0.03378073126077652,0.022546052932739258,0.01294437670012194,78
4390-BS1,Dividing_Basal,0.25577202439308167,0.1614203006029129,0.8814370134133759,21
4390-BS1,Endothelia_Lymphatic,0.07587587088346481,0.035407885909080505,0.23168558296595065,63
4390-BS1,Endothelia_vascular_Cap_a,0.6706823706626892,0.4049203395843506,0.9621048682112372,10
4390-BS1,Endothelia_vascular_Cap_g,0.5104925036430359,0.2900058329105377,0.9602288715880312,15
4390-BS1,Endothelia_vascular_arterial_pulmonary,0.09938059747219086,0.0468142144382,0.4703123534377638,57
4390-BS1,Endothelia_vascular_arterial_systemic,0.11186044663190842,0.08113429695367813,0.5131788762780227,51
4390-BS1,Endothelia_vascular_venous_pulmonary,0.085911825299263,0.03193303570151329,0.3150736328674608,60
4390-BS1,Endothelia_vascular_venous_systemic,0.46957650780677795,0.21749623119831085,0.9871494231310384,17
4390-BS1,Erythrocyte,0.10037696361541748,0.04578099399805069,0.45220898602382514,56
4390-BS1,Fibro_adventitial,1.4800140857696533,0.7147613167762756,0.9982178032079543,4
4390-BS1,Fibro_alveolar,0.7663553953170776,0.491159051656723,0.9588218741206266,8
4390-BS1,Fibro_immune_recruiting,0.10423823446035385,0.05197053402662277,0.4982647031235344,55
4390-BS1,Fibro_myofibroblast,0.6500373482704163,0.33692073822021484,0.9846168276897102,11
4390-BS1,Fibro_peribronchial,0.062453437596559525,0.019501162692904472,0.028796548166213302,70
4390-BS1,Fibro_perichondrial,0.03313182294368744,0.031316500157117844,0.031985742425663634,80
4390-BS1,ILC,0.10913288593292236,0.03394002467393875,0.6045399118281587,52
4390-BS1,Ionocyte_n_Brush,0.22343012690544128,0.19678428769111633,0.6653222024200356,24
4390-BS1,MAIT,0.1274905502796173,0.04373044893145561,0.7319200825438514,45
4390-BS1,Macro_CHIT1,0.15415827929973602,0.0764169692993164,0.7700966138260951,29
4390-BS1,Macro_interstitial,0.07324150949716568,0.0337330587208271,0.18806866147640935,66
4390-BS1,Macro_AW_CX3CR1,0.04879326373338699,0.019795870408415794,0.005627989869618235,75
4390-BS1,Macro_alveolar_metallothioneins,0.058507949113845825,0.022109724581241608,0.03798893161992308,72
4390-BS1,Macro_alv,0.17219160497188568,0.09667254239320755,0.7642810242941562,26
4390-BS1,Macro_dividing,0.06506234407424927,0.03462642431259155,0.14426414032454743,69
4390-BS1,Macro_int,0.11395303159952164,0.04704613238573074,0.5826845511678079,50
4390-BS1,Macro_CCL,0.04686369001865387,0.01909605972468853,0.01125597973923647,76
4390-BS1,Mast_cell,0.12799927592277527,0.04404893144965172,0.7251664947003096,43
4390-BS1,Megakaryocyte,0.03319285064935684,0.015135214664041996,0.0,79
