A,B,R
Basal,DC_1,0.05556238815188408
Basal,DC_2,0.17372313141822815
Basal,DC_activated,0.15628373622894287
Basal,DC_plasmacytoid,0.28994694352149963
Basal,Deuterosomal,0.3501420319080353
Basal,Dividing_AT2,0.2965778410434723
Basal,Dividing_Basal,0.37535980343818665
Basal,Endothelia_Lymphatic,0.03591667115688324
Basal,Endothelia_vascular_Cap_a,0.14729636907577515
Basal,Endothelia_vascular_Cap_g,0.16766491532325745
Basal,Endothelia_vascular_arterial_pulmonary,0.20219770073890686
Basal,Endothelia_vascular_arterial_systemic,0.18533459305763245
Basal,Endothelia_vascular_venous_pulmonary,0.1928478479385376
Basal,Endothelia_vascular_venous_systemic,0.09409952908754349
Basal,Erythrocyte,0.08438345789909363
Basal,Fibro_adventitial,0.05988321080803871
Basal,Fibro_alveolar,0.058808404952287674
Basal,Fibro_immune_recruiting,0.19302140176296234
Basal,Fibro_myofibroblast,0.03712962195277214
Basal,Fibro_peribronchial,0.23946227133274078
Basal,Fibro_perichondrial,0.00452558696269989
Basal,ILC,0.23903152346611023
Basal,Ionocyte_n_Brush,0.3712020814418793
Basal,MAIT,0.16563895344734192
Basal,Macro_CHIT1,-0.08575256168842316
Basal,Macro_interstitial,0.045092251151800156
Basal,Macro_AW_CX3CR1,0.28100886940956116
Basal,Macro_alveolar_metallothioneins,0.07629120349884033
Basal,Macro_alv,-0.09030100703239441
Basal,Macro_dividing,-0.051215413957834244
Basal,Macro_int,-0.05784128978848457
Basal,Macro_CCL,0.08674922585487366
Basal,Mast_cell,0.1450214684009552
Basal,Megakaryocyte,0.401250958442688
Basal,Mesothelia,0.09461579471826553
Basal,Macrophage_intermediate,0.14366713166236877
Basal,Monocyte_CD14,0.019396653398871422
Basal,Monocyte_CD16,0.11616504192352295
Basal,Muscle_airway,0.09381914883852005
Basal,Muscle_pericyte_airway,0.06059011071920395
Basal,Muscle_pericyte_parenchyma,0.1598442941904068
Basal,Muscle_perivascular_immune_recruiting,0.21865256130695343
Basal,Muscle_smooth_pulmonary,0.08809849619865417
Basal,Muscle_smooth_syst_arterial,0.10424760729074478
Basal,Myoepithelial,0.2860957086086273
Basal,NAF_endoneurial,0.21228395402431488
Basal,NAF_perineurial,0.14259691536426544
Basal,NK_CD16hi,0.2653779089450836
Basal,NKT,0.13880257308483124
Basal,NK_CD11d,0.3253644108772278
Basal,NK_CD56bright,0.3315575420856476
Basal,Neuroendocrine,0.3509979248046875
Basal,SMG_Basal,0.42026573419570923
Basal,SMG_Duct,0.30967700481414795
Basal,SMG_Mucous,0.3846859037876129
Basal,SMG_Serous,0.28661271929740906
Basal,Schwann_Myelinating,0.3446299135684967
Basal,Schwann_nonmyelinating,0.21281826496124268
Basal,Secretory_Club,0.1926240622997284
Basal,Secretory_Goblet,0.31748929619789124
Basal,Suprabasal,0.3607158362865448
Basal,T_reg,0.23859786987304688
Basal,gdT,0.2144656777381897
CD4_EM_Effector,CD4_EM_Effector,0.5341229438781738
CD4_EM_Effector,CD4_TRM,0.5354052186012268
CD4_EM_Effector,CD4_naive_CM,0.336184024810791
CD4_EM_Effector,CD8_EM,0.5360237956047058
CD4_EM_Effector,CD8_EM_EMRA,0.5142322778701782
CD4_EM_Effector,CD8_TRM_EM,0.5342172384262085
CD4_EM_Effector,CD8_TRM,0.5180076956748962
CD4_EM_Effector,Chondrocyte,0.2508123815059662
CD4_EM_Effector,Ciliated,0.1922944188117981
CD4_EM_Effector,DC_1,0.43941885232925415
CD4_EM_Effector,DC_2,0.49643492698669434
CD4_EM_Effector,DC_activated,0.5108611583709717
CD4_EM_Effector,DC_plasmacytoid,0.5224885940551758
CD4_EM_Effector,Deuterosomal,0.18816041946411133
CD4_EM_Effector,Dividing_AT2,0.46424445509910583
CD4_EM_Effector,Dividing_Basal,0.35141050815582275
CD4_EM_Effector,Endothelia_Lymphatic,0.22581160068511963
CD4_EM_Effector,Endothelia_vascular_Cap_a,0.49288833141326904
CD4_EM_Effector,Endothelia_vascular_Cap_g,0.49333032965660095
CD4_EM_Effector,Endothelia_vascular_arterial_pulmonary,0.3808493912220001
CD4_EM_Effector,Endothelia_vascular_arterial_systemic,0.14596855640411377
CD4_EM_Effector,Endothelia_vascular_venous_pulmonary,0.33378866314888
CD4_EM_Effector,Endothelia_vascular_venous_systemic,0.13400503993034363
CD4_EM_Effector,Erythrocyte,0.49430105090141296
CD4_EM_Effector,Fibro_adventitial,0.08671151101589203
CD4_EM_Effector,Fibro_alveolar,0.4584425389766693
CD4_EM_Effector,Fibro_immune_recruiting,0.29340165853500366
CD4_EM_Effector,Fibro_myofibroblast,0.0766851156949997
CD4_EM_Effector,Fibro_peribronchial,0.20705671608448029
CD4_EM_Effector,Fibro_perichondrial,-0.013606742955744267
CD4_EM_Effector,ILC,0.5296040177345276
CD4_EM_Effector,Ionocyte_n_Brush,0.22437924146652222
CD4_EM_Effector,MAIT,0.5306652188301086
CD4_EM_Effector,Macro_CHIT1,0.18427979946136475
CD4_EM_Effector,Macro_interstitial,0.4651941955089569
CD4_EM_Effector,Macro_AW_CX3CR1,0.5032820701599121
CD4_EM_Effector,Macro_alveolar_metallothioneins,0.4651372730731964
CD4_EM_Effector,Macro_alv,0.14762000739574432
CD4_EM_Effector,Macro_dividing,0.2518114149570465
CD4_EM_Effector,Macro_int,0.3745977580547333
CD4_EM_Effector,Macro_CCL,0.487682968378067
CD4_EM_Effector,Mast_cell,0.47199976444244385
CD4_EM_Effector,Megakaryocyte,0.3971326947212219
CD4_EM_Effector,Mesothelia,0.2877523601055145
CD4_EM_Effector,Macrophage_intermediate,0.5055211782455444
CD4_EM_Effector,Monocyte_CD14,0.4701293706893921
CD4_EM_Effector,Monocyte_CD16,0.5161277651786804
CD4_EM_Effector,Muscle_airway,-0.06960442662239075
CD4_EM_Effector,Muscle_pericyte_airway,0.15701670944690704
CD4_EM_Effector,Muscle_pericyte_parenchyma,0.49164772033691406
CD4_EM_Effector,Muscle_perivascular_immune_recruiting,0.32864612340927124
CD4_EM_Effector,Muscle_smooth_pulmonary,-0.05814119428396225
CD4_EM_Effector,Muscle_smooth_syst_arterial,-0.06789007037878036
CD4_EM_Effector,Myoepithelial,0.343749463558197
CD4_EM_Effector,NAF_endoneurial,0.08958100527524948
CD4_EM_Effector,NAF_perineurial,-0.012894813902676105
CD4_EM_Effector,NK_CD16hi,0.5481622815132141
CD4_EM_Effector,NKT,0.5300937294960022
CD4_EM_Effector,NK_CD11d,0.5344374179840088
CD4_EM_Effector,NK_CD56bright,0.5080966949462891
CD4_EM_Effector,Neuroendocrine,0.36848077178001404
CD4_EM_Effector,SMG_Basal,0.28188207745552063
CD4_EM_Effector,SMG_Duct,0.35047245025634766
CD4_EM_Effector,SMG_Mucous,0.3792814016342163
CD4_EM_Effector,SMG_Serous,0.3302516043186188
CD4_EM_Effector,Schwann_Myelinating,0.33212921023368835
CD4_EM_Effector,Schwann_nonmyelinating,0.09380213171243668
CD4_EM_Effector,Secretory_Club,0.1319979727268219
CD4_EM_Effector,Secretory_Goblet,0.17801161110401154
CD4_EM_Effector,Suprabasal,0.1774173378944397
CD4_EM_Effector,T_reg,0.5384269952774048
CD4_EM_Effector,gdT,0.5358834862709045
CD4_TRM,CD4_TRM,0.5478943586349487
CD4_TRM,CD4_naive_CM,0.3084733486175537
CD4_TRM,CD8_EM,0.5372135639190674
CD4_TRM,CD8_EM_EMRA,0.4927543103694916
CD4_TRM,CD8_TRM_EM,0.5275393128395081
CD4_TRM,CD8_TRM,0.522917628288269
CD4_TRM,Chondrocyte,0.286787211894989
CD4_TRM,Ciliated,0.22505679726600647
CD4_TRM,DC_1,0.4062395989894867
CD4_TRM,DC_2,0.47841793298721313
CD4_TRM,DC_activated,0.48933422565460205
CD4_TRM,DC_plasmacytoid,0.5326786637306213
CD4_TRM,Deuterosomal,0.22572803497314453
CD4_TRM,Dividing_AT2,0.4715341329574585
CD4_TRM,Dividing_Basal,0.3939134180545807
CD4_TRM,Endothelia_Lymphatic,0.24872954189777374
CD4_TRM,Endothelia_vascular_Cap_a,0.4737190008163452
CD4_TRM,Endothelia_vascular_Cap_g,0.480913370847702
CD4_TRM,Endothelia_vascular_arterial_pulmonary,0.39144179224967957
CD4_TRM,Endothelia_vascular_arterial_systemic,0.1663314402103424
CD4_TRM,Endothelia_vascular_venous_pulmonary,0.36698251962661743
CD4_TRM,Endothelia_vascular_venous_systemic,0.16605857014656067
CD4_TRM,Erythrocyte,0.46633368730545044
CD4_TRM,Fibro_adventitial,0.1316446214914322
CD4_TRM,Fibro_alveolar,0.42659991979599
CD4_TRM,Fibro_immune_recruiting,0.3427531123161316
CD4_TRM,Fibro_myofibroblast,0.1128794252872467
CD4_TRM,Fibro_peribronchial,0.25887221097946167
CD4_TRM,Fibro_perichondrial,-0.006485090125352144
CD4_TRM,ILC,0.5354579091072083
CD4_TRM,Ionocyte_n_Brush,0.25567618012428284
CD4_TRM,MAIT,0.5174351334571838
CD4_TRM,Macro_CHIT1,0.13688503205776215
CD4_TRM,Macro_interstitial,0.4291882812976837
CD4_TRM,Macro_AW_CX3CR1,0.5184552073478699
CD4_TRM,Macro_alveolar_metallothioneins,0.45524007081985474
CD4_TRM,Macro_alv,0.09751144796609879
CD4_TRM,Macro_dividing,0.20316393673419952
CD4_TRM,Macro_int,0.3344983160495758
CD4_TRM,Macro_CCL,0.4601302444934845
CD4_TRM,Mast_cell,0.46621015667915344
CD4_TRM,Megakaryocyte,0.44342565536499023
CD4_TRM,Mesothelia,0.3199697732925415
CD4_TRM,Macrophage_intermediate,0.5025924444198608
CD4_TRM,Monocyte_CD14,0.4401801526546478
CD4_TRM,Monocyte_CD16,0.505203127861023
CD4_TRM,Muscle_airway,-0.038325224071741104
CD4_TRM,Muscle_pericyte_airway,0.187111496925354
CD4_TRM,Muscle_pericyte_parenchyma,0.48423221707344055
CD4_TRM,Muscle_perivascular_immune_recruiting,0.37708985805511475
CD4_TRM,Muscle_smooth_pulmonary,-0.029935181140899658
CD4_TRM,Muscle_smooth_syst_arterial,-0.03773326054215431
CD4_TRM,Myoepithelial,0.3928225636482239
CD4_TRM,NAF_endoneurial,0.13695739209651947
CD4_TRM,NAF_perineurial,0.02196253091096878
CD4_TRM,NK_CD16hi,0.5562951564788818
CD4_TRM,NKT,0.518889844417572
CD4_TRM,NK_CD11d,0.5521374344825745
CD4_TRM,NK_CD56bright,0.5217960476875305
CD4_TRM,Neuroendocrine,0.4189271926879883
CD4_TRM,SMG_Basal,0.3251926898956299
CD4_TRM,SMG_Duct,0.4058312177658081
CD4_TRM,SMG_Mucous,0.4334944486618042
CD4_TRM,SMG_Serous,0.3834870755672455
CD4_TRM,Schwann_Myelinating,0.38864657282829285
CD4_TRM,Schwann_nonmyelinating,0.13518713414669037
CD4_TRM,Secretory_Club,0.13922443985939026
CD4_TRM,Secretory_Goblet,0.20368878543376923
CD4_TRM,Suprabasal,0.21060706675052643
CD4_TRM,T_reg,0.5382654666900635
CD4_TRM,gdT,0.5362784266471863
CD4_naive_CM,CD4_naive_CM,0.5473772287368774
CD4_naive_CM,CD8_EM,0.3373326361179352
CD4_naive_CM,CD8_EM_EMRA,0.4417623281478882
CD4_naive_CM,CD8_TRM_EM,0.3532213568687439
CD4_naive_CM,CD8_TRM,0.27520278096199036
CD4_naive_CM,Chondrocyte,0.17473262548446655
CD4_naive_CM,Ciliated,-0.030335037037730217
CD4_naive_CM,DC_1,0.5363873839378357
CD4_naive_CM,DC_2,0.42957091331481934
CD4_naive_CM,DC_activated,0.4191332161426544
CD4_naive_CM,DC_plasmacytoid,0.3015280067920685
CD4_naive_CM,Deuterosomal,-0.08056692779064178
CD4_naive_CM,Dividing_AT2,0.23353277146816254
CD4_naive_CM,Dividing_Basal,0.06620197743177414
CD4_naive_CM,Endothelia_Lymphatic,0.2858678102493286
CD4_naive_CM,Endothelia_vascular_Cap_a,0.30862534046173096
CD4_naive_CM,Endothelia_vascular_Cap_g,0.2857496440410614
CD4_naive_CM,Endothelia_vascular_arterial_pulmonary,0.14953342080116272
CD4_naive_CM,Endothelia_vascular_arterial_systemic,-0.04249676689505577
CD4_naive_CM,Endothelia_vascular_venous_pulmonary,0.1571497768163681
CD4_naive_CM,Endothelia_vascular_venous_systemic,0.12153883278369904
CD4_naive_CM,Erythrocyte,0.42184603214263916
CD4_naive_CM,Fibro_adventitial,0.08685579895973206
CD4_naive_CM,Fibro_alveolar,0.3588939905166626
CD4_naive_CM,Fibro_immune_recruiting,0.15516802668571472
CD4_naive_CM,Fibro_myofibroblast,0.11459851264953613
CD4_naive_CM,Fibro_peribronchial,-0.008985975757241249
CD4_naive_CM,Fibro_perichondrial,0.029157090932130814
CD4_naive_CM,ILC,0.3387094736099243
CD4_naive_CM,Ionocyte_n_Brush,-0.014544771052896976
CD4_naive_CM,MAIT,0.4001963436603546
CD4_naive_CM,Macro_CHIT1,0.3463713526725769
CD4_naive_CM,Macro_interstitial,0.47537386417388916
CD4_naive_CM,Macro_AW_CX3CR1,0.30717748403549194
CD4_naive_CM,Macro_alveolar_metallothioneins,0.4848305583000183
CD4_naive_CM,Macro_alv,0.3066330552101135
CD4_naive_CM,Macro_dividing,0.3586289584636688
CD4_naive_CM,Macro_int,0.5461178421974182
CD4_naive_CM,Macro_CCL,0.444295197725296
CD4_naive_CM,Mast_cell,0.4274451732635498
CD4_naive_CM,Megakaryocyte,0.03743941709399223
CD4_naive_CM,Mesothelia,0.3041532337665558
CD4_naive_CM,Macrophage_intermediate,0.43747231364250183
CD4_naive_CM,Monocyte_CD14,0.5042142271995544
CD4_naive_CM,Monocyte_CD16,0.46646648645401
CD4_naive_CM,Muscle_airway,-0.2064162641763687
CD4_naive_CM,Muscle_pericyte_airway,0.2019491344690323
CD4_naive_CM,Muscle_pericyte_parenchyma,0.28554704785346985
CD4_naive_CM,Muscle_perivascular_immune_recruiting,0.17162270843982697
CD4_naive_CM,Muscle_smooth_pulmonary,-0.18757009506225586
CD4_naive_CM,Muscle_smooth_syst_arterial,-0.20991235971450806
CD4_naive_CM,Myoepithelial,0.08388764411211014
CD4_naive_CM,NAF_endoneurial,-0.15966522693634033
CD4_naive_CM,NAF_perineurial,-0.2000277191400528
CD4_naive_CM,NK_CD16hi,0.30882078409194946
CD4_naive_CM,NKT,0.42396482825279236
CD4_naive_CM,NK_CD11d,0.2587664723396301
CD4_naive_CM,NK_CD56bright,0.24587534368038177
CD4_naive_CM,Neuroendocrine,0.08904299139976501
CD4_naive_CM,SMG_Basal,0.031973518431186676
CD4_naive_CM,SMG_Duct,0.07057303935289383
CD4_naive_CM,SMG_Mucous,0.06611429899930954
CD4_naive_CM,SMG_Serous,0.07500613480806351
CD4_naive_CM,Schwann_Myelinating,-0.0010743679013103247
CD4_naive_CM,Schwann_nonmyelinating,-0.15424469113349915
CD4_naive_CM,Secretory_Club,0.07608656585216522
CD4_naive_CM,Secretory_Goblet,0.007953768596053123
CD4_naive_CM,Suprabasal,-0.027935467660427094
CD4_naive_CM,T_reg,0.34391292929649353
CD4_naive_CM,gdT,0.3573670983314514
CD8_EM,CD8_EM,0.5385016798973083
CD8_EM,CD8_EM_EMRA,0.5164468288421631
CD8_EM,CD8_TRM_EM,0.5377941727638245
CD8_EM,CD8_TRM,0.5225739479064941
CD8_EM,Chondrocyte,0.24427755177021027
CD8_EM,Ciliated,0.19904343783855438
CD8_EM,DC_1,0.4459247589111328
CD8_EM,DC_2,0.5031905770301819
CD8_EM,DC_activated,0.5157855153083801
CD8_EM,DC_plasmacytoid,0.5254808664321899
CD8_EM,Deuterosomal,0.19177214801311493
CD8_EM,Dividing_AT2,0.4694288671016693
CD8_EM,Dividing_Basal,0.35515859723091125
CD8_EM,Endothelia_Lymphatic,0.22024889290332794
CD8_EM,Endothelia_vascular_Cap_a,0.496064692735672
CD8_EM,Endothelia_vascular_Cap_g,0.49613839387893677
CD8_EM,Endothelia_vascular_arterial_pulmonary,0.3776284158229828
CD8_EM,Endothelia_vascular_arterial_systemic,0.14202775061130524
CD8_EM,Endothelia_vascular_venous_pulmonary,0.32819193601608276
CD8_EM,Endothelia_vascular_venous_systemic,0.1290348917245865
CD8_EM,Erythrocyte,0.49623382091522217
CD8_EM,Fibro_adventitial,0.07944414764642715
CD8_EM,Fibro_alveolar,0.46090608835220337
CD8_EM,Fibro_immune_recruiting,0.2899850606918335
CD8_EM,Fibro_myofibroblast,0.07082752883434296
CD8_EM,Fibro_peribronchial,0.1988030970096588
CD8_EM,Fibro_perichondrial,-0.015073169954121113
CD8_EM,ILC,0.5308146476745605
CD8_EM,Ionocyte_n_Brush,0.23156329989433289
CD8_EM,MAIT,0.5333166122436523
CD8_EM,Macro_CHIT1,0.18941189348697662
CD8_EM,Macro_interstitial,0.46985793113708496
CD8_EM,Macro_AW_CX3CR1,0.5074301958084106
CD8_EM,Macro_alveolar_metallothioneins,0.46625545620918274
CD8_EM,Macro_alv,0.15339994430541992
CD8_EM,Macro_dividing,0.2576296925544739
CD8_EM,Macro_int,0.37873947620391846
CD8_EM,Macro_CCL,0.4916892945766449
CD8_EM,Mast_cell,0.47255751490592957
CD8_EM,Megakaryocyte,0.3973189890384674
CD8_EM,Mesothelia,0.2856774628162384
CD8_EM,Macrophage_intermediate,0.5070430636405945
CD8_EM,Monocyte_CD14,0.4723612070083618
CD8_EM,Monocyte_CD16,0.517933189868927
CD8_EM,Muscle_airway,-0.08059805631637573
CD8_EM,Muscle_pericyte_airway,0.15280355513095856
CD8_EM,Muscle_pericyte_parenchyma,0.49246394634246826
CD8_EM,Muscle_perivascular_immune_recruiting,0.32486310601234436
CD8_EM,Muscle_smooth_pulmonary,-0.06894727796316147
CD8_EM,Muscle_smooth_syst_arterial,-0.07803533226251602
CD8_EM,Myoepithelial,0.3427557349205017
CD8_EM,NAF_endoneurial,0.07954563200473785
CD8_EM,NAF_perineurial,-0.023775791749358177
CD8_EM,NK_CD16hi,0.5504096150398254
CD8_EM,NKT,0.5316475033760071
CD8_EM,NK_CD11d,0.537706732749939
CD8_EM,NK_CD56bright,0.5126025080680847
CD8_EM,Neuroendocrine,0.36670178174972534
CD8_EM,SMG_Basal,0.2877604365348816
CD8_EM,SMG_Duct,0.35022473335266113
CD8_EM,SMG_Mucous,0.3817453682422638
CD8_EM,SMG_Serous,0.32939672470092773
CD8_EM,Schwann_Myelinating,0.3288244605064392
CD8_EM,Schwann_nonmyelinating,0.0845075473189354
CD8_EM,Secretory_Club,0.13952291011810303
CD8_EM,Secretory_Goblet,0.18542534112930298
CD8_EM,Suprabasal,0.1832466423511505
CD8_EM,T_reg,0.540910005569458
CD8_EM,gdT,0.5371851921081543
CD8_EM_EMRA,CD8_EM_EMRA,0.5685492157936096
CD8_EM_EMRA,CD8_TRM_EM,0.531629204750061
CD8_EM_EMRA,CD8_TRM,0.4768725037574768
CD8_EM_EMRA,Chondrocyte,0.208576038479805
CD8_EM_EMRA,Ciliated,0.06976017355918884
CD8_EM_EMRA,DC_1,0.5318399667739868
CD8_EM_EMRA,DC_2,0.533830463886261
CD8_EM_EMRA,DC_activated,0.5492989420890808
CD8_EM_EMRA,DC_plasmacytoid,0.47962096333503723
CD8_EM_EMRA,Deuterosomal,0.05797860026359558
CD8_EM_EMRA,Dividing_AT2,0.41946932673454285
CD8_EM_EMRA,Dividing_Basal,0.23266606032848358
CD8_EM_EMRA,Endothelia_Lymphatic,0.22421593964099884
CD8_EM_EMRA,Endothelia_vascular_Cap_a,0.5186256170272827
CD8_EM_EMRA,Endothelia_vascular_Cap_g,0.505435585975647
CD8_EM_EMRA,Endothelia_vascular_arterial_pulmonary,0.32689815759658813
CD8_EM_EMRA,Endothelia_vascular_arterial_systemic,0.054899152368307114
CD8_EM_EMRA,Endothelia_vascular_venous_pulmonary,0.26129186153411865
CD8_EM_EMRA,Endothelia_vascular_venous_systemic,0.08349619060754776
CD8_EM_EMRA,Erythrocyte,0.5522565245628357
CD8_EM_EMRA,Fibro_adventitial,0.03174687176942825
CD8_EM_EMRA,Fibro_alveolar,0.5227153301239014
CD8_EM_EMRA,Fibro_immune_recruiting,0.2229902446269989
CD8_EM_EMRA,Fibro_myofibroblast,0.043558694422245026
CD8_EM_EMRA,Fibro_peribronchial,0.07365824282169342
CD8_EM_EMRA,Fibro_perichondrial,-0.029827026650309563
CD8_EM_EMRA,ILC,0.5052885413169861
CD8_EM_EMRA,Ionocyte_n_Brush,0.11137747019529343
CD8_EM_EMRA,MAIT,0.5534595251083374
CD8_EM_EMRA,Macro_CHIT1,0.29915279150009155
CD8_EM_EMRA,Macro_interstitial,0.5546315908432007
CD8_EM_EMRA,Macro_AW_CX3CR1,0.46466946601867676
CD8_EM_EMRA,Macro_alveolar_metallothioneins,0.5192548632621765
CD8_EM_EMRA,Macro_alv,0.2608646750450134
CD8_EM_EMRA,Macro_dividing,0.36181971430778503
CD8_EM_EMRA,Macro_int,0.5019862055778503
CD8_EM_EMRA,Macro_CCL,0.5533950328826904
CD8_EM_EMRA,Mast_cell,0.4896497428417206
CD8_EM_EMRA,Megakaryocyte,0.2559390962123871
CD8_EM_EMRA,Mesothelia,0.2769326865673065
CD8_EM_EMRA,Macrophage_intermediate,0.5301257967948914
CD8_EM_EMRA,Monocyte_CD14,0.5612632632255554
CD8_EM_EMRA,Monocyte_CD16,0.5599969029426575
CD8_EM_EMRA,Muscle_airway,-0.18593817949295044
CD8_EM_EMRA,Muscle_pericyte_airway,0.13370753824710846
CD8_EM_EMRA,Muscle_pericyte_parenchyma,0.49652811884880066
CD8_EM_EMRA,Muscle_perivascular_immune_recruiting,0.2508786618709564
CD8_EM_EMRA,Muscle_smooth_pulmonary,-0.168911874294281
CD8_EM_EMRA,Muscle_smooth_syst_arterial,-0.18512803316116333
CD8_EM_EMRA,Myoepithelial,0.243112251162529
CD8_EM_EMRA,NAF_endoneurial,-0.05730479210615158
CD8_EM_EMRA,NAF_perineurial,-0.14500625431537628
CD8_EM_EMRA,NK_CD16hi,0.5170313119888306
CD8_EM_EMRA,NKT,0.5618189573287964
CD8_EM_EMRA,NK_CD11d,0.4746675491333008
CD8_EM_EMRA,NK_CD56bright,0.44814786314964294
CD8_EM_EMRA,Neuroendocrine,0.23787778615951538
CD8_EM_EMRA,SMG_Basal,0.14565680921077728
CD8_EM_EMRA,SMG_Duct,0.24062637984752655
CD8_EM_EMRA,SMG_Mucous,0.25142529606819153
CD8_EM_EMRA,SMG_Serous,0.22616387903690338
CD8_EM_EMRA,Schwann_Myelinating,0.18651250004768372
CD8_EM_EMRA,Schwann_nonmyelinating,-0.052051179111003876
CD8_EM_EMRA,Secretory_Club,0.09547184407711029
CD8_EM_EMRA,Secretory_Goblet,0.08399171382188797
CD8_EM_EMRA,Suprabasal,0.059366386383771896
CD8_EM_EMRA,T_reg,0.5236202478408813
CD8_EM_EMRA,gdT,0.5257725715637207
CD8_TRM_EM,CD8_TRM_EM,0.5458922982215881
CD8_TRM_EM,CD8_TRM,0.5255510210990906
CD8_TRM_EM,Chondrocyte,0.19793027639389038
CD8_TRM_EM,Ciliated,0.18998247385025024
CD8_TRM_EM,DC_1,0.4768056571483612
CD8_TRM_EM,DC_2,0.5269291400909424
CD8_TRM_EM,DC_activated,0.536647617816925
CD8_TRM_EM,DC_plasmacytoid,0.5193565487861633
CD8_TRM_EM,Deuterosomal,0.16918601095676422
CD8_TRM_EM,Dividing_AT2,0.47503483295440674
CD8_TRM_EM,Dividing_Basal,0.32983633875846863
CD8_TRM_EM,Endothelia_Lymphatic,0.1885325014591217
CD8_TRM_EM,Endothelia_vascular_Cap_a,0.5166549682617188
CD8_TRM_EM,Endothelia_vascular_Cap_g,0.5104559063911438
CD8_TRM_EM,Endothelia_vascular_arterial_pulmonary,0.3613259494304657
CD8_TRM_EM,Endothelia_vascular_arterial_systemic,0.11981260031461716
CD8_TRM_EM,Endothelia_vascular_venous_pulmonary,0.28785836696624756
CD8_TRM_EM,Endothelia_vascular_venous_systemic,0.09255116432905197
CD8_TRM_EM,Erythrocyte,0.5148068070411682
CD8_TRM_EM,Fibro_adventitial,0.028013179078698158
CD8_TRM_EM,Fibro_alveolar,0.48709893226623535
CD8_TRM_EM,Fibro_immune_recruiting,0.24454596638679504
CD8_TRM_EM,Fibro_myofibroblast,0.030111027881503105
CD8_TRM_EM,Fibro_peribronchial,0.1406080275774002
CD8_TRM_EM,Fibro_perichondrial,-0.01995072141289711
CD8_TRM_EM,ILC,0.5237191915512085
CD8_TRM_EM,Ionocyte_n_Brush,0.22440847754478455
CD8_TRM_EM,MAIT,0.5434044003486633
CD8_TRM_EM,Macro_CHIT1,0.2329545021057129
CD8_TRM_EM,Macro_interstitial,0.502138614654541
CD8_TRM_EM,Macro_AW_CX3CR1,0.5014622211456299
CD8_TRM_EM,Macro_alveolar_metallothioneins,0.4712751507759094
CD8_TRM_EM,Macro_alv,0.2042931318283081
CD8_TRM_EM,Macro_dividing,0.3050200641155243
CD8_TRM_EM,Macro_int,0.41098323464393616
CD8_TRM_EM,Macro_CCL,0.515637218952179
CD8_TRM_EM,Mast_cell,0.4708026647567749
CD8_TRM_EM,Megakaryocyte,0.3611966669559479
CD8_TRM_EM,Mesothelia,0.25245174765586853
CD8_TRM_EM,Macrophage_intermediate,0.506269097328186
CD8_TRM_EM,Monocyte_CD14,0.4925919473171234
CD8_TRM_EM,Monocyte_CD16,0.5238720178604126
CD8_TRM_EM,Muscle_airway,-0.12579616904258728
CD8_TRM_EM,Muscle_pericyte_airway,0.118220254778862
CD8_TRM_EM,Muscle_pericyte_parenchyma,0.4988080561161041
CD8_TRM_EM,Muscle_perivascular_immune_recruiting,0.28006333112716675
CD8_TRM_EM,Muscle_smooth_pulmonary,-0.11161292344331741
CD8_TRM_EM,Muscle_smooth_syst_arterial,-0.12103502452373505
CD8_TRM_EM,Myoepithelial,0.30308493971824646
CD8_TRM_EM,NAF_endoneurial,0.024722257629036903
CD8_TRM_EM,NAF_perineurial,-0.07143063098192215
CD8_TRM_EM,NK_CD16hi,0.5456972718238831
CD8_TRM_EM,NKT,0.538177490234375
CD8_TRM_EM,NK_CD11d,0.5284930467605591
CD8_TRM_EM,NK_CD56bright,0.5084848999977112
CD8_TRM_EM,Neuroendocrine,0.32168906927108765
CD8_TRM_EM,SMG_Basal,0.26954153180122375
CD8_TRM_EM,SMG_Duct,0.3081941306591034
CD8_TRM_EM,SMG_Mucous,0.34574297070503235
CD8_TRM_EM,SMG_Serous,0.28610360622406006
CD8_TRM_EM,Schwann_Myelinating,0.2796962261199951
CD8_TRM_EM,Schwann_nonmyelinating,0.034953244030475616
CD8_TRM_EM,Secretory_Club,0.15484309196472168
CD8_TRM_EM,Secretory_Goblet,0.18287627398967743
CD8_TRM_EM,Suprabasal,0.1714390069246292
CD8_TRM_EM,T_reg,0.5420109033584595
CD8_TRM_EM,gdT,0.5344354510307312
CD8_TRM,CD8_TRM,0.5336884260177612
CD8_TRM,Chondrocyte,0.16986694931983948
CD8_TRM,Ciliated,0.26952943205833435
CD8_TRM,DC_1,0.41698530316352844
CD8_TRM,DC_2,0.49655142426490784
CD8_TRM,DC_activated,0.5000124573707581
CD8_TRM,DC_plasmacytoid,0.5186855792999268
CD8_TRM,Deuterosomal,0.24255704879760742
CD8_TRM,Dividing_AT2,0.4883635640144348
CD8_TRM,Dividing_Basal,0.3765539228916168
CD8_TRM,Endothelia_Lymphatic,0.15079545974731445
CD8_TRM,Endothelia_vascular_Cap_a,0.4864492118358612
CD8_TRM,Endothelia_vascular_Cap_g,0.4851274788379669
CD8_TRM,Endothelia_vascular_arterial_pulmonary,0.3678111433982849
CD8_TRM,Endothelia_vascular_arterial_systemic,0.16151106357574463
CD8_TRM,Endothelia_vascular_venous_pulmonary,0.28528082370758057
