A,B,R,z,p
B_plasma_IgA,Basal,0.23304013907909393,125.0069580078125,0.0
B_plasma_IgA,CD4_EM_Effector,0.3133496344089508,168.08642578125,0.0
B_plasma_IgA,CD4_TRM,0.3599558472633362,193.08685302734375,0.0
B_plasma_IgA,CD4_naive_CM,0.09874169528484344,52.966835021972656,0.0
B_plasma_IgA,CD8_EM,0.31263813376426697,167.70477294921875,0.0
B_plasma_IgA,CD8_EM_EMRA,0.23240506649017334,124.66629028320312,0.0
B_plasma_IgA,CD8_TRM_EM,0.27624571323394775,148.18321228027344,0.0
B_plasma_IgA,CD8_TRM,0.2824012041091919,151.48512268066406,0.0
B_plasma_IgA,Chondrocyte,0.4443061053752899,238.3338623046875,0.0
B_plasma_IgA,Ciliated,0.1469377726316452,78.82008361816406,0.0
B_plasma_IgA,DC_1,0.12927351891994476,69.34465789794922,0.0
B_plasma_IgA,DC_2,0.20605294406414032,110.5305404663086,0.0
B_plasma_IgA,DC_activated,0.19999070465564728,107.27864074707031,0.0
B_plasma_IgA,DC_plasmacytoid,0.3366912305355072,180.60728454589844,0.0
B_plasma_IgA,Deuterosomal,0.1538858711719513,82.54717254638672,0.0
B_plasma_IgA,Dividing_AT2,0.2729325592517853,146.40597534179688,0.0
B_plasma_IgA,Dividing_Basal,0.3792826235294342,203.45408630371094,0.0
B_plasma_IgA,Endothelia_Lymphatic,0.2681211531162262,143.82505798339844,0.0
B_plasma_IgA,Endothelia_vascular_Cap_a,0.20289725065231323,108.8377685546875,0.0
B_plasma_IgA,Endothelia_vascular_Cap_g,0.23700161278247833,127.13196563720703,0.0
B_plasma_IgA,Endothelia_vascular_arterial_pulmonary,0.23265375196933746,124.79969024658203,0.0
B_plasma_IgA,Endothelia_vascular_arterial_systemic,0.09857456386089325,52.8771858215332,0.0
B_plasma_IgA,Endothelia_vascular_venous_pulmonary,0.35980916023254395,193.00816345214844,0.0
B_plasma_IgA,Endothelia_vascular_venous_systemic,0.24340812861919403,130.56854248046875,0.0
B_plasma_IgA,Erythrocyte,0.17373038828372955,93.19213104248047,0.0
B_plasma_IgA,Fibro_adventitial,0.3279881179332733,175.93878173828125,0.0
B_plasma_IgA,Fibro_alveolar,0.1312306821346283,70.39451599121094,0.0
B_plasma_IgA,Fibro_immune_recruiting,0.5058779716491699,271.36212158203125,0.0
B_plasma_IgA,Fibro_myofibroblast,0.24649767577648163,132.225830078125,0.0
B_plasma_IgA,Fibro_peribronchial,0.31933164596557617,171.2952880859375,0.0
B_plasma_IgA,Fibro_perichondrial,0.042690545320510864,22.899982452392578,4.648047453659285e-116
B_plasma_IgA,ILC,0.3427935540676117,183.88067626953125,0.0
B_plasma_IgA,Ionocyte_n_Brush,0.1720133125782013,92.27106475830078,0.0
